Time,Show,Episode
12:00am,The Quest (1976),
12:30am,,
1:00am,,
1:30am,,
2:00am,Boots Malone (1952),
2:30am,,
3:00am,,
3:30am,,
4:00am,,
4:30am,,
5:00am,,
5:30am,,
6:00am,Audubon Wildlife Theatre,
6:30am,Free To Fly,
6:45am,Time To Read,
7:00am,The Hilarious House of Frightenstein,
7:30am,,
8:00am,The Kangazoo Club,
8:25am,Picture Pages,
8:30am,Alphabet Soup,
9:00am,Paul Hann and Friends,
9:30am,Marie Soleil,
10:00am,Captain Nemo,
10:10am,Tickle On The Tum,
10:20am,Time To Read,
10:30am,My Little Pony,
10:55am,Picture Pages,
11:00am,Just Like Mom,
11:30am,Take Part,
12:00pm,Lassie,
12:30pm,You Can't Do That On Television,
1:00pm,The Waterville Gang,
1:30pm,Harrigan,
2:00pm,Kids Corner,
2:25pm,Picture Pages,
2:30pm,Yes You Can,
3:00pm,Willy and Floyd,
3:30pm,Just Like Mom,
4:00pm,Home and Away,
4:30pm,Teenage Mutant Ninja Turtles,
5:00pm,Count Duckula,
5:30pm,Doctor Who,Planet of Giants - Part 2
6:00pm,YTV Rocks,
6:30pm,,
7:00pm,The Muppet Show,
7:30pm,You Can't Do That On Television,
8:00pm,Circus,
8:30pm,Hitchhiker's Guide to the Galaxy,
9:00pm,YTV Rec Room,
9:30pm,,
10:00pm,Home and Away,
10:30pm,Bread,
11:00pm,Smith and Smith,
11:30pm,That's Incredible!,
