Time,Show,Episode
12:00am,Chef!,
12:30am,The Young Ones,
1:00am,Bottom,'s Out
1:30am,The Campbells,Anniversary Waltz
2:00am,The Cisco Kid,The Commodore Goes West
2:30am,Flipper,Flipper's Odyssey: Part 3
3:00am,The Adventures of Rocky and Bullwinkle and Friends,
3:30am,Speed Racer,
4:00am,Superhuman Samurai Syber-Squad,
4:30am,Super Mario Bros. Super Show!,
5:00am,Muppet Babies,
5:30am,Hallo Spencer,(Poldi shocks the May Day crowd with his announcement)
6:00am,Ballooner Landing,(Dogood considers competing in the dog show)
6:30am,Poetree and Friends,(Birdie orders a time machine)
7:00am,C.O.P.S.,
7:30am,Tenko and the Guardians of the Magic,
8:00am,Street Sharks,
8:30am,The Mighty Hercules,
9:00am,Dragon Ball,
9:30am,Spider-Man,
10:00am,X-Men,
10:30am,Earthworm Jim,
11:00am,Rugrats,
11:30am,What-A-Mess,
12:00pm,It's Alive,
12:30pm,Hypernauts,Into the Dark So Deep
1:00pm,Speed Racer,
1:30pm,Hit List,(Host Tarzan Dan visits Great Britain; London Bridge; Buckingham Palace; Stonehenge; Hard Rock Cafe; Virgin Records)
2:00pm,,
2:30pm,The Secret World of Alex Mack,Ray Goes to Washington
3:00pm,Sweet Valley High,False Possessions
3:30pm,Bump In The Night,
4:00pm,Woody Woodpecker,
4:30pm,Yogi Bear,
5:00pm,,
5:30pm,Rocko's Modern Life,
6:00pm,Spider-Man,
6:30pm,Squawk Box,Cookies
7:00pm,Captain Power and the Soldiers of the Future,
7:30pm,Goosebumps,Phantom of the Auditorium
8:00pm,Are You Afraid Of The Dark?,The Tale of the Silent Servant
8:30pm,Video & Arcade Top 10,
9:00pm,Journey to Spirit Island (1988),
9:30pm,,
10:00pm,,
10:30pm,,
11:00pm,Super Dave,(Steve Allen)
11:30pm,Dog House,Ted Meats His Match
