Time,Show,Episode
12:00am,Legend of the Hidden City,Episode 13
12:30am,MTV's Oddities,
1:00am,The Young Ones,
1:30am,Bottom,Accident
2:00am,X-Men,
2:30am,Samurai Pizza Cats,
3:00am,,
3:30am,,
4:00am,,
4:30am,,
5:00am,Kitty Cats,
5:30am,Hallo Spencer,(Lexi cannot work because Grumpowski is noisily sculpting)
6:00am,Ballooner Landing,(Arnie the lifeguard; beach safety)
6:30am,Poetree and Friends,(Poetree can't think of anything to write)
7:00am,Dino Babies,
7:30am,Madeline,
8:00am,Dragon Flyz,
8:30am,Sky Dancers,
9:00am,Once Upon A Hamster,The Big Wheel
9:30am,The Mask,
10:00am,What-A-Mess,
10:30am,Eek! The Cat,
11:00am,Bump In The Night,
11:30am,Stickin' Around,Lassie Go Home / Hit the Showers
12:00pm,ReBoot,The Crimson Binome
12:30pm,YTV News,
1:00pm,Flipper,Submersible
1:30pm,,
2:00pm,Boys Town (1938),
2:30pm,,
3:00pm,,
3:30pm,,
4:00pm,A Heartbeat Away,Listen to your Heart
4:30pm,Pink Panther,
5:00pm,All Dogs Go To Heaven: The Series,
5:30pm,Garfield and Friends,
6:00pm,"It's Magic, Charlie Brown (1981)",
6:30pm,My Hometown,
7:00pm,Flipper,Hurricane
7:30pm,,
8:00pm,Small Talk,
8:30pm,ReBoot,High Code
9:00pm,Are You Afraid of the Dark?,The Tale of the Full Moon
9:30pm,They Must Be Mad,
10:00pm,Hit List,Season 6 - Year End countdown - Part 1 of 2
10:30pm,,
11:00pm,Tarzan,Tarzan and the Pirate's Revenge
11:30pm,Super Dave Osborne,Racing Facility
