Time,Show,Episode,Image
12:00am,Chef!,"",""
12:30am,The Young Ones,"",""
1:00am,Bottom,Culture,""
1:30am,The Campbells,Old Ways and New,""
2:00am,The Cisco Kid,Marriage by Mail,""
2:30am,Flipper,Bud Minds Baby,""
3:00am,The Adventures of Rocky and Bullwinkle and Friends,"",""
3:30am,Speed Racer,"",""
4:00am,Superhuman Samurai Syber-Squad,"",""
4:30am,The Super Mario Bros. Super Show!,"",""
5:00am,Muppet Babies,Operators Are Standing By,""
5:30am,Hallo Spencer,(Rain is causing problems all over Spencerville),""
6:00am,Ballooner Landing,(Imaginative youngers; musical flea),""
6:30am,Poetree and Friends,(Poetree shows Birdie how to catch a fish),""
7:00am,C.O.P.S.,"",""
7:30am,Tenko and the Guardians of the Magic,"",""
8:00am,Street Sharks,"",""
8:30am,The Mighty Hercules,"",""
9:00am,Dragon Ball,"",""
9:30am,Spider-Man,"",""
10:00am,X-Men,"",""
10:30am,Earthworm Jim,"",""
11:00am,Rugrats,"",""
11:30am,What-A-Mess,"",""
12:00pm,It's Alive,(Bill Cosby Shakespeare (Othjello); Tumbwrestlemania IV; Al's Vault of Goo),""
12:30pm,Hypernauts,"",""
1:00pm,Speed Racer,"",""
1:30pm,YTV's Hit List,"",""
2:00pm
2:30pm,The Secret World of Alex Mack,Busted,""
3:00pm,Sweet Valley High,(Jessica decides to date again),""
3:30pm,Bump in the Night,"",""
4:00pm,Woody Woodpecker,"",""
4:30pm,Yogi Bear,"",""
5:00pm,"",""
5:30pm,Rocko's Modern Life,"",""
6:00pm,Spider-Man,"",""
6:30pm,Squawk Box,Busted,""
7:00pm,Captain Power and the Soldiers of the Future,"",""
7:30pm,Goosebumps,"Stay Out of the Basement, Part 2",""
8:00pm,Are You Afraid Of The Dark?,The Tale of the Quiet Librarian,""
8:30pm,Video & Arcade Top 10,"",""
9:00pm,Where the Lilies Bloom (1974),""
9:30pm
10:00pm
10:30pm
11:00pm,Super Dave,Vehicle Safety Centre - Buckle Up,""
11:30pm,Dog House,The Cyrano Show,""
