Time,Show,Episode
12:00am,Are You Being Served?,Episode 4
12:34am,Keeping Up Appearances,The Mayor's Fancy Dress Ball
1:10am,Yes Minister,Equal Opportunities
1:40am,"Wolves, Witches and Giants","Wiley Tales of Wolves, Witches and Giants"
2:12am,Ocean Girl,The Spy
2:42am,The Anti-Gravity Room,Episode 40 - Fashion
3:11am,Rocky and Bullwinkle,Episode 150
3:40am,Woody Woodpecker and Friends,Episode 93
4:07am,Peter Pan & the Pirates,The Phantom Shaman
4:34am,Hurricanes,A Fright at the Opera
5:02am,Dragon Ball Z,Vegeta Revived
5:30am,Pokémon,Pokéball Peril
6:00am,Dog City,Ya Gotta Have Hart
6:26am,Wildlife,Episode 33
6:31am,Pippi Longstocking,Pippi Doesn't Sell Her House
6:55am,Maisy,Stick
7:01am,Anthony Ant,The Great Race/The Rescue Party
7:24am,Animal Stories,Sloth
7:30am,Fuzzpaws,Share and Share Alike
8:00am,Tiny Toon Adventures,Journey to the Center of Acme Acres
8:29am,Charlie Brown,"It's a Mystery, Charlie Brown"
9:00am,The Flintstones,Boss for a Day
9:31am,The Jetsons,A Visit from Grandpa
10:00am,Rocky and Bullwinkle,Episode 89
10:29am,Snagglepuss,Cagey Lion/Jangled Jungle/Paws for Applause
10:59am,Garfield and Friends,Binky Goes Bad!/Barn of Fear/Mini-Mall Matters
11:29am,The New Woody Woodpecker Show,A Very Woody Christmas/It's a Chilly Christmas After All/Yule Get Yours
12:00pm,Pippi Longstocking,Pippi Doesn't Sell Her House
12:30pm,CatDog,CatDog's End/Siege on Fort CatDog
1:00pm,Rocko's Modern Life,Closet Clown/Seat to Stardom
1:30pm,YAA! To the M@X,Making It Happen
2:00pm,Stickin' Around,Mouse in the Midst/Texas Chainsaw-Ectomy
2:30pm,Batman Beyond,Bloodsport
3:00pm,Reboot,Mousetrap
3:30pm,Weird-Oh's,"R.I.P. Off Wade/Lights, Camera, Traction"
4:00pm,Sailor Moon,Cruise Blues
4:30pm,The Powerpuff Girls,A Very Special Blossom/Daylight Savings
5:00pm,Monster by Mistake,Just Desserts
5:30pm,Watership Down,The Great Game
6:00pm,Rossini's Ghost (1996),
6:30pm,,
7:00pm,The Adventures of Shirley Holmes,The Case of the Puzzle From the Past
7:30pm,Incredible Story Studio,Invasion of the Parent Trappers
8:00pm,Caitlin's Way,Solar Mates
8:30pm,Flipper,The Challenger
9:00pm,,
9:30pm,My Hometown,Life Lessons
10:00pm,The Anti-Gravity Room,Episode 41 - Alternative Artists
10:30pm,Alpha 2 Omega,Pus N' Stuff
11:00pm,System Crash,Love & Romance
11:30pm,Radio Active,Truth and Nothing But the Truth
