Time,Show,Episode
12:00am,Are You Being Served?,The Junior
12:32am,Keeping Up Appearances,Daisy's Toyboy
1:07am,Yes Minister,Grand Design
1:37am,Gamespot TV,Episode 24
2:08am,Internet Tonight,Episode 1
2:37am,The Anti-Gravity Room,Old Stories New Twists
3:06am,The Adventures of Rocky & Bullwinkle and Friends,Episode 120
3:35am,The Woody Woodpecker Show,Square Shootin' Square / ? / ?
4:03am,Peter Pan & the Pirates,The Girl Who Lives in the Moon
4:32am,Digimon,"No Questions, Please"
5:00am,Dragon Ball Z,Piccolo's Return
5:29am,Pokémon,Electric Shock Showdown
6:00am,Kitty Cats,Flap's Travel Bag / Ricky's Injury
6:25am,Plonsters,Episode 39
6:29am,Once Upon a Hamster,Bubbles
6:54am,Maisy,Stick
7:00am,Panda Bear Daycare,Change of Heart
7:14am,Ruffus the Dog,Gulliver's Travels
7:30am,Kleo the Misfit Unicorn,The Jade Carving
7:54am,Toothbrush Family,Lost in the Dessert
8:00am,The Flintstones,The Surprise
8:30am,The Country Mouse and the City Mouse Adventures,Arabian Tails
8:53am,Wildlife,Cliff / Leopard
9:00am,Bananas in Pyjamas,#49
9:22am,Jellabies,Race
9:30am,The Big Comfy Couch,Feast of Fools
9:55am,My Special Book,Mivo Hugs the World
10:00am,Kitty Cats,Mummy Tango / The Carnival
10:25am,Nanalan',Pea Pod
10:29am,Pumper Pups,Black / My Way / Goof
10:54am,The Adventures of Spot,Spot Goes to the Park
11:00am,Panda Bear Daycare,Change of Heart
11:14am,Ruffus the Dog,Gulliver's Travels
11:30am,Rupert,Rupert's Undersea Adventure
11:54am,Jellabies,Jelly Lake
12:00pm,Batman: The Animated Series,The Cape and Cowl Conspiracy
12:31pm,Pinky and the Brain,Pinky Suavo / T.H.E.Y.
12:57pm,My Special Book,Cheese Sandwiches
1:01pm,The Wind in the Willows,The Further Adventures of Toad
1:25pm,Animal Stories,Bob the Bee
1:30pm,The Country Mouse and the City Mouse Adventures,Arabian Tails
1:59pm,Maisy,Ginger Bread
2:05pm,Wildlife,Cliff / Leopard
2:10pm,Mopatop's Shop,Teasy Sneezy
2:19pm,Jellabies,Race
2:24am,Nanalan',Pea Pod
2:29pm,Judy & David's Boom Box,All Together Now
2:33pm,Nanalan',Carrot
2:36pm,The Adventures of Spot,Spot Finds a Key
2:41pm,Kipper,The Big Freeze
2:50pm,Spider!,True Friends
2:59pm,The Magic School Bus,Gets Cold Feet
3:30pm,Uh Oh!,Episode 93
4:00pm,Monster Rancher,Warriors of the Ruins
4:30pm,Digimon,Princess Karaoke
5:00pm,Pokémon,Battle Aboard the St. Anne
5:30pm,Dragon Ball Z,The Fusion
6:00pm,Uh Oh!,Episode 108
6:30pm,The Batman/Superman Movie: World's Finest (1997),
7:00pm,,
7:30pm,,
7:51pm,The Three Friends and Jerry,Boomerang
8:00pm,YTV's Hit List,Hanson Special [Note 1]
8:30pm,,
9:00pm,,
9:30pm,gAmerZ,Episode 8
10:00pm,System Crash,Relatively Speaking
10:30pm,Student Bodies,Cody For President
11:00pm,Radio Active,Payola Payback
11:31pm,Beasties,"Other Voices, Part 2"
