Time,Show,Episode
12:00am,Are You Being Served?,Cold Comfort
12:30am,Keeping Up Appearances,Episode 39
1:00am,"Yes, Minister",Bishop's Gambit
1:30am,Rocky & Bullwinkle,Episode 39
2:00am,Hey Arnold!,Best Man / Cool Party
2:30am,Roswell Conspiracies,Mountain Retreat
3:00am,Walter Melon,Ponce De Melon
3:30am,Batman,Cat & The Claw (Part 2)
4:00am,Dragon Ball Z,Another Transformation?
4:30am,Digimon,Ultimate Clash
5:00am,Pokemon,Fire & Ice
5:30am,Roswell Conspiracies,Mountain Retreat
6:00am,Once Upon A Hamster,The Singing Biker
6:30am,St Bear's Dolls Hospital,The Daring Dutch Doll
6:44am,Beezoo's Attic,Rocking Rooster
7:00am,Fuzzpaws,Under The Weather Over You
7:30am,Elliot Moose,A Tail or Two/A Lion in Summer/The Giant Pongolongo/Elliot's Masterpiece
8:00am,The Jetsons,Dude Planet
8:30am,Stickin Around,Hold It! / Journey to the Center of Stacey's Closet
9:00am,Rupert,Rupert and the Leprechaun
9:24am,Pablo the Little Red Fox,Footprints In The Snow
9:30am,Bananas In Pyjamas,Episode 74
10:00am,Country Mouse & The City Mouse Adventures,The Mystery of the Mouse Pharaoh's Tomb
10:30am,St Bear's Dolls Hospital,The Daring Dutch Doll
10:44am,Beezoo's Attic,Rocking Rooster
11:00am,Fuzzpaws,Under The Weather Over You
11:30am,Elliot Moose,A Tail or Two/A Lion in Summer/The Giant Pongolongo/Elliot's Masterpiece
12:00pm,Rugrats,Tommy's First Birthday
12:30pm,Uh Oh!,Episode 154
1:00pm,Jellabies,Race
1:05pm,Maisy,Snow
1:10pm,Wildlife,Episode 34
1:15pm,Mopatop's Shop,Warm Snow
1:24pm,Pablo the Little Red Fox,Footprints In The Snow
1:30pm,Country Mouse & The City Mouse Adventures,The Mystery of the Mouse Pharaoh's Tomb
2:00pm,Judy & David's Boom Box,Crazy Square Dance
2:05pm,Bump,Bump & The Baby Mountain
2:10pm,The Adventures of Spot,Spot Goes To A Party
2:15pm,Toothbrush Family,The Lion Tamers
2:20pm,Enchanted Lands,Far Away
2:30pm,George & Martha,The Dance Recital / The Tooth
2:53pm,Elliot Moose,It's Only Me
3:00pm,Magic School Bus,Gets A Bright Idea
3:30pm,Angry Beavers,Kandid Kreatures / Fakin' It
4:00pm,Rugrats,Tommy's First Birthday
4:30pm,Hey Arnold!,Sid's Revenge / Roller Coaster
5:00pm,Pokémon: The Johto Journeys,Wired For Battle
5:30pm,Digimon,Etemon's Comeback Tour
6:00pm,Two Of A Kind,A Very Carrie Christmas
6:30pm,Yogi Bear's All Star Comedy Christmas Caper (1982),
7:00pm,Little Orphan Annie's A Very Animated Christmas (1995),
7:30pm,Mona The Vampire,Curse of the Mummy's Tomb / Freaky the Snowman
8:00pm,Boy Meets World,Easy Street
8:30pm,Gundam Wing,Portrait of a Ruined Country
9:00pm,Live Through This,Episode 1
9:30pm,,
10:00pm,Gamerz,Episode 29
10:30pm,Treasure,Two Wheels Good / Grandma Wins Prize
11:00pm,Student Bodies,A New Beginning
11:30pm,Action Man,Storm Front
