Time,Show,Episode
12:00am,Are You Being Served?,The Hand of Fate
12:30am,Keeping Up Appearances,Episode 12
1:00am,"Yes, Minister",Conflict of Interest
1:30am,"Wolves, Witches and Giants","Big Tales of Wolves, Witches..."
2:00am,Ocean Girl,Mera Escapes to Earth
2:30am,Anti-Gravity Room,Manga & Anime
3:00am,Rocky & Bullwinkle,Episode 125
3:30am,Woody Woodpecker & Friends,Episode 77
4:00am,Peter Pan,Slightly In Stone
4:30am,Hurricanes,The Serpents of the Nile
5:00am,Dragon Ball Z,Goku Is Ginyu and Ginyu
5:30am,Pokémon,Tracey Gets Bugged
6:00am,Dog City,The Big Squeak
6:25am,Wildlife,The Crocodile / Sharks
6:30am,Pippi Longstocking,Pippi Goes Up In A Balloon
6:55am,Maisy,Fair
7:00am,Anthony Ant,Air Ant / Antastic
7:25am,Animal Stories,Penguin
7:30am,Fuzzpaws,Opposites Attract
8:00am,Tiny Toon Adventures,Psychic Funomemon
8:30am,Peanuts,"Why, Charlie Brown, Why?"
9:00am,Rugrats,Submarine / Chuckie's a Lefty
9:30am,The Jetsons,Dance Time
10:00am,Rocky & Bullwinkle,Episode 103
10:30am,Snooper & Blabber,Prince / Flea / Eenie
11:00am,Garfield and Friends,Episode 43
11:30am,The New Woody Woodpecker Show,Tee Time / S & K Files / Goldiggers
12:00pm,Pippi Longstocking,Pippi Goes Up In A Balloon
12:30pm,CatDog,Just Say CatDog Sent Ya /Dog's Strange Condition
1:00pm,Rocko's Modern Life,Jetscream / Dirty Dog
1:30pm,Yaa! To The M@x,Risking Their Lives
2:00pm,Stickin Around,Mission Implausible / Saturday Afternoon Fever
2:30pm,Batman Beyond,Once Burned
3:00pm,Reboot,The Great Brain Robbery
3:30pm,Weird-Oh's,Gods and Monster Trucks / Killer McB
4:00pm,Sailor Moon,Mercury's Mental Match
4:30pm,Powerpuff Girls,Something's a Ms. / Slumbering With the Enemy
5:00pm,Monster By Mistake,Monster Mayhem
5:30pm,Watership Down,Lost
6:00pm,My Diary,Winter of Red Snow
6:30pm,Boy Meets World,The Thrilla in Phila
7:00pm,Caitlin's Way,Caitlin's First Dance
7:30pm,Incredible Story Studio,"Mirror, Mirror"
8:00pm,Adventures of Shirley Holmes,Case of the Desperate Dancer
8:30pm,"Wolves, Witches and Giants",Frog Prince / Three Wishes
9:00pm,Lassie,Full Circle
9:30pm,My Hometown,No Time To Lose
10:00pm,Anti-Gravity Room,Women in Comics II
10:30pm,Alpha 2 Omega,Darwin's Undies
11:00pm,System Crash,Sports
11:30pm,Radio Active,Daydreams
