Time,Show,Episode,Image
12:00am,Are You Being Served?,Big Brother,""
12:32am,Keeping Up Appearances,Singing for Emmet,""
1:07am,"Yes, Prime Minister",Official Secrets,""
1:37am,Fresh Gear,Episode 28,""
2:07am,Internet Tonight,Episode 35,""
2:37am,The Anti-Gravity Room,Episode 61,""
3:06am,Rocky and Bullwinkle,Episode 124,""
3:36am,Woody Woodpecker and Friends,Episode 112,""
4:04am,Peter Pan & The Pirates,Three Wishes,""
4:32am,Digimon,The Legend of the DigiDestined,""
4:59am,Dragon Ball Z,Black Fog of Terror,""
5:28am,Pokémon,Bulbasaur's Mysterious Garden,""
6:00am,Kitty Cats,Flap's Trip South / Charlie Moves,""
6:25am,Plonsters,Episode 41,""
6:29am,Once Upon a Hamster,Who Am I?,""
6:54am,Maisy,Bat,""
7:00am,Fuzzpaws,Lost and Found,""
7:24am,Lisa,Space Adventure,""
7:30am,George and Martha,The Misunderstanding / The Secret Club,""
7:53am,Animal Stories,Jake the Snake,""
8:00am,The Flintstones,Bachelor Daze,""
8:30am,The Country Mouse and the City Mouse Adventures,To Catch a Tiger by the Tail,""
8:54am,Wildlife,Episode 51,""
9:00am,Bananas in Pyjamas,Episode 3,""
9:21am,Jellabies,Chums,""
9:30am,The Big Comfy Couch,"Flippy, Floppy, Fun",""
9:55am,My Special Book,The Polka Dot Elephant,""
10:00am,Kitty Cats,The Butterfly / Flap's Balloon Trip,""
10:25am,Nanalan',Blanket,""
10:30am,Anatole,The Phantom of the Cheese,""
11:00am,Fuzzpaws,Lost and Found
11:25am,Nanalan',Brain the Leopard,""
11:30am,Rupert,Rupert in Dreamland,""
11:54am,Jellabies,Drumsticks,""
12:00pm,Batman: The Animated Series,Fire From Olympus,""
12:31pm,"Pinky, Elmyra and the Brain",Mr. Doctor / That's Edutainment,""
12:57pm,My Special Book,Skipping Through a Rhyme,""
1:01pm,The Adventures of Spot,Spot's Birthday Party,""
1:06pm,Enid Blyton's Enchanted Lands,The Ho Ho Wizard,""
1:16pm,Bump,Bump and the Hole,""
1:21pm,Toothbrush Family,Tortoise Express,""
1:30pm,The Country Mouse and the City Mouse Adventures,To Catch a Tiger by the Tail,""
2:00pm,Maisy,Sandcastle,""
2:05pm,Wildlife,Episode 51,""
2:11pm,Mopatop's Shop,Ears,""
2:19pm,Jellabies,Hot,""
2:24pm,Nanalan',Dragonfly,""
2:29pm,Judy & David's Boom Box,Twisty Freeze,""
2:33pm,Postman Pat,The Sheep in the Clover Field,""
2:48pm,"Big Sister, Little Brother",The Presents,""
2:51pm,Animal Stories,Pointy the Hedgehog,""
2:56pm,Plonsters,Episode 42,""
2:59pm,The Magic School Bus,Hops Home,""
3:30pm,Uh Oh!,Episode 121,""
4:00pm,Monster Rancher,After the Rain,""
4:30pm,Digimon,Departure for a New Continent,""
5:00pm,Pokémon,The Case of the K-9 Caper!,""
5:30pm,Dragon Ball Z,Battle in Kami's Lookout,""
6:00pm,The New Addams Family,Art and the Addams Family,""
6:30pm,Caitlin's Way,Take Your Best Shot,""
7:00pm,Boy Meets World,Pop Quiz,""
7:30pm,Radio Active,Television Active,""
8:00pm,Student Bodies,Double Date,""
8:30pm,Boy Meets World,Stormy Weather,""
9:00pm,Student Bodies,Kiss and Tell,""
9:30pm,Alpha 2 Omega,Phobias and Manias,""
10:00pm,gAmerZ,Episode 15,""
10:30pm,Caitlin's Way,Take Your Best Shot,""
11:00pm,The New Addams Family,Saving Private Addams,""
11:30pm,Beasties,The Spark,""
