Time,Show,Episode,Image
12:00am,Are You Being Served?,It Pays to Advertise,""
12:30am,Keeping Up Appearances,Episode 30,""
1:00am,"Yes, Minister",Question of Loyalty,""
1:30am,Gamespot Int'l,Episode 8,""
2:00am,Internet Tonight,Episode 17,""
2:30am,Anti-Gravity Room,Episode 56,""
3:00am,Rocky & Bullwinkle,Episode 143,""
3:30am,Woody Woodpecker & Friends,Episode 96,""
4:00am,Peter Pan,The Dream,""
4:30am,Digimon,Return To Highton
5:00am,Dragon Ball Z,Password Is Porunga,""
5:30am,Pokemon,Electric Shock Showdown,""
6:00am,Kitty Cats,Charlie's Fine Character / It's,""
6:30am,Once Upon a Hamser,The General Store,""
6:55am,Maisy,Ginger Bread,""
7:00am,Fuzzpaws,Knot Again,""
7:24am,Lisa,At The Dentist,""
7:30am,Big Comfy Couch,Wrong Side Of The Couch,""
8:00am,Kitty Cats,Ricky The Turtle / Flap's Birthday,""
8:30am,Country Mouse & The City Mouse Adventures,Bicycle Mice,""
8:55am,Wildlife,Episode 36,""
9:00am,Bananas in Pyjamas,Snow Storm,""
9:22am,Jellabies,Episode 52,""
9:30am,George & Martha,Hypnotist / Sweet Tooth,""
10:00am,Stickin' Around,"Have a Cow, Man / Ice Cream, You Scream",""
10:30am,Anatole,Wild Life,""
10:52am,Works,Apple Juice,""
11:00am,Fuzzpaws,Knot Again,""
11:24am,Animal Stories,Dinky The Dolphin,""
11:30am,Rupert,Rupert and the Crystal Ball,""
12:00pm,Batman,Prophesy Of Doom,""
12:25pm,Freaky Stories,Dead Man Walking,""
12:30pm,Pinky and the Brain,Leggo My Ego / Big in Japan,""
12:55pm,My Special Book,Monuey's Last Laugh,""
1:00pm,The Adventures of Spot,Spot's Goes Splash,""
1:05pm,Enchanted Lands,The Adventures of the Wishing Chair,""
1:15pm,Bump,Bump and the Windy Day,""
1:20pm,Toothbrush Family,The Laundry Room,""
1:30pm,Country Mouse & The City Mouse Adventures,Bicycle Mice,""
1:53pm,Fuzzpaws,Magic Hair Soup,""
2:00pm,Maisy,Ball,""
2:05pm,Wildlife,Episode 37,""
2:10pm,Mopatop's Shop,Ducky Dog,""
2:20pm,Jellabies,Caves,""
2:25pm,Nanalan',Patio,""
2:29pm,Judy & David's Boom Box,Jelly Bean Jam,""
2:32pm,Postman Pat,Episode 19,""
2:50pm,Animal Stories,Clive the Hamster,""
3:00pm,Magic School Bus,Ups and Downs,""
3:30pm,Uh Oh!,Episode 66,""
4:00pm,Rugrats,Cradle Attraction / Moving Away,""
4:30pm,Digimon,Almost Home Free,""
5:00pm,Pokemon,Battle Aboard the St. Anne,""
5:30pm,Dragon Ball Z,Piccolo's Return,""
6:00pm,The New Addams Family,Lurch Learns To Dance,""
6:30pm,Caitlin's Way,Stray,""
7:00pm,Boy Meets World,The Pink Flamingo Kid,""
7:30pm,Radio Active,Operation Fraudcast,""
8:00pm,Student Bodies,The Holiday Show,""
8:30pm,Boy Meets World,Model Family,""
9:00pm,Student Bodies,Valentine's Day,""
9:30pm,Alpha 2 Omega,Yin & Yang,""
10:00pm,Gamerz,Episode 14,""
10:30pm,Caitlin's Way,Stray,""
11:00pm,The New Addams Family,"Gomez, The People's Choice",""
11:30pm,Beasties,Go With The Flow,""
