Time,Show,Episode
12:00am,Are You Being Served?,Lost and Found
12:30am,Keeping Up Appearances,Episode 14
1:07am,"Yes, Minister",Open Government
1:38am,Gamespot TV,Episode 26
2:09am,Internet Tonight,Episode 35
2:38am,The Anti-Gravity Room,Crime
3:07am,Rocky & Bullwinkle,Episode 89
3:37am,Woody Woodpecker & Friends,Episode 32
4:04am,Histeria,American Revolution (Part 1)
4:32am,Digimon,Ogremon's Honour
5:00am,Dragon Ball Z,Power of the Spirit
5:30am,Pokemon,The Flame Pokemon-Athon
6:00am,Kitty Cats,The Tiny Dancing / He Who Laughs
6:30am,Once Upon a Hamser,Eggs Ahoy
7:00am,Fuzzpaws,A Whole New World
7:25am,Lisa,The Davidsons
7:30am,Big Comfy Couch,Stuck In The Muck
8:00am,Kitty Cats,Chicken Pox / Voyage to the End
8:30am,Country Mouse & The City Mouse Adventures,High Flying Hi-Jinks
9:00am,Bananas in Pyjamas,Paper Chase
9:20am,Jellabies,Rubbish
9:30am,Pumper Pups,Spoone / Pop / Picnic
10:00am,Stickin' Around,Lights Out / Do the Russell
10:30am,Groundling Marsh,Jingle Bellies
10:54am,The Adventures of Spot,Where's Spot?
11:00am,Fuzzpaws,A Whole New World
11:24am,Animal Stories,Charlie the Cheetah
11:30am,Rupert,Rupert & The Sage of Um
12:00pm,Batman,If You're So Smart
12:25pm,Freaky Stories,Mummu's Curse
12:30pm,Pinky and the Brain,Brainwashed: Part 2 - I Am Not a Hat
12:55pm,My Special Book,Mivo Hugs the World
1:00pm,Bedtime Stories,Bedtime Story
1:07pm,Enchanted Lands,Wishing Chair
1:17pm,Happy Birthday,Episode 6
1:21pm,Toothbrush Family,The Traveling Toothbrush
1:30pm,Country Mouse & The City Mouse Adventures,High Flying Hi-Jinks
1:55pm,Fuzzpaws,Portrait of Archee
2:00pm,Maisy,Bedtime
2:06pm,Wildlife,Episode 28
2:12pm,Mopatop's Shop,Thinking Caps
2:20pm,Jellabies,Robot
2:25pm,Nanalan',Stick
2:30pm,Archibald The Koala,Read About / A Star Is Born
2:55pm,Judy & David's Boom Box,All Together Now
3:00pm,Magic School Bus,Meets Molly Cule
3:30pm,Uh Oh!,Episode 84
4:00pm,Rugrats,The Word of the Day / Jonathan Baby-sits
4:30pm,Digimon,My Sister's Keeper
5:00pm,Pokemon,The Kangaskhan Kid
5:30pm,Dragon Ball Z,Transformed at Last
6:00pm,The New Addams Family,"Morticia, The Breadwinner"
6:30pm,I was a Sixth Grade Alien,Attack of the 1000
7:00pm,Mona the Vampire,Night of the Living Scarecrow / The Robot Babysitter
7:30pm,Worst Witch,Carried Away
8:00pm,Big Wolf on Campus,Butch Comes to Shove
8:30pm,Boy Meets World,Fear Strikes Out
9:00pm,Student Bodies,Boss Cody
9:30pm,Back to Sherwood,Joust In Time
10:00pm,The Adventures of Shirley Holmes,The Case of the Left Thumbprint
10:30pm,Big Wolf on Campus,Butch Comes to Shove
11:00pm,The New Addams Family,Progress in the Addams Family
11:30pm,Beasties,Spider's Game
