Time,Show,Episode,Image
12:00am,Are You Being Served?,Our Figures are Slipping,""
12:32am,Keeping Up Appearances,Problems With Relatives,""
1:07am,"Yes, Prime Minister",A Real Partnership,""
1:37am,Fresh Gear,Episode 30,""
2:07am,Internet Tonight,Episode 21,""
2:36am,The Anti-Gravity Room,Women in Comics II,""
3:05am,Paid Programming: Rocker Abs,""
3:34am,Woody Woodpecker and Friends,Episode 24,""
4:00am,Peter Pan and the Pirates,The Phantom Shaman,""
4:30am,Hey Arnold!,Grandpa's Birthday / Road Trip,""
5:00am,Dragon Ball Z,The End of Snake Way,""
5:28am,Pokémon,Tracey Gets Bugged,""
6:00am,Surf's Up! Let's Cook!,Episode 21,""
6:30am,Surf Shack,Surprise Party,""
6:55am,Nanalan',Hose,""
7:00am,The Secret Files of the Spy Dogs,Pups / Zero,""
7:30am,Monster Rancher,"Run, Tiger, Run",""
8:00am,Dragon Ball Z,The Ruthless Frieza,""
8:30am,Pokémon,All Fired Up!,""
9:00am,Digimon,"No Questions, Please",""
9:30am,SpongeBob SquarePants,"MuscleBob BuffPants / Squidward, the Unfriendly Ghost",""
10:00am,CatDog,Just Say CatDog Sent Ya / Dog's Strange Condition,""
10:30am,Angry Beavers,My Bunny-Guard / What's Eating You?,""
11:00am,The Wild Thornberrys,Nigel Knows Best,""
11:30am,The Flintstones,Disorder in the Court,""
12:00pm,The Jetsons,Astronomical IQ,""
12:30pm,Video & Arcade Top 10,Episode 9-14,""
1:00pm,YTV's Hit List,The Moffatts second All Access Hit List special
1:30pm
2:00pm
2:30pm,Batman Beyond,Babel,""
3:00pm,Brats of the Lost Nebula,Mom and Dad,""
3:28pm,ReBoot,Medusa Bug,""
4:00pm,Dexter's Laboratory,Inflata Dee Dee / The Justice Friends: Can't Nap / Monstory,""
4:30pm,The Powerpuff Girls,Collect Her / Supper Villain,""
5:00pm,Mona the Vampire,The X-Change Student / Red Moon Monsters,""
5:30pm,Worst Witch,Alarms & Diversions,""
6:00pm,The New Addams Family,"Morticia's Romance, Part 2",""
6:30pm,Big Wolf on Campus,Don't Fear the Reaper,""
7:00pm,Buffy the Vampire Slayer,"Fear, Itself",""
7:30pm
7:58pm,Freaky Stories,The Need For Speed / Zit's A Horrible Life / The Girl With the Hoarky Cough / The Smell of Fear,""
8:30pm,Goosebumps,Night of the Living Dummy II,""
9:00pm,Worst Witch,Monkey Business,""
9:30pm,Monster By Mistake,Fossel Remains,""
10:00pm,I Was a Sixth Grade Alien,Escape from Planet Earth!,""
10:30pm,The New Addams Family,The Addams Family Tree,""
11:00pm,Brats of the Lost Nebula,Heart Hunters,""
11:30pm,Beasties,Master Blaster,""
