Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,Take Over,
12:30am,Keeping Up Appearances,Let There Be Light,
1:00am,"Yes, Minister",Devil You Know,
1:30am,Rex the Runt,Johnny Saveloy's Undoing / The City Shrinkers,
2:00am,Ocean Girl,The Last Chance,
2:30am,Anti-Gravity Room,Merchandising & Collecting (III),
3:00am,Rocky & Bullwinkle,Aesop and Son / The Three Bears,
3:30am,Woody Woodpecker & Friends,Episode 10,
4:00am,Peter Pan,Peter on Trial,
4:30am,Hurricanes,Great Defensive Wall,
5:00am,Dr. Xargle,Earthnicety,
5:30am,Fennec,Chill / Missing Cake,
6:00am,Incredible Story Studio,Home Alone,
6:23am,UNICEF: Rights of the Child,Knowledge & Culture,
6:35am,Yaa! To the M@x,X-Treme Risk,
7:00am,Panda Bear Daycare,Episode 3,
7:14am,Ruffus the Dog,Rapunzel,
7:30am,Anatole,Anatole & The String of Pearls,
7:52am,Fuzzpaws,Raindy Day Theatre,
7:56am,Nanalan',Big Dog,
8:00am,The Flintstones,Time Machine,
8:30am,Country Mouse & The City Mouse Adventures,Mystery of the Mouse,
8:53am,Wildlife,Otter / Monkeytree,
9:00am,Bananas in Pyjamas,Wet Paint,
9:21am,Jellabies,Zebra,
9:26am,Plastinots,Episode 6,
9:30am,Big Comfy Couch,Jump Start,
9:55am,My Special Book,Silly Rhymes,
10:00am,Kitty Cats,The Puppets / The Pyjama Party,
10:25am,Nanalan',Apple,
10:30am,The Adventures of Dudley the Dragon,The Pumpkin King (Part 2),
10:57am,Judy & David's Boom Box,Do You Ever Wonder,
11:00am,Panda Bear Daycare,Episode 3,
11:16am,Ruffus the Dog,Rapunzel,
11:30am,Rupert,Rupert & The Sun Bandit,
11:54am,Jellabies,Circus,
12:00pm,Batman,Harlequinade,
12:26pm,Freaky Stories,Nude in the RV,
12:30pm,Pinky and the Brain,Fly,
12:56pm,My Special Book,Princess Lilibelle,
1:00pm,Plonsters,Episode 9,
1:04pm,Crayon Box,Me and My Shadow,
1:15pm,Dawdle The Donkey,Dawdle & Birthday Party,
1:25pm,Toothbrush Family,Traveler's Tales,
1:33pm,Country Mouse & The City Mouse Adventures,Mystery of the Mouse,
1:54pm,Fuzzpaws,Jack Sprat,
2:00pm,Maisy,Circus,
2:05pm,Wildlife,Otter / Monkeytree,
2:11pm,Mopatop's Shop,Magic Rabbit,
2:20pm,Jellabies,Small,
2:25pm,Nanalan',Picnic,
2:30pm,Forgotten Toys,Toy Boy / Toy Stars,
2:51pm,Toothbrush Family,Missing Shadow,
3:00pm,Magic School Bus,Revving Up,
3:30pm,Uh Oh!,Episode 93,
4:00pm,Monster Rancher,My Name is Pixie,
4:30pm,Digimon,Sora's Crest of Love,
5:00pm,Pokémon,It's Mr. Mime Time,
5:30pm,Dragon Ball Z,Gohan's Metamorphosis,
6:00pm,The New Addams Family,My Fair Cousin Itt,
6:30pm,Mona The Vampire,Skeleton Cowboy / Men in Dark Suits,
7:00pm,Freaky Stories,Murray / Safe / Gift / Maple,
7:30pm,Incredible Story Studio,Fair Play,
8:00pm,Adventures of Shirley Holmes,Case of the Hidden Heart,
8:30pm,Boy Meets World,Fishing for Virna,
9:00pm,Student Bodies,The Break-Up,
9:30pm,Roswell Conspiracies,Mountain Retreat,
10:00pm,Lassie,Trains & Boats & Planes,
10:30pm,Freaky Stories,Murray / Safe / Gift / Maple,
11:00pm,The New Addams Family,Lurch & His Piano,
11:30pm,Beasties,Tangled Web,
