Time,Show,Episode
12:00am,Are You Being Served?,Good-Bye Mr. Grainger
12:30am,Keeping Up Appearances,Episode 26
1:00am,"Yes, Minister",Question of Loyalty
1:30am,Rocky & Bullwinkle,Episode 56
2:00am,Hey Arnold!!,Pigeon Man / Spelling Bee
2:30am,Roswell Conspiracies,Queen of the Banshee (Part I)
3:00am,Walter Melon,Marathon Melon / It's Melon by George
3:30am,Batman,Lion & Unicorn
4:00am,Dragon Ball Z,Friends or Foes
4:30am,Digimon,Prisoner of the Pyramid
5:00am,Pokemon,Clefairy Tales
5:30am,Roswell Conspiracies,Queen of the Banshee (Part I)
6:00am,Once Upon a Hamser,Fore!
6:30am,St. Bear's Dolls Hospital,Bob's Big Test
6:44am,Beezoo's Attic,La Pinta
7:00am,Panda Bear Daycare,It's What Counts
7:14am,Ruffus the Dog,Little Red Riding Hood
7:30am,Anthony Ant,Lost and Found / Greenhouse
8:00am,The Jetsons,Grandpa and the Galactic Goldigger
8:30am,The Flintstones,The Masquerade Ball
9:00am,Rupert,Rupert and the Wool Gatherers
9:24am,Pablo The Little Red Fox,What's This?
9:30am,Bananas in Pyjamas,Episode 76
10:00am,Country Mouse & City Mouse Adventures,Posh Mice
10:30am,St. Bear's Dolls Hospital,Bob's Big Test
10:45am,Beezoo's Attic,La Pinta
11:00am,Panda Bear Daycare,It's What Counts
11:15am,Ruffus the Dog,Little Red Riding Hood
11:30am,Anthony Ant,Lost and Found / Greenhouse
12:00pm,Rugrats,The First Cut / Chuckie Grows
12:30pm,Tiny Toon Adventures,Episode 37
1:00pm,Jellabies,Robot
1:05pm,Maisy,Go!
1:10pm,Wildlife,Sand / Spider / Rhino
1:15pm,Mopatop's Shop,Dream the Dream
1:25pm,Pablo The Little Red Fox,What's This?
1:33pm,Country Mouse & City Mouse Adventures,Posh Mice
2:00pm,Barney & Friends,Shawn & The Beanstalk
2:27pm,Sheeep,Tango Tangle
2:37pm,The Adventures of Spot,Spot Goes To The Farm
2:42pm,Sheeep,Housesitting
2:50pm,Spider,Hedgehog Hunt
3:00pm,Magic School Bus,Gets a Bright Idea
3:30pm,Uh Oh!,Episode 115
4:00pm,Rugrats,The First Cut / Chuckie Grows
4:30pm,Hey Arnold!,Olga Comes Home / Salley's Comet
5:00pm,Pokemon,Battle of the Badge
5:30pm,Digimon,His Masters Voice
6:00pm,Dragon Ball Z,Goku's Special Technique
6:30pm,Monster Rancher,Holly's Million
7:00pm,Vision of Escaflowne,Unexpected Partings
7:30pm,YTV's Hit List,Christina Aguilera Special [Note 1]
8:00pm,,
8:30pm,,
9:00pm,Crush,Karen / John
9:30pm,Chart Attack,Episode 1-4  [Note 2]
10:00pm,,
10:30pm,gAmerZ,Episode 21
11:00pm,Farscape,Rhapsody In Blue
11:30pm,,
