Time,Show,Episode,Image
12:00am,Are You Being Served?,Conduct Unbecoming,""
12:32am,Keeping Up Appearances,Violet's Country Cottage,""
1:07am,Yes. Prime Minister,The Tangled Web,""
1:38am,Fresh Gear,#5,""
2:08am,Internet Tonight,#12,""
2:37am,The Anti-Gravity Room,Bad Ideas,""
3:06am,The Adventures of Rocky & Bullwinkle and Friends,#135,""
3:35am,The Woody Woodpecker Show,#77,""
4:02am,Peter Pan & the Pirates,The Plucking of Short Tom,""
4:30am,Digimon,Flower Power,""
5:02am,Dragon Ball Z,Clash of the Super Powers,""
5:28am,Pokémon,Pokémon Scent-sation!,""
6:00am,Surf's Up! Let's Cook,#2,""
6:30am,Surf Shack,Going South,""
6:55am,Nanalan',Birdy,""
7:00am,The Secret Files of the SpyDogs,Escape / Exposed,""
7:21am,Wildlife,Running Clouds / Shadow,""
7:30am,Monster Rancher,Eternal Worm,""
8:00am,Dragon Ball Z,The Eldest Namek,""
8:30am,Pokémon,Pallet Party Panic,""
9:00am,Digimon,The Eighth Digivice,""
9:30am,SpongeBob SquarePants,Mermaid Man and Barnacle Boy / Pickles,""
10:00am,CatDog,The Island / All You Need is Lube,""
10:30am,Rugrats,Submarine / Chuckie's a Lefty,""
11:00am,The Wild Thornberrys,Naimina Enkiyio,""
11:30am,The Flintstones,Fred Goes Ape,""
12:00pm,The Jetsons,The Good Little Scouts,""
12:30pm,Video & Arcade Top 10,"Season ?, Episode 20",""
1:00pm,YTV's Hit List,"Season ?, Episode 27",""
1:30pm
2:00pm
2:30pm,Batman Beyond,Ascension,""
3:00pm,Uh Oh!,Episode 110,""
3:30pm,George & Martha,The Comedian / The Prize,""
4:00pm,Dexter's Laboratory,"Sister's Got a Brand New Bag / Shoo, Shoe Gnomes / Lab of the Lost"
4:30pm,The Powerpuff Girls,Uh Oh Dynamo,""
5:00pm,Mona the Vampire,Spirit of the Woods / The Bogeyman Cometh,""
5:30pm,Worst Witch,The Genius of the Lamp,""
6:00pm,The New Addams Family,Fester Goes on a Diet,""
6:30pm,Big Wolf on Campus,Time and Again,""
7:00pm,Buffy the Vampire Slayer,Hush,""
7:30pm
8:00pm,Freaky Stories,Murray and the Rats / Safe at Home / The Gift / Maple Syrup,""
8:30pm,Goosebumps,"The Haunted Mask II, Part 1",""
9:00pm,Worst Witch,A Bolt From the Blue,""
9:30pm,Monster By Mistake,Fossel Remains,""
10:00pm,I Was a Sixth Grade Alien,I Was Dealt a Dung Deal!,""
10:30pm,The New Addams Family,Catastrophia's Career,""
11:00pm,Goosebumps,Don't Go to Sleep,""
11:30pm,Beasties,"The Agenda, Part 3",""
