Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,His and Hers,
12:32am,Keeping Up Appearances,Singing for Emmet,
1:07am,"Yes, Prime Minister",The Bishop's Gambit,
1:37am,Dog City,Is It Arf?,
2:04am,Ocean Girl,Sabotage,
2:34am,Rocker Abs (Paid Programming),,
3:03am,Rocky and Bullwinkle,Episode 86,
3:32am,Woody Woodpecker and Friends,Episode 26,
4:00am,Peter Pan & the Pirates,"Billy Jukes, Lost Boy",
4:28am,Hurricanes,"Water, Water Everywhere",
5:00am,Dr. Xargle,Earth Snacky,
5:27am,Fennec,The Law of Silence / The Mysterious Night Bird,
6:00am,Incredible Story Studio,Home Alone,
6:34am,YAA! to the M@X,Risking Their Lives,
7:00am,Panda Bear Daycare,Fibs and Other True Stories,
7:15am,Ruffus the Dog,Robinson Crusoe,
7:30am,Anatole,Feline Follies,
7:56am,Nanalan',Pea Pod,
8:00am,The Flintstones,Trouble-in-Law,
8:30am,The Country Mouse and City Mouse Adventures,North Pole Mice,
8:53am,Wildlife,Episode 23,
9:00am,Bananas in Pyjamas,Episode 25,
9:22am,Jellabies,Circus,
9:30am,The Big Comfy Couch,"One Potato, Two Potato",
9:55am,My Special Book,I Wonder,
10:01am,Kitty Cats,The Puppets / The Pyjama Party,
10:25am,Nanalan',First Snow,
10:29am,The Adventures of Dudley the Dragon,Sammy the Flying Frog,
10:53am,"Big Sister, Little Brother",The Friend,
10:56am,Judy & David's Boom Box,Hole in My Book,
11:00am,Panda Bear Daycare,Fibs and Other True Stories,
11:15am,Ruffus the Dog,Robinson Crusoe,
11:30am,Rupert,Rupert and Mum's Adventure,
11:54am,Jellabies,Egg,
12:00pm,Batman: The Animated Series,On Leather Wings,
12:32pm,Pinky and the Brain,Collect 'Em All / Pinkasso,
12:58am,My Special Book,Sunrise,
1:02pm,Plonsters,Episode 1,
1:05pm,The Crayon Box,Holmes Alone,
1:17pm,The Adventures of Dawdle the Donkey,Dawdle & Snake,
1:26pm,Toothbrush Family,Backwards Land,
1:32pm,The Country Mouse and City Mouse Adventures,North Pole Mice,
2:01pm,Maisy,Dancing,
2:06pm,Wildlife,Episode 23,
2:12pm,Mopatop's Shop,Surprises,
2:21pm,Jellabies,Circus,
2:26pm,Nanalan',First Snow,
2:30pm,The Forgotten Toys,Magic Teddy / Toy Swap,
2:51pm,Toothbrush Family,Visitors,
2:56pm,"Big Sister, Little Brother",The Ant,
3:00pm,The Magic School Bus,Gets Lost in Space,
3:30pm,Uh Oh!,Episode 110,
4:00pm,Monster Rancher,In the Beginning,
4:30pm,Digimon,And So It Begins...,
5:00pm,Pokémon,A Way Off Day Off,
5:30pm,Dragon Ball Z,A Fight Against Gravity... Catch Bubbles!,
6:00pm,The New Addams Family,Green-Eyed Gomez,
6:30pm,Mona the Vampire,The Skeleton Cowboy / The Men in Darksuits,
7:00pm,Freaky Stories,"Dog From Mexico / The Mortician's Daughter / Pigeon Dave / Hair Today, Gone...",
7:30pm,Incredible Story Studio,"Mirror, Mirror",
8:00pm,The Adventures of Shirley Holmes,The Case of the Bamboozling Blonde,
8:30pm,Roswell Conspiracies,"The Conduit, Part 1",
9:00pm,Lassie,That Boy-Girl Thing,
9:30pm,Boy Meets World,Grandma Was a Rolling Stone,
10:00pm,Student Bodies,The T-Shirt,
10:30pm,Freaky Stories,"Dog From Mexico / The Mortician's Daughter / Pigeon Dave / Hair Today, Gone...",
11:00pm,The New Addams Family,"Fester, World Leader",
11:30pm,Beasties,Other Victories,
