Time,Show,Episode,Image
12:00am,Are You Being Served?,The Sweet Smell of Success,""
12:32am,Keeping Up Appearances,Iron Age Remains,""
1:08am,"Yes, Prime Minister",The National Education Service,""
1:37am,Fresh Gear,Episode 4,""
2:06am,Internet Tonight,Episode 11,""
2:35am,The Anti-Gravity Room,Episode 48 - Pot Luck III,""
3:04am,Rocky and Bullwinkle,Episode 134,""
3:33am,Woody Woodpecker and Friends,Episode 76,""
4:00am,Peter Pan & The Pirates,Friday the Thirteenth,""
4:29am,Digimon,The Eighth Child Revealed,""
5:00am,Dragon Ball Z,The Ultimate Battle,""
5:28am,Pokémon,Primeape Goes Bananas,""
6:00am,Kitty Cats,Tango The Singer / Ah...the Seaside!,""
6:25am,Plonsters,Episode 3,""
6:29am,Once Upon A Hamster,Popcorn,""
6:54am,Maisy,Treasure,""
7:00am,Panda Bear Daycare,Fibs & Other True Stories,""
7:14am,Ruffus The Dog,Robinson Crusoe,""
7:30am,Kleo the Misfit Unicorn,Daughter Nature,""
7:54am,Toothbrush Family,Visitors,""
8:00am,The Flintstones,Ann-Margrock Presents,""
8:30am,The Country Mouse and the City Mouse Adventures,Cinematic Mice,""
8:54am,Wildlife,Episode 17 - Otter/Monkeytree,""
9:00am,Bananas in Pyjamas,Episode 59,""
9:22am,Jellabies,Birthday,""
9:30am,The Big Comfy Couch,Enough Already,""
9:55am,My Special Book,"",""
10:00am,Kitty Cats,The Phantom of the House / Wrong Person,""
10:25am,Nanalan',Blanket,""
10:29am,Pumper Pups,Jelly/Big/Handed,""
10:55am,Nanalan',Stick/Puppet/Bent/Carrots,""
11:06am,Panda Bear Daycare,Fibs & Other True Stories,""
11:20am,Ruffus The Dog,Robinson Crusoe,""
11:35am,Rupert,Rupert and the Fiddle,""
12:00pm,Batman: The Animated Series,Almost Got 'Im,""
12:31pm,Pinky and the Brain,The Megalomaniacal Adventures of Brainie the Poo/The Melancholy Brain,""
12:57pm,My Special Book,Tortoise and the Hare,""
1:01pm,The Wind in the Willows,The Ghost at Mole End,""
1:26pm,Animal Stories,Charlie the Cheetah,""
1:30pm,The Country Mouse and the City Mouse Adventures,Cinematic Mice,""
2:00pm,Maisy,Parade,""
2:05pm,Wildlife,Episode 17 - Otter/Monkeytree,""
2:11pm,Mopatop's Shop,The Gobble De Gook,""
2:20pm,Jellabies,Music,""
2:25am,Nanalan',Dragonfly,""
2:30pm,Judy & David's Boom Box,Sole Woman,""
2:34pm,Nanalan',Bubbles,""
2:37pm,The Adventures of Spot,Spot in the Woods,""
2:42pm,Kipper,Tiger's Joke Box,""
2:50pm,Spider!,In My Tent,""
2:59pm,The Magic School Bus,Works Out,""
3:30pm,Uh Oh!,Episode 98,""
4:00pm,Monster Rancher,Pixie's Defeat,""
4:30pm,Digimon,Flower Power,""
5:00pm,Pokémon,Pokémon Scent-sation!,""
5:30pm,Dragon Ball Z,Clash of the Super Powers,""
6:00pm,Uh Oh!,Episode 110,""
6:30pm,Sailor Moon,An Uncharmed Life,""
7:00pm,The Powerpuff Girls,The Rowdyruff Boys,""
7:30pm,Daria,Speedtrapped,""
8:00pm,Hit List,"Season 9, Episode 27 [Note 1]",""
8:30pm
9:00pm
9:30pm,gAmerZ,Episode 10,""
10:00pm,System Crash,"Love, Exciting & New",""
10:30pm,Student Bodies,The Trial,""
11:00pm,Radio Active,The Big Shot,""
11:30pm,Beasties,The Agenda Part 2,""
