Time,Show,Episode,Image
12:00am,Are You Being Served?,New Look,""
12:30am,Keeping Up Appearances,Episode 19,""
1:00am,"Yes, Minister",Economy Drive,""
1:30am,"Wolves, Witches and Giants","Royal Tales of Wolves, Witches and Giants",""
2:00am,Ocean Girl,The Attack,""
2:30am,Anti-Gravity Room,Merchandising & Collecting (III),""
3:00am,Rocky & Bullwinkle,Episode 132,""
3:30am,Woody Woodpecker & Friends,Episode 85,""
4:00am,Peter Pan,Lost Memories of Pirate Pan,""
4:30am,Hurricanes,Football Fugitives,""
5:00am,Dragon Ball Z,Calling the Eternal Dragon,""
5:30am,Pokémon,A Way Off Day Off,""
6:00am,Dog City,Taming of the Screw,""
6:25am,Wildlife,Otter / Monkeytree,""
6:30am,Pippi Longstocking,Pippi Goes To The South Seas,""
6:55am,Maisy,Stick,""
7:00am,Anthony Ant,Walk Like / Antarctic,""
7:25am,Animal Stories,Polar Bear,""
7:30am,Fuzzpaws,Rules Rule!,""
8:00am,Tiny Toon Adventures,You Ask For It,""
8:30am,Peanuts,Snoopy's Reunion,""
9:00am,Rugrats,Baking Dil / Hair!,""
9:30am,The Jetsons,Judy Takes Off,""
10:00am,Rocky & Bullwinkle,Episode 104,""
10:30am,Huckleberry Hound,Huckleberry Hound Meets Wee Willie / Lion-Hearted Huck / Tricky Trapper,""
11:00am,Garfield and Friends,Episode 44,""
11:30am,The New Woody Woodpecker Show,Mirage Barrage / Queen of De-Nile / Party Animal,""
12:00pm,Pippi Longstocking,Pippi Goes To The South Seas,""
12:30pm,CatDog,Neferkitty / Curiosity,""
1:00pm,Rocko's Modern Life,Keeping Up With the Bigheads / Skid Marks,""
1:30pm,Yaa! To The M@x,Breaking into the World of Fashion,""
2:00pm,Stickin Around,Little Barber Shop of Horrors / Hippity Hop to the Top,""
2:30pm,Batman Beyond,Rats,""
3:00pm,Reboot,Talent Night In Hell,""
3:30pm,Weird-Oh's,Getting Over Davey / Grand Theft Weird-Oh,""
4:00pm,Sailor Moon,An Artful Attack,""
4:30pm,Powerpuff Girls,Octi Evil / Geshundfight,""
5:00pm,Monster By Mistake,Special Talent,""
5:30pm,Watership Down,Friend & Enemy,""
6:00pm,My Diary,Standing In The Light,""
6:30pm,Boy Meets World,My Best Friend's Girl,""
7:00pm,Caitlin's Way,Testing,""
7:30pm,Incredible Story Studio,Revenge of the Geeks,""
8:00pm,Adventures of Shirley Holmes,Case of the Hidden Heart,""
8:30pm,"Wolves, Witches and Giants","Wiley Tales of Wolves, Witches and Giants",""
9:00pm,Lassie,Chain Letter,""
9:30pm,My Hometown,Friends Grow Up,""
10:00pm,Anti-Gravity Room,Pot Luck (Part 1),""
10:30pm,Alpha 2 Omega,Cha-Ching,""
11:00pm,System Crash,Cyberworld,""
11:30pm,Radio Active,Return to Sender,""
