Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,The Clock,
12:32am,Keeping Up Appearances,The Charity Shop,
1:08am,"Yes, Prime Minister",One of Us,
1:37am,Rocky and Bullwinkle,Episode 31,
2:06am,Hey Arnold!,A Day in the Life of a Classroom / Big Bob's Crisis,
2:36am,Roswell Conspiracies,"Numbered Days, Part 1",
3:04am,Walter Melon,"Houston, the Melon has Landed / Walterius Caesar",
3:35am,Batman: The Animated Series,"Shadow of the Bat, Part 1",
4:03am,Dragon Ball Z,A Fight Against Gravity... Catch Bubbles!,
4:31am,Digimon,Ikkakumon's Harpoon Torpedo,
4:58am,Pokémon,Attack of the Prehistoric Pokémon,
5:28am,Roswell Conspiracies,"Numbered Days, Part 1",
6:00am,Once Upon a Hamster,Bubbles,
6:24am,Maisy,Dancing,
6:30am,St. Bear's Dolls Hospital,A New Look for Dolly,
6:44am,Beezoo's Attic,Little Butterfly,
7:00am,Fuzzpaws,Great Balls of Fire,
7:24am,Judy & David's Boom Box,Beanstock,
7:30am,Elliot Moose,Batter Up! / The Case of the Haunted Windmill / The Cape of Courage / Dream Along With Me,
8:00am,The Jetsons,Jane's Driving Lesson,
8:28am,The Flintstones,The Snorkasaurus Hunter,
8:58am,Rupert,Rupert and the Firebird,
9:22am,Pablo the Little Red Fox,A New Home for Helena,
9:28am,Bananas in Pyjamas,Episode 60,
9:54am,Judy & David's Boom Box,I Love Rock N Roll,
9:58am,The Country Mouse and the City Mouse Adventures,Mousecovites,
10:22am,Wildlife,Episode 28,
10:28am,St. Bear's Dolls Hospital,A New Look for Dolly,
10:43am,Beezoo's Attic,Little Butterfly,
10:58am,Fuzzpaws,Great Balls of Fire,
11:23am,Judy & David's Boom Box,Stay on the Path,
11:28am,Elliot Moose,Batter Up! / The Case of the Haunted Windmill / The Cape of Courage / Dream Along With Me,
11:50am,Lisa,The Davidsons,
11:57am,Rugrats,A Dose of Dil / Famous Babies,
12:28pm,Tiny Toon Adventures,Best o' Plucky Duck Day,
1:00pm,Jellabies,House,
1:04pm,Maisy,Swimming,
1:10pm,Wildlife,Episode 29,
1:15pm,Mopatop's Shop,Thinking Caps,
1:24pm,Pablo the Little Red Fox,A New Home for Helena,
1:30pm,The Country Mouse and the City Mouse Adventures,Mousecovites,
1:56pm,Plonsters,Episode 28,
2:00pm,Judy & David's Boom Box,So Much in Common,
2:04pm,Bump,Bump Learns to Fly,
2:09pm,The Adventures of Spot,Spot's Lost Bone,
2:14pm,Toothbrush Family,The Avacado Seed,
2:19pm,Enid Blyton's Enchanted Lands,The Land of Dreams,
2:30pm,George and Martha,The Best Friends Show / The Sleepwalker,
3:00pm,The Magic School Bus,Flexes Its Muscles,
3:30pm,Uh Oh!,Episode 99,
4:00pm,Rugrats,A Dose of Dil / Famous Babies,
4:30pm,Hey Arnold!,The Racing Mule / Curly's Girl,
5:00pm,Pokémon,A Chansey Operation,
5:30pm,Digimon,Evil Shows His Face,
6:00pm,Two of a Kind,My Boyfriend's Back,
6:30pm,Yvon of the Yukon,The Walrus Between Us,
7:00pm,Action Man,Gremlin in the Gears,
7:30pm,Weird-Oh's,Daddy Dismissed / Rebel Without a Ride,
8:00pm,Beast Machines,The Reformatting,
8:30pm,Shadow Raiders,Uneasy Hangs the Head,
9:00pm,Opposite Sex,The Drug Episode,
9:30pm,,,
10:00pm,gAmerZ,Episode 18,
10:30pm,Treasure,A Feminine Mystique / Treasure's Party,
11:00pm,Action Man,Gremlin in the Gears,
11:30pm,Mobile Suit Gundam Wing,Bewildered Warriors,
