Time,Show,Episode,Image
12:00am,Are You Being Served?,Up Captain Peacock,""
12:30am,Keeping Up Appearances,Episode 11,""
1:00am,"Yes, Minister",National Education Service,""
1:30am,Rocky & Bullwinkle,Episode 39,""
2:00am,Hey Arnold!,Helga's Makeover / The Old Building,""
2:30am,Roswell Conspiracies,Troubled Past,""
3:00am,Walter Melon,You Reykjavik and I'll Rake Mine / Caveman for Hire,""
3:30am,Batman: The Animated Series,Sideshow,""
4:00am,Dragon Ball Z,Nappa... The Invincible?,""
4:30am,Digimon,The Dancing Digimon,""
5:00am,Pokemon,Bulbasaur's Garden,""
5:30am,Roswell Conspiracies,Troubled Past,""
6:00am,Once Upon a Hamster,Autumn,""
6:30am,St. Bear's Dolls Hospital,Toy Hospital of the Year,""
7:00am,Fuzzpaws,It's All In Your Imagination,""
7:25am,Judy & David's Boom Box,Wake Up Your Dream,""
7:30am,Elliot Moose,The Tooter Scooter / Star Trick / The Case of the Invisible Elephant / The Quest Request,""
8:00am,The Jetsons,Elroy Meets Orbitty,""
8:30am,The Flintstones,In The Dough,""
9:00am,Rupert,Rupert and the Bell,""
9:24am,Pablo The Little Red Fox,The Storm,""
9:30am,Bananas in Pyjamas,Episode 65,""
9:52am,Plonsters,Episode 37,""
9:55am,Judy & David's Boom Box,Red's In the Hood,""
10:00am,The Country Mouse and the City Mouse Adventures,Ghost of Castle Mackenzie,""
10:24am,Wildlife,Episode 38,""
10:30am,St. Bear's Dolls Hospital,Toy Hospital of the Year,""
10:44am,Beezoo's Attic,The Parade,""
11:00am,Fuzzpaws,It's All In Your Imagination,""
11:24am,Judy & David's Boom Box,Porridge,""
11:30am,Elliot Moose,The Tooter Scooter / Star Trick / The Case of the Invisible Elephant / The Quest Request,""
11:53am,Lisa,Space Adventure,""
12:00pm,Rugrats,The Mattress / Looking for Jack,""
12:30pm,Tiny Toon Adventures,Prom-ise Her Anything,""
12:58pm,Stickin' Around,"Temper, Temper",""
1:00pm,Jellabies,Butterfly,""
1:05pm,Maisy,Go!,""
1:10pm,Wildlife,Episode 39,""
1:15pm,Mopatop's Shop,Backwards Forwards,""
1:24pm,Pablo The Little Red Fox,The Storm,""
1:30pm,The Country Mouse and the City Mouse Adventures,Ghost of Castle Mackenzie,""
1:54pm,Artifacts,Stamps,""
1:56pm,Plonsters,Episode 38,""
2:00pm,Judy & David's Boom Box,All Together Now,""
2:04pm,Bump,Bump and the Monster,""
2:09pm,The Adventures of Spot,Where's Spot?,""
2:14pm,Toothbrush Family,Fireworks,""
2:19pm,Enchanted Lands,Land of Secrets,""
2:30pm,George & Martha,Funny Business / The Tease,""
2:52pm,Elliot Moose,Shabu Gamu,""
3:00pm,Magic School Bus,Revving Up,""
3:30pm,Uh Oh!,Episode 104,""
4:00pm,Rugrats,The Mattress / Looking for Jack,""
4:30pm,Hey Arnold!,Sixth Grade Girls / The Baseball,""
5:00pm,Pokemon,The Case of K-9 Caper,""
5:30pm,Digimon,Digibaby Boom,""
6:00pm,Two of a Kind,Welcome Matt,""
6:30pm,Yvon of the Yukon,Beach Blanket Bozos,""
7:00pm,Action Man,Double Vision,""
7:30pm,Weird-Oh's,"R.I.P. Off Wade / Lights, Camera, Traction",""
8:00pm,Beast Machines,Master of the House,""
8:30pm,Shadow Raiders,Ragnatok (Part I),""
9:00pm,Opposite Sex,The Homosexual Episode,""
9:30pm,""
10:00pm,gAmerZ,Episode 19,""
10:30pm,Treasure,A Mum's Romance / Grandma's Room,""
11:00pm,Action Man,Double Vision,""
11:30pm,Mobile Suit Gundam Wing,The Sorrowful Battle,""
