Time,Show,Episode
12:00am,Are You Being Served?,#6
12:30am,Keeping Up Appearances,#26
1:00am,"Yes, Minister",Equal Opportunities
1:30am,Rocky & Bullwinkle,Episode 22
2:00am,Hey Arnold!,Curly Snaps / Preteen Scream
2:30am,Oggy and the Cockroaches,#17
3:00am,Walter Melon,Shalien / Dance A Lot
3:30am,Batman: The Animated Series,Mad Love
4:00am,Dragon Ball Z,Goku is Ginyu and Ginyu is Goku
4:30am,Digimon,Prophecy
5:00am,Pokémon,Go West Young Meowth
5:30am,Oggy and the Cockroaches,#17
6:00am,Once Upon a Hamster,Daredevil
6:30am,St. Bear's Dolls Hospital,Crocodile Tears
6:44am,Beezoo's Attic,A New Kind of Game
7:00am,Kleo the Misfit Unicorn,The Tell-Tale Tail
7:24am,Adventures of Spot,Spot Follows His Nose
7:30am,George & Martha,Costumed Duo / Temper
8:00am,The Jetsons,Rosey's Boyfriend
8:30am,Stickin' Around,Tree's Company / Dear Diary
9:00am,Rupert,Rupert and the Purple Cakes
9:24am,Pablo The Little Red Fox,Fishing For Dad
9:30am,Bananas in Pyjamas,#63
10:00am,Country Mouse and the City Mouse Adventures,Adventure on the Orient Express
10:30am,St. Bear's Dolls Hospital,Crocodile Tears
10:44am,Beezoo's Attic,A New Kind of Game
11:00am,Kleo the Misfit Unicorn,The Tell-Tale Tail
11:24am,Adventures of Spot,Spot Follows His Nose
11:30am,George & Martha,Costumed Duo / Temper
12:00pm,Rugrats,Partners in Crime / Thumbs Up
12:30pm,Uh Oh!,Episode 143
1:00pm,Jellabies,Train Troubles
1:05pm,Maisy,Wheelbarrow
1:10pm,Wildlife,Flytrap Flowers / Lightbugs
1:15pm,Mopatop's Shop,This Way to the Garden
1:24pm,Pablo the Little Red Fox,Fishing for Dad
1:30pm,Country Mouse and the City Mouse Adventures,Adventure on the Orient Express
2:00pm,Spider,Frog Change
2:05pm,Kipper,The Fair
2:13pm,The Crayon Box,The Why Factor
2:24pm,Toothbrush Family,Noise
2:30pm,The Twins,Who's Who? / Holiday
2:54pm,Fuzzpaws,Too Much of a Good Singer
3:00pm,The Magic School Bus,Revving Up
3:30pm,The Angry Beavers,Spooky Spoots / Up All Night II: Up All Day - The Reckoning
4:00pm,Rugrats,Partners in Crime / Thumbs Up
4:30pm,Hey Arnold!,Stinky Goes Hollywood / Olga Gets Engaged
5:00pm,Pokémon,Make Room for Gloom
5:30pm,Digimon,The Battle For Earth
6:00pm,Two of a Kind,You've Got a Friend
6:30pm,Monster By Mistake,"Lights, Camera, Monster"
7:00pm,Mona the Vampire,The Fortune Cookie / Pixies
7:30pm,I Was a Sixth Grade Alien,Super Fiend Strikes Back
8:00pm,Worst Witch,Learning the Hard Way
8:30pm,Freaky Stories,And Now the News
9:00pm,Crush,Lindsay / Will
9:30pm,Making the Band,Episode 1 (Part 1)
10:00pm,Stressed Eric,Cricket
10:30pm,Mobile Suit Gundam Wing,"Go Forth, Gundam Team"
11:00pm,Student Bodies,Secret Admirer
11:30pm,Freaky Stories,And Now the News
