Time,Show,Episode
12:00am,Are You Being Served?,Closed Circuit
12:31am,Keeping Up Appearances,The Father Christmas Suit
1:07am,"Yes, Prime Minister",Power to the People
1:35am,Fresh Gear,Episode 2
2:05am,Internet Tonight,Episode 9
2:34am,The Anti-Gravity Room,Episode 46 - Pot Luck II
3:03am,Rocky and Bullwinkle,Episode 132
3:32am,Woody Woodpecker and Friends,Saddle Sore Woody / Vicious Viking / Get Lost Little Doggy
4:00am,Peter Pan & the Pirates,After the Laughter
4:28am,Digimon,Gatomon Comes Calling
4:59am,Dragon Ball Z,The Renewed Goku
5:28am,Pokémon,The Tower of Terror Part 2
6:00am,Kitty Cats,Charlie's Secret/The Bird Whistle
6:25am,Plonsters,Episode 52
6:29am,Once Upon A Hamster,Tugboat Toadie Part 1
6:54am,Maisy,Bat
7:00am,Kleo the Misfit Unicorn,Jazz and Blues
7:24am,The Adventures of Spot,Storytime With Spot
7:30am,Dumb Bunnies,Ghost of a Chance
7:57am,Nanalan',Snow Person
8:00am,The Flintstones,Swedish Visitors
8:30am,The Country Mouse and the City Mouse Adventures,Posh Mice
8:54am,Wildlife,Episode 15
9:00am,Bananas in Pyjamas,Episode 57
9:23am,Jellabies,Jelly Lake
9:29am,The Big Comfy Couch,One Step at a Time
9:55am,My Special Book,The Ant & the Grasshopper
10:00am,Kitty Cats,Flap The Homing Pidgeon / Charlie's Plane
10:25am,Nanalan',Firefly
10:30am,Anthony Ant,Race Against Time/The Picnic
10:56am,Judy & David's Boom Box,Hole in My Sock
11:00am,Kleo the Misfit Unicorn,Jazz and Blues
11:24am,The Adventures of Spot,Spot's Surprise Parcel
11:30am,Rupert,Rupert and the BIGsmall Machine
11:54am,Jellabies,Jelly Dance
12:00pm,Batman: The Animated Series,Cat Scratch Fever
12:31pm,Pinky and the Brain,Pinky at the Bat/Schpiel-borg 2000
12:57pm,My Special Book,Counting
1:01pm,Spider!,Just a Spider
1:06pm,Kipper,Big Owl's Bath
1:15pm,The Crayon Box,Eye on the Prize
1:27pm,Toothbrush Family,The Little Tooth
1:33pm,The Country Mouse and the City Mouse Adventures,Posh Mice
2:02pm,Maisy,Sandcastle
2:07pm,Wildlife,Episode 15
2:12pm,Mopatop's Shop,Mervyn Muddle
2:21pm,Jellabies,Sun
2:26am,Nanalan',Whirlpool
2:30pm,Kipper,"Pig's Shop/Water, Water Everywhere/Party"
2:54pm,Animal Stories,Phillip the Fly
3:00pm,The Magic School Bus,Makes a Rainbow
3:30pm,Uh Oh!,Episode 96
4:00pm,Monster Rancher,Iron Bird
4:30pm,Digimon,Out on the Town
5:00pm,Pokémon,Haunter vs. Kadabra Part 3
5:30pm,Dragon Ball Z,The End of Vegeta
6:00pm,The New Addams Family,"Cleopatra, Green of the Nile"
6:30pm,Weird-Oh's,Black-Eyed Babysitters/Diary of a Mad Sister
7:00pm,Beast Machines,Sparkwar Part 1: The Strike
7:30pm,Shadow Raiders,Uneasy Hangs the Head
8:00pm,Farscape,Throne for a Loss
8:30pm,,
9:01pm,gAmerZ,Episode 10
9:30pm,Boy Meets World,On the Air
10:00pm,Student Bodies,Secret Weapon
10:30pm,Beast Machines,Sparkwar Part 1: The Strike
11:00pm,The New Addams Family,Fester Goes on a Diet
11:30pm,Beasties,Transmutate
