Time,Show,Episode
12:00am,Are You Being Served?,Heir Apparent
12:30am,Keeping Up Appearances,Episode 5
1:00am,"Yes, Minister",Official Secrets
1:30am,Rocky & Bullwinkle,Episode 78
2:00am,Hey Arnold!,Arnold Saves Sid / Hookey
2:30am,Oggy & The Cockroaches,Mission Oggy / It's Been a Hard Day's Noise / The Patient
3:00am,Walter Melon,Mark of Zero / Windiana Bones
3:30am,Batman,Never Fear
4:00am,Dragon Ball Z,Get Vegeta
4:30am,Digimon,Return to Highton
5:00am,Pokemon: The Johto Journeys,Chikorita Rescue
5:30am,Oggy & The Cockroaches,Mission Oggy / It's Been a Hard Day's Noise / The Patient
6:00am,Once Upon A Hamster,The Music Box
6:30am,St Bear's Dolls Hospital,The Tooth Fairy
6:44am,Beezoo's Attic,The Bow Tie
7:00am,Kleo the Misfit Unicorn,Amazingly Frank
7:30am,George and Martha,Best Friends / Sleepwalker
8:00am,The Jetsons,To Tell the Truth
8:30am,Stickin Around,Bar None / All Washed
9:00am,Rupert,Rupert and the Little Bear
9:24am,Pablo the Little Red Fox,Who's The Best?
9:30am,Bananas in Pyjamas,Episode 48
10:00am,Country Mouse & The City Mouse Adventures,High Flying Hi-Jinks
10:30am,St Bear's Dolls Hospital,The Tooth Fairy
10:44am,Beezoo's Attic,The Bow Tie
11:00am,Kleo the Misfit Unicorn,Amazingly Frank
11:30am,George and Martha,Best Friends / Sleepwalker
12:00pm,Rugrats,The Magic Baby/Dil We Meet Again
12:30pm,Uh Oh!,Episode 128
1:00pm,Jellabies,Mountain
1:05pm,Maisy,Penguins
1:10pm,Wildlife,Episode 35
1:15pm,Mopatop's Shop,You Are What You Are
1:24pm,Pablo the Little Red Fox,Who's The Best?
1:30pm,Country Mouse & The City Mouse Adventures,High Flying Hi-Jinks
2:00pm,Spider,C-Rocker
2:05pm,Kipper,"Echo, Echo"
2:12pm,The Crayon Box,Sing Out
2:30pm,The Twins,Sleepover / New Shoes
3:00pm,Magic School Bus,Meets Molly Cule
3:30pm,Angry Beavers,Moby Dopes / Present Tense
4:00pm,Rugrats,The Magic Baby/Dil We Meet Again
4:30pm,Hey Arnold!,Ransom / Ms. Perfect
5:00pm,Pokémon: The Johto Journeys,Once in a Blue Moon
5:30pm,Digimon,Almost Home Free
6:00pm,Olsen Twin Special,You're Invited to Mary-Kate Ashleys Mall Party
6:30pm,Monster By Mistake,Cops and Monsters
7:00pm,Mona the Vampire,Brainwash Boogie / Von Kreepsula's Revenge
7:30pm,I Was A Sixth Grade Alien,Escape from Zartopia
8:00pm,Worst Witch,An Unforgettable Experience
8:30pm,Freaky Stories,Maggots Are From Venus
9:00pm,Treasure,Two Wheels Good / Grandma Wins Prize
9:30pm,Crush,Jeremy / Amy
10:00pm,Lucy Sullivan Gets Married,Back To Uxbridge
10:30pm,Gundam Wing,Return of Wufei
11:00pm,Student Bodies,Disco Cody
11:30pm,Freaky Stories,Maggots Are From Venus
