Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,Cold Store,
12:32am,Keeping Up Appearances,The Art Exhibition,
1:07am,Yes Minister,Open Government,
1:38am,Gamespot Int'l,Episode 8,
2:08am,Internet Tonight,Episode 29,
2:37am,The Anti-Gravity Room,Pot Luck #3,
3:07am,Paid Programming: Rocker Abs,,
3:35am,Woody Woodpecker and Friends,Episode 37,
4:03am,Peter Pan & The Pirates,The Hook and the Heat,
4:31am,Digimon,Evil Shows His Face,
5:00am,Dragon Ball Z,Time's Up!,
5:29am,Pokémon,Bound for Trouble,
6:00am,Kitty Cats,The Big Hairy Monster / Scarecrows,
6:25am,Plonsters,Episode 13,
6:29am,Once Upon a Hamster,Bagpipes,
6:54am,Maisy,Swing,
7:00am,Fuzzpaws,Time Will Tell,
7:24am,Lisa,Holger With the Big Ears,
7:30am,George and Martha,The Snoop / A Day at the Beach,
7:53am,Animal Stories,Polar Bear,
8:00am,The Flintstones,Barney the Invisible,
8:30am,The Country Mouse and the City Mouse Adventures,Mouse-o-taur,
8:54am,Wildlife,Episode 33,
9:00am,Bananas in Pyjamas,Episode 33,
9:22am,Jellabies,Egg,
9:30am,The Big Comfy Couch,All Aboard for Bed,
9:55am,My Special Book,Old McDonald,
10:00am,Kitty Cats,Sort of Sick / A Little Circus for Charlie,
10:25am,Nanalan',Snowball,
10:30am,Anatole,The Mousepiece,
11:00am,Fuzzpaws,Time Will Tell,
11:24am,Animal Stories,Giraffe,
11:30am,Rupert,Rupert and Queen Bess,
11:54pm,Jellabies,Lost Voice,
12:00pm,Batman: The Animated Series,Pretty Poison,
12:32pm,Pinky and the Brain,Two Mice and a Baby / The Maze,
12:57pm,My Special Book,Mailbox Dreams,
1:01pm,The Adventures of Spot,Spot's First Picnic,
1:06pm,Enid Blyton's Enchanted Lands,The Invisible Chair,
1:17pm,Bump,Bump Plays a Trick,
1:22pm,Toothbrush Family,The Drip,
1:31pm,The Country Mouse and the City Mouse Adventures,Mouse-o-taur,
2:00pm,Maisy,Meow,
2:05pm,Wildlife,Episode 33,
2:11pm,Mopatop's Shop,Singalotti,
2:20pm,Jellabies,Egg,
2:25pm,Nanalan',Snowball,
2:28pm,Judy & David's Boom Box,Do You Ever Wonder,
2:32pm,Postman Pat,Postman Pat Has Too Many Parcels,
2:47pm,"Big Sister, Little Brother",The Presents,
2:50pm,Animal Stories,Crab,
2:55pm,Plonsters,Episode 14,
3:00pm,The Magic School Bus,In the Haunted House,
3:30pm,Uh Oh!,Episode 118,
4:00pm,Monster Rancher,Iron Bird,
4:30pm,Digimon,Subzero Ice Punch!,
5:00pm,Pokémon,Charizard Chills,
5:30pm,Dragon Ball Z,The Return of Goku,
6:00pm,The New Addams Family,Thing's Romance,
6:30pm,Watership Down,The Roundabout,
7:00pm,Boy Meets World,Band on the Run,
7:30pm,Radio Active,The Invasion,
8:00pm,Student Bodies,New Friends,
8:30pm,System Crash,Self Improvement,
9:00pm,Alpha 2 Omega,Artsy Fartsy,
9:30pm,Boy Meets World,I Dream of Feeny,
10:00pm,Student Bodies,Time to Try,
10:30pm,Watership Down,The Roundabout,
11:00pm,The New Addams Family,Morticia Joins the Ladies League,
11:30pm,Beasties,Fallen Comrades,
