Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,Episode 11,
12:36am,Keeping Up Appearances,Hyacinth Is Alarmed,
1:11am,Yes Minister,"Party Games, Part Two",
1:40am,Rocky and Bullwinkle,Episode 22,
2:09am,Hey Arnold!,Beaned / Old Iron Man,
2:39am,Roswell Conspiracies,Rain,
3:06am,Walter Melon,Top Fun / Gnocchio,
3:37am,Batman: The Animated Series,Day of the Samurai,
4:06am,Dragon Ball Z,Trouble on Arlia,
4:35am,Digimon,Guardian Angel,
5:02am,Pokémon,Enter the Dragonite,
5:30am,Roswell Conspiracies,Rain,
6:00am,Once Upon a Hamster,Acorns,
6:24am,Maisy,Rain,
6:30am,St. Bear's Dolls Hospital,Katarina Ballarina,
6:44am,Beezoo's Attic,The Piano Pipes Up,
7:00am,Kleo the Misfit Unicorn,Daughter Nature,
7:24am,The Adventures of Spot,Spot Goes to the Fair,
7:30am,George and Martha,The Reader / The Decorator,
8:00am,The Jetsons,Uniblab,
8:30am,The Flintstones,"Hollyrock, Here I Come",
9:00am,Rupert,Rupert and the BIGsmall Machine,
9:24am,Pablo the Little Red Fox,In the Balance,
9:30am,Bananas in Pyjamas,Episode 54,
9:55am,Judy & David's Boom Box,Flying,
10:00am,The Country Mouse and the City Mouse Adventures,Swiss Chocolate Mouse,
10:24am,Wildlife,Buffalo in the Mud,
10:30am,St. Bear's Dolls Hospital,Katarina Ballarina,
10:44am,Beezoo's Attic,The Piano Pipes Up,
11:00am,Kleo the Misfit Unicorn,Daughter Nature,
11:24am,The Adventures of Spot,Spot's Favourite Toy,
11:30am,George and Martha,The Reader / The Decorator,
12:00pm,Rugrats,Officer Chuckie / Auctioning Grandpa,
12:28pm,Tiny Toon Adventures,Career Oppor-Toon-ities,
12:58pm,Jellabies,Jelly Dance,
1:03pm,Maisy,Ice,
1:09pm,Wildlife,Otter / Monkeytree,
1:14pm,Mopatop's Shop,Magic Rabbit,
1:23pm,Pablo the Little Red Fox,In the Balance,
1:28pm,The Country Mouse and the City Mouse Adventures,Swiss Chocolate Mouse,
1:55pm,Plonsters,Episode 16,
2:00pm,Spider!,Monkey Business,
2:04pm,Kipper,The Ball,
2:12pm,The Crayon Box,School Dazed,
2:25pm,Toothbrush Family,Silver Music Box,
2:30pm,The Twins,Special Delivery / Trampoline,
2:58pm,The Magic School Bus,In the Haunted House,
3:30pm,Uh Oh!,Episode 93,
4:00pm,Rugrats,Officer Chuckie / Auctioning Grandpa,
4:30pm,Hey Arnold!,Suspended / Ernie in Love,
5:00pm,Pokémon,Viva Las Lapras,
5:30pm,Digimon,Garurumon,
6:00pm,Two of a Kind,You've Got a Friend,
6:30pm,Monster by Mistake,Tracy's Jacket,
7:00pm,Mona the Vampire,Flea Circus of Horrors / Shadow of a Doubt,
7:30pm,I Was a Sixth Grade Alien,I Am Larrabe Hicks!,
8:00pm,The Worst Witch,Up in the Air,
8:30pm,Freaky Stories,Gigabyte This,
9:00pm,Treasure,Little Black Dress / Night Club,
9:30pm,Crush,Jayson / Elise,
10:00pm,Downtown,Train Pain,
10:30pm,Student Bodies,Romeo Hurts His Knee,
11:00pm,Freaky Stories,Gigabyte This,
11:30pm,Mobile Suit Gundam Wing,Scenario for Bloodshed,
