Time,Show,Episode
12:00am,Are You Being Served?,Up Captain Peacock
12:32am,Keeping Up Appearances,Richard's New Hobby
1:08am,"Yes, Prime Minister",The Tangled Web
1:38am,Gamespot TV,Episode 7
2:09am,Internet Tonight,Episode 28
2:38am,Vibes Body (Paid Programming),
3:07am,The Adventures of Rocky & Bullwinkle and Friends,Episode 95
3:34am,Woody Woodpecker and Friends,Episode 33
4:05am,Peter Pan & the Pirates,Professor Smee
4:33am,Digimon,Ikkakumon's Harpoon Torpedo
5:00am,Dragon Ball Z,Tien Goes All Out!!
5:29am,Pokémon,Misty Meets Her Match
6:00am,Kitty Cats,A Funny Omelette / Willie's New Hairdo
6:25am,Plonsters,Episode 12
6:30am,Once Upon a Hamster,I Can Do Everything
6:54am,Maisy,Dog
7:00am,Kleo the Misfit Unicorn,Chicken Girl
7:24am,The Adventures of Spot,Spot Goes to the Fair
7:30am,Dumb Bunnies,Bunny Beach Bonanaza
7:57am,Nanalan',Picnic
8:00am,The Flintstones,Dino Goes Hollyrock
8:30am,The Country Mouse and the City Mouse Adventures,To Catch a Tiger By the Tail
8:54am,Wildlife,Episode 32
9:00am,Bananas in Pyjamas,Episode 32
9:22am,Jellabies,Sky
9:30am,The Big Comfy Couch,Flippy Floppy Day
9:55am,My Special Book,Mystery Word
10:00am,Kitty Cats,A Vase for Miss Harris / The Nicest Friend
10:25am,Nanalan',Dance
10:30am,Anthony Ant,Anything You Can Do / Rustlemania
10:56am,Judy & David's Boom Box,One Big Banana
11:00am,Kleo the Misfit Unicorn,Chicken Girl
11:24am,The Adventures of Spot,Spot's Favourite Toy
11:30am,Rupert,Rupert and the Song Snatcher
11:54pm,Jellabies,Jack in the Box
11:59pm,Batman: The Animated Series,"The Cat and the Claw, Part 2"
12:31pm,Pinky and the Brain,Brinky
12:56pm,My Special Book,Ten Little Birdies
1:00pm,Spider!,The Spider's Song
1:05pm,Kipper,Pirates
1:14pm,Crayon Box,A Cure for the Meanies
1:27pm,Toothbrush Family,Pegs
1:33pm,The Country Mouse and the City Mouse Adventures,To Catch a Tiger By the Tail
2:01pm,Maisy,Mess
2:06pm,Wildlife,Episode 32
2:12pm,Mopatop's Shop,Bright Ideas
2:21pm,Jellabies,Sky
2:26am,Nanalan',Dance
2:29pm,Kipper,Tiger's Cold / Looking After Arnold / The Mouse
2:53pm,Animal Stories,Sloth
2:58pm,The Magic School Bus,Hops Home
3:30pm,Uh Oh!,Episode 117
4:00pm,Monster Rancher,After the Rain
4:30pm,Digimon,Evil Shows His Face
5:00pm,Pokémon,Bound for Trouble
5:30pm,Dragon Ball Z,Time's Up!
6:00pm,The New Addams Family,"Morticia, The Sculptress"
6:30pm,Weird-Oh's,Family Fuel / Y2K Kaos
7:00pm,Beast Machines,Savage Noble
7:30pm,Shadow Raiders,Mind War
8:00pm,Farscape,Born to Be Wild
8:30pm,,
9:01pm,gAmerZ,Episode 5
9:30pm,Boy Meets World,It's a Wonderful Night
10:00pm,Student Bodies,After High School
10:30pm,Beast Machines,Savage Noble
11:00pm,The New Addams Family,Morticia and the Psychiatrist
11:30pm,Beasties,Power Surge
