Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,Episode 1,
12:31am,Keeping Up Appearances,Country Retreat,
1:06am,Yes Minister,The Quality of Life,
1:36am,"Wolves, Witches and Ghosts","Wiley Tales of Wolves, Witches and Ghosts",
2:08am,Ocean Girl,The Race,
2:38am,The Anti-Gravity Room,Episode 60,
3:08am,Rocky and Bullwinkle,Episode 10,
3:35am,Oggy and the Cockroaches,Rock 'n Roll Altitude / It's a Long Way Down / Oggy's Night Out,
4:00am,Histeria!,Great Heroes of France,
4:27am,The Three Friends and Jerry,Kissing Linda / Bank Robbery / Ant Hill,
4:57am,Dragon Ball Z,Gohan Attacks,
5:28am,Pokémon,Charizard Chills,
6:00am,Dog City,Ya Gotta Have Hart,
6:25am,Wildlife,Episode 48,
6:31am,Pippi Longstocking,Pippi Saves the Old Folks Home,
6:55am,Maisy,Nest,
7:00am,Anthony Ant,Jurassic Greenhouse / Lost and Found,
7:24am,Jellabies,Egg,
7:30am,Fuzzpaws,Cookie Crumbles,
8:00am,Tiny Toons Adventures,Mr. Popular's Rules of Cool,
8:30am,George and Martha,The Snoop / A Day at the Beach,
9:00am,Rugrats,Ghost Story / Chuckie's Complaint,
9:30am,The Jetsons,Fantasy Planet,
10:00am,Rocky and Bullwinkle,Episode 11,
10:30am,The Huckleberry Hound Show,Jolly Roger and Out / Somebody's Lion / A Bully Dog,
11:00am,Garfield and Friends,The Feline Felon / The Legal Eagle / The Cactus Saga,
11:30am,The New Woody Woodpecker Show,Pecking Order / Chilly on Ice / Just Say Uncle,
12:00pm,Pippi Longstocking,Pippi Saves the Old Folks Home,
12:30pm,CatDog,Diamond Fever / The Pet,
1:00pm,The Country Mouse and the City Mouse Adventures,Those Amazing Mice in Their Flying Machines,
1:33pm,YAA! to the M@X,Fame,
2:00pm,Stickin' Around,Mission: Implausible / Saturday Afternoon Fever,
2:30pm,Batman Beyond,Spellbound,
3:00pm,ReBoot,Painted Windows,
3:30pm,Weird-Oh's,The Legend of the Phantom Racer / The Blue N' Marooned,
4:00pm,Sailor Moon,A Reluctant Princess,
4:30pm,The Powerpuff Girls,Something's a Ms. / Slumbering With the Enemy,
5:00pm,Billboard Dad (1998),,
5:30pm,,,
6:00pm,,,
6:30pm,,,
7:08pm,Incredible Story Studio,"Winnit, Wonnit / Becoming Who You Are",
7:30pm,The Adventures of Shirley Holmes,The Basket Case,
8:00pm,Suzuki's Nature Quest,Slam Dunk,
8:30pm,"Wolves, Witches and Ghosts","Wicked Tales of Wolves, Witches and Ghosts",
9:02pm,Lassie,Mayor for a Day,
9:32pm,My Hometown,I'll Recognize You,
10:02pm,The Anti-Gravity Room,Episode 60,
10:32pm,Alpha 2 Omega,Episode 5,
11:01pm,System Crash,Parents,
11:30pm,Radio Active,The Radio Activists,
