Time,Show,Episode,Image
12:00am,Are You Being Served?,The Agent,""
12:32am,Keeping Up Appearances,Problems With Relatives,""
1:07am,"Yes, Prime Minister",The Bishop's Gambit,""
1:37am,Gamespot Int'l,Episode 28,""
2:08am,Internet Tonight,Episode 5,""
2:37am,The Anti-Gravity Room,Fantasy,""
3:06am,Rocky and Bullwinkle,Episode 126,""
3:35am,Woody Woodpecker and Friends,Episode 66,""
4:03am,Peter Pan & The Pirates,Frau Brumhandel,""
4:32am,Digimon,It's All in the Cards,""
5:00am,Dragon Ball Z,Deja Vu,""
5:28am,Pokémon,Tentacool & Tentacruel,""
6:00am,Kitty Cats,Queen Tango / A Curious Sickness,""
6:25am,Plonsters,Episode 45,""
6:29am,Once Upon a Hamster,Garage Sale,""
6:54am,Maisy,Cards,""
7:00am,Fuzzpaws,A Hairy Situation,""
7:24am,Lisa,Gets a Babysitter,""
7:30am,George and Martha,The Picnic / The Trickster,""
7:53am,Animal Stories,Eddie the Catfish,""
8:00am,The Flintstones,The Blessed Event / The Dress Rehearsal,""
8:30am,The Country Mouse and the City Mouse Adventures,Ballet Mice,""
8:54am,Wildlife,Sand / Spider / Rhino,""
9:00am,Bananas in Pyjamas,Episode 53,""
9:22am,Jellabies,Jelly Day,""
9:30am,The Big Comfy Couch,Juggling the Jitters,""
9:55am,My Special Book,Josephine the Giraffe,""
10:00am,Kitty Cats,Scared of the Dark / Ricky Doesn't Want to Grow Up,""
10:25am,Nanalan',Secret,""
10:30am,Anatole,World of Cheese,""
11:00am,Fuzzpaws,A Hairy Situation,""
11:24am,Animal Stories,Sammy the Hippo,""
11:29am,Rupert,Rupert and the Missing Snow,""
11:54am,Jellabies,Cave In,""
12:00pm,Batman: The Animated Series,The Strange Secret of Bruce Wayne,""
12:31pm,Pinky and the Brain,"But That's Not All, Folks!",""
12:56pm,My Special Book,Time for Chloe,""
1:00pm,The Adventures of Spot,Spot Goes to the Fair,""
1:05pm,Enid Blyton's Enchanted Lands,The Land of Dame Tickle,""
1:16pm,Bump,Bump Has a Funny Day,""
1:21pm,Toothbrush Family,Treasure Hunt,""
1:30pm,The Country Mouse and the City Mouse Adventures,Ballet Mice,""
2:00pm,Jetsons: The Movie (1990),""
2:30pm
3:00pm
3:30pm,Batman Beyond,Lost Soul,""
4:00pm,Monster Rancher,Tiger of the Wind,""
4:30pm,Digimon,Return to Highton View Terrace,""
5:00pm,Pokémon,The Ghost of Maiden's Peak,""
5:30pm,Dragon Ball Z,Frieza's Second Transformation,""
6:00pm,The New Addams Family,The Undercover Man,""
6:30pm,Caitlin's Way,Boundaries,""
7:00pm,Boy Meets World,I Am Not a Crook,""
7:30pm,Radio Active,Dark Sarah,""
8:00pm,Student Bodies,Goop,""
8:30pm,System Crash,Luck & Superstition,""
9:00pm,Alpha 2 Omega,Brain,""
9:30pm,Boy Meets World,"Breaking Up Is Really, Really Hard to Do",""
10:00pm,Student Bodies,Date-a-Rama,""
10:30pm,Caitlin's Way,Boundaries,""
11:00pm,The New Addams Family,My Fair Cousin Itt,""
11:30pm,Beasties,"Maximal, No More",""
