Time,Show,Episode
12:01am,Are You Being Served?,The Think Tank
12:33am,Keeping Up Appearances,Onslow's Birthday
1:09am,"Yes, Prime Minister",Man Overboard
1:36am,Fresh Gear,Episode 27
2:06am,Internet Tonight,Episode 34
2:35am,The Anti-Gravity Room,Episode 60
3:05am,Rocky and Bullwinkle,Episode 123
3:34am,Woody Woodpecker and Friends,Episode 110
4:01am,Peter Pan & the Pirates,Immortal Pan
4:30am,Digimon,DigiBaby Boom
5:01am,Dragon Ball Z,The Heavens Tremble
5:28am,Pokémon,Who Gets to Keep Togepi?
6:00am,Kitty Cats,Charlie's Fleas / The Cuckoo
6:25am,Plonsters,Episode 40
6:29am,Once Upon A Hamster,GP's Amazing Machine
6:54am,Maisy,Snow
7:00am,Kleo the Misfit Unicorn,Waiting for Kleo
7:24am,The Adventures of Spot,Spot's First Walk
7:30am,Dumb Bunnies,Madly Off
7:57am,Nanalan',Whirlpool
8:00am,The Flintstones,Son of Rockzilla
8:30am,The Country Mouse and the City Mouse Adventures,Frisco Rumble
8:54am,Wildlife,Episode 50
9:00am,Bananas in Pyjamas,Episode 2
9:22am,Jellabies,Bouncing
9:30am,The Big Comfy Couch,"Upsey Downsey Day / Privacy, Please"
9:55am,My Special Book,L is for Left
10:00am,Kitty Cats,A Statue of Charlie / Quiet!
10:25am,Nanalan',Cocoon
10:30am,Anthony Ant,Antastic Adventure / Walk Like an Egyptian
10:56am,Judy & David's Boom Box,At the Beach
11:00am,Kleo the Misfit Unicorn,Waiting for Kleo
11:24am,The Adventures of Spot,Spot in the Woods
11:29am,Rupert,Rupert in Toyland
11:53am,Jellabies,Small
11:59am,Batman: The Animated Series,Read My Lips
12:31pm,"Pinky, Elmyra and the Brain",Teleport a Friend
12:56pm,My Special Book,Oopsy Bop: the Sorry Game
1:00pm,Spider!,Classroom Distractions
1:05pm,Kipper,Skates
1:14pm,The Crayon Box,A Friend in Need
1:26pm,Toothbrush Family,Special Invitation
1:31pm,The Country Mouse and the City Mouse Adventures,Frisco Rumble
2:00pm,Maisy,Playground
2:05pm,Wildlife,Episode 50
2:11pm,Mopatop's Shop,Flootletoot
2:20pm,Jellabies,Parrot
2:25am,Nanalan',Grey Day
2:30pm,Kipper,The River Trip / The Robot / The Missing Tape Mystery
2:54pm,Animal Stories,Eric the Elephant
2:59pm,The Magic School Bus,Gets Ants in It's Pants
3:30pm,Uh Oh!,Episode 120
4:00pm,Monster Rancher,The Courageous Seven
4:30pm,Digimon,The Legend of the DigiDestined
5:00pm,Pokémon,Bulbasaur's Mysterious Garden
5:30pm,Dragon Ball Z,Black Fog of Terror
6:00pm,The New Addams Family,Lurch Learns to Dance
6:30pm,Weird-Oh's,Headlocks for Homework / The Turbocharged Theatrical Tragedy
7:00pm,Beast Machines,Endgame Part 2: When Legends Fall
7:30pm,Shadow Raiders,Period of Adjustment
8:00pm,Farscape,DNA Mad Scientist
8:30pm,,
9:01pm,System Crash,School Safety
9:30pm,Boy Meets World,The Heart is a Lonely Hunter
10:00pm,Student Bodies,The Test
10:30pm,Beast Machines,Endgame Part 2: When Legends Fall
11:00pm,The New Addams Family,"Morticia, the Playwright"
11:30pm,Beasties,Double Dinobot
