Time,Show,Episode
12:00am,Are You Being Served?,Our Figures Are Slipping
12:32am,Keeping Up Appearances,The Christening
1:08am,"Yes, Prime Minister",The Smoke Screen
1:37am,Fresh Gear,Episode 23
2:07am,Internet Tonight,Episode 30
2:36am,The Anti-Gravity Room,Episode 53 - Potluck
3:06am,Rocky and Bullwinkle,Episode 117
3:35am,Woody Woodpecker and Friends,Episode 104
4:02am,Peter Pan & The Pirates,Professor Smee
4:31am,Digimon,Subzero Ice Punch!
4:58am,Dragon Ball Z,Namek's Explosion... Goku's End?
5:28am,Pokémon,Attack of the Prehistoric Pokémon
6:00am,Kitty Cats,A Bagful of Candy / Skunkie
6:25am,Plonsters,Episode 33
6:30am,Once Upon a Hamster,Hammy to the Rescue
6:54am,Maisy,Camping
7:00am,Fuzzpaws,Responsibility
7:24am,Lisa,What Am I Going to Be
7:30am,George and Martha,The Comedian / The Prize
7:53am,Animal Stories,Camilla the Camel
8:00am,The Flintstones,Cave Scout Jamboree
8:30am,The Country Mouse and the City Mouse Adventures,The Case of the Disappearing Diamond
8:54am,Wildlife,Episode 44
9:00am,Bananas in Pyjamas,Episode 78
9:24am,Jellabies,Hot
9:30am,The Big Comfy Couch,Time for Molly
9:55am,My Special Book,Friends
9:59am,Kitty Cats,Charlie's Big Appetite / Mysterious Squirrel
10:24am,Nanalan',Costume Party
10:30am,Shari's Passover Surprise (1996),
11:00am,,
11:26am,Nanalan',Lollipop
11:30am,Rupert,Rupert and the Giant
11:54am,Jellabies,Found
11:59am,Batman: The Animated Series,Day of the Samurai
12:31pm,"Pinky, Elmyra and the Brain",The Icky Mouse Club / The Man from W.A.S.H.I.N.G.T.O.N.
12:56pm,My Special Book,Donelle & the Worm
1:00pm,The Adventures of Spot,Storytime With Spot
1:05pm,Enid Blyton's Enchanted Lands,Land of the Giants
1:15pm,Bump,Bump's Loud Song
1:20pm,Toothbrush Family,The Special Award
1:29pm,The Country Mouse and the City Mouse Adventures,The Case of the Disappearing Diamond
1:59pm,Maisy,Eggs
2:05pm,Wildlife,Episode 44
2:10pm,Mopatop's Shop,The Do Wah Be Doo
2:19pm,Jellabies,Night
2:24pm,Nanalan',Secret
2:29pm,Judy & David's Boom Box,Mr. Fuddle
2:33pm,Postman Pat,Pat's Rainy Day
2:48pm,"Big Sister, Little Brother",The Raspberries
2:51pm,Animal Stories,Dinky the Dolphin
2:56pm,Plonsters,Episode 34
2:59pm,The Magic School Bus,Plays Ball
3:30pm,Uh Oh!,Episode 117
4:00pm,Monster Rancher,Eternal Worm
4:30pm,Digimon,A Clue from the Digi-Past
5:00pm,Pokémon,A Chansey Operation
5:30pm,Dragon Ball Z,Goku's Alive!!
6:00pm,The New Addams Family,The Addams Family Tree
6:30pm,Caitlin's Way,Horror Show
7:00pm,Boy Meets World,Wrong Side of the Tracks
7:30pm,Radio Active,The Review
8:00pm,Student Bodies,The Teacher
8:30pm,Boy Meets World,The Grass is Always Greener
8:59pm,Student Bodies,Snowed In
9:29pm,Alpha 2 Omega,Cha-Ching
9:59pm,gAmerZ,Episode 14
10:29pm,Caitlin's Way,Horror Show
10:59pm,The New Addams Family,Fester Joins the Global Mercenaries
11:29pm,Beasties,The Probe
