Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,The Old Order Changes,
12:32am,Keeping Up Appearances,The Mayor's Fancy Dress Ball,
1:07am,Yes Minister,A Question of Loyalty,
1:39am,Gamespot Int'l,Episode 16,
2:10am,Internet Tonight,Episode 37,
2:39am,The Anti-Gravity Room,Episode 60,
3:09am,Rocky and Bullwinkle,Episode 110,
3:38am,Woody Woodpecker and Friends,Jittery Jester,
4:05am,Peter Pan & The Pirates,All Hallow's Eve,
4:33am,Digimon,The Arrival of Skullgreymon,
5:00am,Dragon Ball Z,Ginyu Assault,
5:29am,Pokémon,Clefairy and the Moon Stone,
6:00am,Kitty Cats,Charlie's Hat / Simon Says,
6:25am,Plonsters,Episode 26,
6:29am,Once Upon a Hamster,Lost in the Mist,
6:54am,Maisy,Boo,
6:59am,Fuzzpaws,"Planes, Trains and Fuzzpawmobiles",
7:24am,Lisa,The Davidsons,
7:30am,Pumper Pups,Spoone / Pop / Picnic,
7:57am,My Special Book,Max & the Magic Troll,
8:01am,The Flintstones,Ladies' Day,
8:31am,The Country Mouse and the City Mouse Adventures,Mousecovites,
8:55am,Wildlife,Episode 45,
9:00am,Bananas in Pyjamas,Episode 41,
9:24am,Jellabies,Lost Voice,
9:30am,The Big Comfy Couch,Something's FIshy,
9:55am,My Special Book,L is For Left,
10:00am,Kitty Cats,Flap's Fine Crown / Tango's Party,
10:25am,Nanalan',Lightning,
10:30am,Groundling Marsh,The Amulet,
10:54am,The Adventures of Spot,"Sweet Dreams, Spot",
11:00am,Fuzzpaws,"Planes, Trains and Fuzzpawmobiles",
11:24am,Animal Stories,Clive the Hamster,
11:30am,Rupert,Rupert and the Sage of Um,
11:54am,Jellabies,Race,
12:00pm,Batman: The Animated Series,"Two-Face, Part 1",
12:29pm,Pinky and the Brain,Mice Don't Dance / Brain Drained,
12:55pm,My Special Book,Oopsy Bop: the Sorry Game,
12:59pm,Bedtime Stories,Good Night Everyone,
1:05pm,Enid Blyton's Enchanted Lands,The Slipperies,
1:16pm,Happy Birthday,Episode 1,
1:27pm,Toothbrush Family,Soapsuds,
1:34pm,The Country Mouse and the City Mouse Adventures,Mousecovites,
2:03pm,Maisy,Train,
2:08pm,Wildlife,Episode 45,
2:13pm,Mopatop's Shop,Sniffley Whiffler,
2:22pm,Jellabies,Lost Voice,
2:27pm,Nanalan',Lightning,
2:30pm,Archibald the Koala,An Ultra-Modern Town Hall / Stop That Train!,
2:55pm,Judy & David's Boom Box,Froggie,
3:00pm,The Magic School Bus,The Busasaurus,
3:30pm,Uh Oh!,Episode 125,
4:00pm,Monster Rancher,Underground Adventure,
4:30pm,Digimon,The Crest of Sincerity,
5:00pm,Pokémon,The Water Flowers of Cerulean City,
5:30pm,Dragon Ball Z,Incredible Force!,
6:00pm,The New Addams Family,Addams Family in Court,
6:30pm,I Was a Sixth Grade Alien,Alien Dinner Massacre!,
7:00pm,Mona the Vampire,The Miserable Phantom Dog / Jurassic Parking Lot,
7:30pm,The Worst Witch,Animal Magic,
8:00pm,Big Wolf on Campus,The Exor-Sis,
8:30pm,Back to Sherwood,Joust in Time,
9:00pm,The Adventures of Shirley Holmes,The Case Of the Left Thumbprint,
9:30pm,Boy Meets World,Pairing Off,
10:00pm,Student Bodies,The Pilot,
10:30pm,Big Wolf on Campus,The Exor-Sis,
11:00pm,The New Addams Family,Lurch Learns to Dance,
11:30pm,Beasties,"The Trigger, Part 2",
