Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,Shoulder to Shoulder,
12:30am,Keeping Up Appearances,Episode 4,
1:00am,"Yes, Minister",Right To Know,
1:30am,Rocky & Bullwinkle,Episode 55,
2:00am,Hey Arnold!,Full Moon / Student Teacher,
2:30am,Roswell Conspiracies,Queen of the Banshee (Part 1),
3:00am,Walter Melon,The 7th Melon of the World / Queen Elizabeth I & Sir Walter Melon,
3:30am,Batman,Two-Face (Part 1),
4:00am,Dragon Ball Z,Power of the Spirit,
4:30am,Digimon,The Fate Of Two Worlds,
5:00am,Pokemon: The Johto Journeys,Gettin' The Bugs Out,
5:30am,Roswell Conspiracies,Queen of the Banshee (Part 1),
6:00am,Once Upon A Hamster,Unstoppable Turtle,
6:30am,St. Bear's Dolls Hospital,Skeleton In The Cupboard,
6:44am,Beezoo's Attic,Sunflower & The Compost,
7:00am,Panda Bear Daycare,Feast Day,
7:14am,Ruffus The Dog,Ruffus Hood & His,
7:30am,Anthony Ant,Kid for a Day / Dances With Termites,
8:00am,The Jetsons,"One Strike, You're Out",
8:30am,Stickin' Around,"Have a Cow, Man / Ice Cream, You Scream",
9:00am,Rupert,Rupert's and the Lamp,
9:24am,Pablo The Little Red Fox,Happy Twelfth Moon,
9:30am,Bananas In Pyjamas,Episode 80,
10:00am,Country Mouse and the City Mouse Adventures,Mouse In The Mayan Moon,
10:30am,St. Bear's Dolls Hospital,Skeleton In The Cupboard,
10:44am,Beezoo's Attic,Sunflower & The Compost,
11:00am,Panda Bear Daycare,Feast Day,
11:14am,Ruffus The Dog,Ruffus Hood & His,
11:30am,Anthony Ant,Kid for a Day / Dances With Termites,
11:53am,Spider,Hamster Chase,
12:00pm,Rugrats,Weaning Tommy / Incident in Aisle 7,
12:30pm,Uh Oh!,Episode 157,
1:00pm,Jellabies,Shipwreck,
1:05pm,Maisy,Bird,
1:10pm,Wildlife,Cliff / Leopard,
1:15pm,Mopatop's Shop,A Secret,
1:24pm,Pablo The Little Red Fox,Happy Twelfth Moon,
1:30pm,Olsen Twin Featurs: How The West Was Fun (1994),,
2:00pm,,,
2:30pm,,,
3:00pm,,,
3:30pm,Uh Oh!,Episode 165,
4:00pm,Rugrats,Weaning Tommy / Incident in Aisle 7,
4:30pm,Hey Arnold!,Big Gino / Jamie O in Love,
5:00pm,Pokemon: The Johto Journeys,A Farfetch'd Tale,
5:30pm,Digimon,Enter Flamedramon,
6:00pm,Dragon Ball Z,More Androids,
6:30pm,Uh Oh!,Episode 132,
7:00pm,System Crash,"Summer Loving, Had Us a Crush",
7:30pm,YTV's Hit List,Countdown Part 2 Episode 10-16  [Note 1],
8:00pm,,,
8:30pm,,,
9:00pm,Making The Band,Record Contracts,
9:30pm,Chart Attack,Episode 1-14  [Note 2],
10:00pm,,,
10:30pm,Gamerz,Episode 31,
11:00pm,Beast Machines,Fall Out,
11:30pm,Shadows Raiders,Death of A King,
