Time,Show,Episode
12:00am,Are You Being Served?,"Mrs. Slocombe, Senior Person"
12:30am,Keeping Up Appearances,Episode 40
1:00am,"Yes, Minister",Grand Design
1:30am,"Wolves, Witches and Giants","Wicked Wolves, Witches and Giants"
2:00am,Ocean Girl,The Blood Test
2:30am,The Anti-Gravity Room,Computers
3:00am,Rocky & Bullwinkle,Episode 153
3:30am,Woody Woodpecker & Friends,Episode 106
4:00am,Peter Pan,The Demise of Hook
4:30am,Hurricanes,Surfer Girl
5:00am,Dragon Ball Z,Password is Porunga
5:30am,Pokémon,"Get Along, Little Pokemon"
6:00am,Dog City,The Dog Pound
6:25am,Wildlife,Episode 52
6:30am,Pippi Longstocking,Pippi Enters the Big Race
6:55am,Maisy,Dog
7:00am,Anthony Ant,Rustle Mania / Anything
7:25am,Animal Stories,Horatio The Rat
7:30am,Fuzzpaws,Body Language
8:00am,Tiny Toon Adventures,Son of Wacko World Sports
8:30am,George & Martha,The Comedian / The Prize
9:00am,Rugrats,Hand Me Downs / Angelica's Ballet
9:30am,The Jetsons,High Moon
10:00am,Rocky & Bullwinkle,Episode 108
10:30am,Huckleberry Hound,Dragon-Slayer Huck / Hookey Daze / Skeeter Trouble
11:00am,Garfield and Friends,King / Dessert / Ben
11:30am,The New Woody Woodpecker Show,Woody Watcher / Chilly Dog / Beach Nuts
12:00pm,Pippi Longstocking,Pippi Enters the Big Race
12:30pm,CatDog,Climb Every CatDog / Canine Mutiny
1:00pm,Rocko's Modern Life,SpitBalls / Popcorn Pandemonium
1:30pm,Yaa! To The M@x,Music Beats
2:00pm,Stickin Around,Looong Weekend / Adios
2:30pm,Batman Beyond,Rebirth (Part II)
3:00pm,Reboot,Infected
3:30pm,Weird-Oh's,Street Sense / Not Without My Gator
4:00pm,Sailor Moon,Kitty Chaos
4:30pm,Powerpuff Girls,Major Competition / Mr. Mojo's Rising
5:00pm,Monster By Mistake,Entertaining Orville
5:30pm,Watership Down,The Roundabout
6:00pm,Boy Meets World,"He Said, She Said"
6:30pm,Caitlin's Way,Stray (Part 2)
7:00pm,Incredible Story Studio,He Came With Couch
7:30pm,Adventures of Shirley Holmes,The Case Of The Calculated Crime
8:00pm,Suzuki's Nature Quest,Going Bananas
8:30pm,"Wolves, Witches and Giants","Big Tales of Wolves, Witches.."
9:00pm,Lassie,Trains & Boats & Planes 2
9:30pm,My Hometown,Cherish The Gift
10:00pm,Anti-Gravity Room,Rock & Roll II
10:30pm,Alpha 2 Omega,Episode 1
11:00pm,System Crash,Rivalries & Competition
11:30pm,Radio Active,The Great Hypnoto
