Time,Show,Episode
12:00am,Are You Being Served?,Conduct Unbecoming
12:30am,Keeping Up Appearances,The Three-Piece Suite
1:00am,Yes Minister,Power To The People
1:30am,Gamespot Int'l,Episode 28
2:00am,Internet Tonight,Episode 21
2:30am,The Anti-Gravity Room,Fun and Games
3:00am,Rocky & Bullwinkle,Epsiode 86
3:30am,Woody Woodpecker & Friends,Episode 36
4:00am,Peter Pan,The Ages of Pan (Part 2)
4:30am,Digimon,Playing Games
5:00am,Dragon Ball Z,Goku Strikes Back
5:30am,Pokémon,Friend and Foe Alike
6:00am,Kitty Cats,A Bagful of Candy / Skunkie
6:30am,Once Upon a Hamster,The Trip to Away
7:00am,Fuzzpaws,Cookie Crubles
7:24am,Lisa,At the Shopping Centre
7:30am,George & Martha,The Mirror / The Special Gifts
8:00am,The Flintstones,How to Pick a Fight
8:30am,Country Mouse & The City Mouse Adventures,Three Mice and You're Out
9:00am,Bananas In Pyjamas,Video Clip
9:22am,Jellabies,Burst Balloon
9:30am,The Big Comfy Couch,Are You Ready For School
10:00am,Kitty Cats,Charlie's Big Appetite / The My
10:30am,Anatole,Anatole & The New Cat
11:00am,Fuzzpaws,Cookie Crubles
11:30am,Rupert,Rupert's Undersea Adventure
11:54am,Jellabies,Invisible
12:00pm,Batman,Never Fear
12:30pm,"Pinky, Elmyra and the Brain",The Girl With Nothing Extra / Narfily Ever After
1:00pm,The Adventures of Spot,Spot Goes to the Farm
1:05pm,Enchanted Lands,Land of Toys
1:15pm,Bump,Bump's Big Ears
1:20pm,Toothbrush Family,The Runaway
1:30pm,Country Mouse & The City Mouse Adventures,Three Mice and You're Out
2:00pm,Maisy,Bus
2:10pm,Mopatop's Shop,Mouse Count
2:20pm,Jellabies,Echoes
2:30pm,Judy & David's Boom Box,Twisty Freeze
2:35pm,Postman Pat,Pat Goes Sledging
2:50pm,Animal Stories,Susie the Kangaroo
3:00pm,The Magic School Bus,In the Rainforest
3:30pm,Uh Oh!,Episode 111
4:00pm,Rugrats,Reptar on Ice / Family Feud
4:30pm,Digimon,Trash Day
5:00pm,Pokémon,Friends to the End
5:30pm,Dragon Ball Z,Goku vs Vegita
6:00pm,The New Addams Family,Thing's Romance
6:30pm,Caitlin's Way,Making Allowances
7:00pm,Boy Meets World,The Double Lie
7:30pm,Radio Active,Smart & Smarter
8:00pm,Student Bodies,The Game Show
8:30pm,Boy Meets World,Security
9:00pm,Student Bodies,The Test
9:30pm,Alpha 2 Omega,The Occult
10:00pm,gAmerZ,Episode 6
10:30pm,Caitlin's Way,Making Allowances
11:00pm,The New Addams Family,Morticia Joins the Ladies
11:30pm,Beasties,Nemesis (Part 1)
