Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,A Personal Problem,
12:30am,Keeping Up Appearances,Driving Mrs Fortescue,
1:00am,"Yes, Minister",A Victory For Democracy,
1:30am,Gamespot Int'l,Episode 23,
2:00am,Internet Tonight,Episode 16,
2:30am,Anti-Gravity Room,Episode 62,
3:00am,Rocky & Bullwinkle,Episode 159,
3:30am,Woody Woodpecker & Friends,Episode 28,
4:00am,Peter Pan,Eternal Youth,
4:30am,Digimon,Prophecy,
5:00am,Dragonball Z,The Saibamen Strike,
5:30am,Pokémon,All Fired Up!,
6:00am,Kitty Cats,The Band / Ricky's Mouse,
6:30am,Once Upon a Hamster,I Can Do Everything,
7:00am,Fuzzpaws,If The Shoe Fits,
7:25am,Lisa,Secret Waving Club,
7:30am,George & Martha,The French Lesson / The Big Scare,
7:55am,Animal Stories,Sloth,
8:00am,The Flintstones,Rip Van Flintstone,
8:30am,Country Mouse & The City Mouse Adventures,Marconi Mice,
8:55am,Wildlife,Episode 34,
9:00am,Bananas in Pyjamas,Show Business,
9:21am,Jellabies,Echoes,
9:30am,Big Comfy Couch,One Step at a Time,
10:00am,Kitty Cats,Charlie's Nightmare / Imaginary,
10:30am,Anatole,Les Mouserables,
10:52am,Works,Paper Making / Newspaper,
11:00am,Fuzzpaws,If the Shoe Fits,
11:25am,Animal Stories,Polar Bear,
11:30am,Rupert,Rupert and Little Yum,
12:00pm,Batman,Batgirl Returns,
12:25pm,Freaky Stories,Bat Girl,
12:30pm,Pinky and the Brain,Two Mice & A Baby / The Maze,
12:56pm,My Special Book,Tiddley and Wink,
1:00pm,The Adventures of Spot,Spot Goes to the Circus,
1:05pm,Enchanted Lands,Land of Goodies,
1:15pm,Bump,Bump's First Ride,
1:20pm,Toothbrush Family,Trip in a Balloon,
1:30pm,Country Mouse & The City Mouse Adventures,Marconi Mice,
1:53pm,Fuzzpaws,The Cookie Tree,
2:00pm,Maisy,Sandcastle,
2:05pm,Wildlife,Episode 34,
2:10pm,Mopatop's Shop,Load of Old Rubbish,
2:20pm,Jellabies,Circus,
2:30pm,Postman Pat,Pat's Difficult Day,
2:50pm,Animal Stories,Giraffe,
3:00pm,Magic School Bus,Makes a Rainbow,
3:30pm,Uh Oh!,Episode 106,
4:00pm,Rugrats,Angelica's In Love / Maximum,
4:30pm,Digimon,The Battle for Earth,
5:00pm,Pokémon,Round One - Begin,
5:30pm,Dragon Ball Z,Nappa...The Invincible?,
6:00pm,The New Addams Family,Uncle Fester's Illness,
6:30pm,Catilin's Way,Fear & Falling in Montana,
7:00pm,Boy Meets World,What I Meant To Say,
7:30pm,Radio Active,Matchmaker,
8:00pm,Student Bodies,Valentine's Day,
8:30pm,Boy Meets World,Uncle Daddy,
9:00pm,Student Bodies,The Teacher,
9:30pm,Alpha 2 Omega,Hoarding,
10:00pm,gAmerZ,Episode 5,
10:30pm,Catilin's Way,Fear & Falling in Montana,
11:00pm,Boy Meets World,What I Meant To Say,
11:30pm,Beasties,Fearful Scream (Part 2),
