Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,Episode 6,
12:36am,Keeping Up Appearances,A Riverside Picnic,
1:12am,Yes Minister,The Skeleton in the Cupboard,
1:42am,Fresh Gear,Episode 16,
2:12am,Internet Tonight,Episode 23,
2:41am,The Anti-Gravity Room,Episode 43 - Merchandising & Collecting III,
3:10am,Rocky and Bullwinkle,Episode 152,
3:40am,Woody Woodpecker and Friends,Episode 95,
4:07am,Peter Pan & the Pirates,"Billy Jukes, Lost Boy",
4:35am,Digimon,The Birth of Greymon,
5:03am,Dragon Ball Z,Approaching Destruction,
5:30am,Pokémon,Pikachu's Goodbye,
6:00am,Kitty Cats,Tango Refuses to Speak / Tango's Dream,
6:25am,Plonsters,Episode 22,
6:29am,Once Upon a Hamster,The Visit,
6:54am,Maisy,Meow,
6:59am,Fuzzpaws,Communication Commotion,
7:24am,Lisa,The Fancy Dress,
7:30am,Pumper Pups,Nuts / Corner / Ice,
7:57am,My Special Book,A Royal Kind of Day,
8:00am,The Flintstones,Daddies Anonymous,
8:31am,The Country Mouse and the City Mouse Adventures,Siamese Mice,
8:54am,Wildlife,Episode 35,
9:00am,Bananas in Pyjamas,Episode 71,
9:23am,Jellabies,House,
9:29am,The Big Comfy Couch,"Lettuce, Turnip and Pea",
9:55am,My Special Book,Paint a Story,
10:00am,Kitty Cats,The Tiny Dancing Fairy / He Who Laughs Last...,
10:25am,Nanalan',Apple,
10:30am,Groundling Marsh,The Other Galileo,
10:55am,The Adventures of Spot,Spot Goes to the Park,
11:00am,Fuzzpaws,Communication Commotion,
11:25am,Animal Stories,Polar Bear,
11:30am,Rupert,Rupert and the Nile,
11:54am,Jellabies,Where's Pepper?,
12:00pm,Batman: The Animated Series,The Mechanic,
12:32pm,Pinky and the Brain,Brainwashed: Part 2 - I Am Not a Hat,
12:58pm,My Special Book,Monuey's Last Laugh,
1:02pm,Bedtime Stories,Sleep Tight,
1:09pm,Enid Blyton's Enchanted Lands,The Land of Topsy Turvy,
1:19pm,Happy Birthday,Episode 7,
1:26pm,Toothbrush Family,The Golden Ring,
1:33pm,The Country Mouse and the City Mouse Adventures,Siamese Mice,
2:02pm,Maisy,Fleas,
2:07pm,Wildlife,Episode 35,
2:12pm,Mopatop's Shop,"Splish, Splash, Splosh",
2:21pm,Jellabies,Fancy Dress,
2:26pm,Nanalan',Picnic,
2:30pm,Archibald the Koala,The Ambulance / Edison's Trophy,
2:55pm,Judy & David's Boom Box,Gotta Getta Goody,
2:59pm,The Magic School Bus,Gets Charged,
3:30pm,Uh Oh!,Episode 110,
4:00pm,Monster Rancher,"Don't Give Up, Ducken!",
4:30pm,Digimon,Garurumon,
5:00pm,Pokémon,The Battling Eevee Brothers,
5:30pm,Dragon Ball Z,Gohan Returns,
6:00pm,The New Addams Family,Deadbeat Relatives,
6:30pm,I Was a Sixth Grade Alien,Pre-Teen Party from Outer Space!,
7:00pm,Mona the Vampire,The Book of the Slimy / The Sam'n Ella Infiltration,
7:30pm,The Worst Witch,Green Fingers and Thumbs,
8:00pm,Big Wolf on Campus,Stalk Like an Egyptian,
8:30pm,Boy Meets World,Truth and Consequences,
9:00pm,Student Bodies,The Triangle,
9:30pm,Back to Sherwood,A Bagful of Goodies,
10:00pm,The Adventures of Shirley Holmes,The Case of the Cryptic Creature,
10:31pm,Big Wolf on Campus,Stalk Like an Egyptian,
11:00pm,The New Addams Family,"Morticia, the Sculptress",
11:30pm,Beasties,Beast Wars Part 1,
