Time,Show,Episode,Youtube Video ID
12:01am,Are You Being Served?,Episode 7,
12:32am,Keeping Up Appearances,Sea Fever,
1:07am,Yes Minister,The Bed of Nails,
1:37am,Rocky and Bullwinkle,Episode 17,
2:07am,Hey Arnold!,Stuck in a Tree / The Helga Short / Rhonda Goes Broke,
2:37am,Roswell Conspiracies,Target: Hero,
3:04am,Walter Melon,Frank & Stein / The Derisible Man,
3:35am,Batman: The Animated Series,Birds of a Feather,
4:03am,Dragon Ball Z,Gohan's Metamorphosis,
4:32am,Digimon,Old Reliable,
5:02am,Pokémon,Stun Spore Detour,
5:30am,Roswell Conspiracies,Target: Hero,
6:00am,Dumb Bunnies,Can It,
6:22am,Lisa,At the Dentist,
6:30am,Anatole,Anatole's Parisian Adventure,
7:00am,Pippi Longstocking,Pippi Goes to the Fair,
7:30am,Monster Rancher,Tiger's Battle With Destiny,
8:00am,Digimon,Enter Flamedramon,
8:30am,Pokémon,The Pokémon Water War,
9:00am,Action Man,Competitive Edge,
9:28am,Rocket Power,New Squid on the Block / Down the Drain,
10:00am,The Wild Thornberrys,Koality & Kuantity,
10:30am,CatDog,The Unnatural / Dog Ate It / Dopes on Slopes,
11:00am,The Angry Beavers,Norberto y Daggetto en El Grapadura y el Castor Malo / The Loogie Hawk,
11:30am,SpongeBob SquarePants,SB-129 / Karate Choppers,
12:00pm,The Flintstones,The Monster from the Tar Pits,
12:30pm,The Jetsons,The Good Little Scouts,
1:00pm,Video & Arcade Top 10,Episode 9-45,
1:30pm,YTV's Hit List,Episode 10-1,
2:00pm,,,
2:30pm,,,
3:00pm,Sailor Moon,"Star Struck, Bad Luck",
3:30pm,Crystal Clear Again,,
4:00pm,The Powerpuff Girls,Fallen Arches / The Mane Event,
4:30pm,Town and Out / Child Fearing,,
5:00pm,Mona the Vampire,Garage Sale Genie / Ghouls and Dolls,
5:30pm,Freaky Stories,Maggots Are From Venus,
6:00pm,The New Addams Family,Deadbeat Relatives,
6:30pm,I Was a Sixth Grade Alien,There's an Alien in My Seat!,
7:00pm,The Worst Witch,Sweet Talking Guys,
7:30pm,Big Wolf on Campus,Hello Nasty,
8:00pm,Buffy the Vampire Slayer,Primeval,
8:30pm,,,
9:00pm,YTV's Hit List,Episode 10-1,
9:30pm,,,
10:00pm,,,
10:30pm,Student Bodies,Career Day,
11:00pm,System Crash,"Summer Loving, Had Us a Crash",
11:30pm,Radio Active,"The Wrong Man, the Right Rodent",
