Time,Show,Episode
12:00am,Are You Being Served?,Episode 10
12:36am,Keeping Up Appearances,Daddy's Accident
1:12am,Yes Minister,The Middle-Class Rip-Off
1:41am,Fresh Gear,Episode 20
2:11am,Internet Tonight,Episode 27
2:40am,The Anti-Gravity Room,Crime
3:09am,Rocky and Bullwinkle,Episode 156
3:38am,Woody Woodpecker and Friends,Episode 99
4:05am,Peter Pan & The Pirates,Hook the Faithful Son
4:34am,Digimon,Togemon in Toy Town
5:01am,Dragon Ball Z,Pathos of Frieza
5:30am,Pokémon,The March of the Exeggutor Squad
6:00am,Surf's Up! Let's Cook,Episode 5
6:29am,Surf Shack,To Catch a Cold
6:55am,Nanalan',Stick
7:00am,Secret Files of the Spy Dogs,B.A.R.K. / Being
7:21am,Wildlife,Episode 39
7:30am,Monster Rancher,The Courageous Seven
8:00am,Dragon Ball Z,A Heavy Burden
8:30am,Pokémon,The Lost Lapras
9:00am,Digimon,The Eighth Child Revealed
9:30am,SpongeBob SquarePants,Nature Pants / Opposite Day
10:00am,CatDog,Armed and Dangerous / Fistful of Mail!
10:30am,Rugrats,The Magic Baby / Dil We Meet Again
11:01am,The Wild Thornberrys,Born to Be Wild
11:30am,The Flintstones,Fred's Island
12:00pm,The Jetsons,Astro's Top Secret
12:30pm,Video & Arcade Top 10,"Season ?, Episode 23"
1:00pm,YTV's Hit List,"The Brit List 2000, Part 1"
1:30pm,,
2:00pm,,
2:30pm,Batman Beyond,Hidden Agenda
3:00pm,Uh Oh!,Episode 113
3:30pm,George & Martha,The Hypnotist / The Sweet Tooth
4:00pm,Dexter's Laboratory,Snowdown / Figure Not Included / Mock 5
4:30pm,The Powerpuff Girls,Imaginary Fiend / Cootie Gras
5:00pm,Mona The Vampire,Von Kreepsula Runs Amok / The Nefarious Computer Virus
5:30pm,The Worst Witch,Green Fingers and Thumbs
6:00pm,The New Addams Family,Melancholia Finds Romance
6:30pm,Big Wolf On Campus,Big Bad Wolf
7:00pm,Buffy the Vampire Slayer,Doomed
7:30pm,,
8:00pm,Freaky Stories,Radar Benny / Battleship / Severed Digit / Photo Op
8:30pm,Goosebumps,"Night of the Living Dummy III, Part 2"
9:00pm,The Worst Witch,It's a Frog's Life
9:30pm,Monster By Mistake,Just Desserts
10:00pm,I Was a Sixth Grade Alien,Pre-Teen Party from Outer Space!
10:30pm,The New Addams Family,Progress in the Addams Family
11:00pm,Goosebumps,The Barking Ghost
11:30pm,Beasties,Chain of Command
