Time,Show,Episode,Image
12:00am,Are You Being Served?,Pilot (Are You Being Served?),""
12:32am,Keeping Up Appearances,The Charity Shop,""
1:08am,"Yes, Prime Minister",The Grand Design,""
1:38am,Fresh Gear,Episode 21,""
2:08am,Internet Tonight,Episode 28,""
2:37am,The Anti-Gravity Room,Crossovers and Alternate Realities,""
3:09am,Rocky and Bullwinkle,Episode 159,""
3:38am,Woody Woodpecker and Friends,Wild Bill HIccup,""
4:04am,Peter Pan & the Pirates,Jules Verne Night,""
4:33am,Digimon,Ikkakumon's Harpoon Torpedo,""
5:00am,Dragon Ball Z,Frieza Defeated!,""
5:30am,Pokémon,The Problem with Paras,""
6:00am,Kitty Cats,Charlie's Hat / Simon Says,""
6:25am,Plonsters,Episode 30,""
6:29am,Once Upon a Hamster,Sherlock Hammy,""
6:53am,Maisy,Rabbit,""
6:59am,Fuzzpaws,Creepy Crawlies,""
7:23am,Lisa,Secret Waving Club,""
7:30am,Pumper Pups,Pump / Violin / Flying,""
7:56am,My Special Book,Pop Goes the Weasel,""
8:00am,The Flintstones,Bedrock Hillbillies,""
8:30am,The Country Mouse and the City Mouse Adventures,Trinidad Mousequerade,""
8:54am,Wildlife,Episode 42,""
9:00am,Bananas in Pyjamas,Episode 76,""
9:21am,Jellabies,Butterfly,""
9:29am,The Big Comfy Couch,"One Potato, Two Potato",""
9:55am,My Special Book,Sharing Colours,""
10:00am,Kitty Cats,Flap's Fine Crown / Tango's Party,""
10:25am,Nanalan',Hot Day,""
10:29am,Groundling Marsh,My Hero!,""
10:54am,The Adventures of Spot,Spot's Favourite Toy,""
11:00am,Fuzzpaws,Creepy Crawlies,""
11:24am,Animal Stories,Tony the Tortoise,""
11:29am,Rupert,Rupert and the Clock Cuckoo,""
11:53am,Jellabies,Autumn,""
12:00pm,Batman: The Animated Series,Birds of a Feather,""
12:31pm,"Pinky, Elmyra and the Brain",My Fair Brainy! / The Cat that Cried Woof!,""
12:57pm,My Special Book,Five Senses,""
1:01pm,Bedtime Stories,I'm Not Sleepy,""
1:07pm,Enid Blyton's Enchanted Lands,The Land of Wizards,""
1:17pm,Happy Birthday,Episode 1,""
1:28pm,Toothbrush Family,The Empty Drawer,""
1:33pm,The Country Mouse and the City Mouse Adventures,Trinidad Mousequerade,""
2:02pm,Maisy,Boat,""
2:07pm,Wildlife,Episode 42,""
2:13pm,Mopatop's Shop,Bath Buddy,""
2:22pm,Jellabies,House,""
2:27pm,Nanalan',Nana's Fish,""
2:30pm,Archibald the Koala,The Giant Mole / Archibald's Holiday,""
2:55pm,Judy & David's Boom Box,Air Guitar,""
2:59pm,The Magic School Bus,Gets Lost in Space,""
3:30pm,Uh Oh!,Episode 115,""
4:00pm,Monster Rancher,I'm Moochi!,""
4:30pm,Digimon,Evil Shows His Face,""
5:00pm,Pokémon,The Song of Jigglypuff,""
5:30pm,Dragon Ball Z,Mighty Blast of Rage,""
6:00pm,The New Addams Family,Fester's Punctured Romance,""
6:30pm,I Was a Sixth Grade Alien,The Haunting of Blim Blomkins!,""
7:00pm,Mona the Vampire,The Dastardly Dr. Voodoo / Dancing Underpants Ghoulie,""
7:31pm,The Worst Witch,The Millennium Bug,""
8:00pm,Big Wolf on Campus,Cat Woman,""
8:30pm,Boy Meets World,Rave On,""
9:00pm,Student Bodies,The Game Show,""
9:30pm,Back to Sherwood,Brenan's Assassin,""
10:00pm,The Adventures of Shirley Holmes,The Case of the Doggone Cats,""
10:31pm,Big Wolf on Campus,Cat Woman,""
11:00pm,The New Addams Family,"Lurch, the Teen-Age Idol",""
11:30pm,Beasties,Fallen Comrades,""
