Time,Show,Episode
12:00am,Are You Being Served?,Good-Bye Mr. Grainger
12:30am,Keeping Up Appearances,Sea Fever
1:00am,"Yes, Minister",Quality of Life
1:30am,Gamespot Int'l,Episode 11
2:00am,Internet Tonight,Episode 4
2:30am,Anti-Gravity Room,Pot Luck (Part 1)
3:00am,Rocky & Bullwinkle,Mr. Know-It-All / How to Train Your Doggy for Fun and Profit
3:30am,Woody Woodpecker & Friends,Wrestling Wrecks
4:00am,Peter Pan,Knights of Neverland
4:30am,Digimon,Sora's Crest of Love
5:00am,Dragon Ball Z,Gohan's Metamorphosis
5:30am,Pokemon,It's Mr. Mime Time
6:00am,Kitty Cats,Surprise Behind the Door / Willi
6:25am,Plonsters,Episode 10
6:30am,Once Upon a Hamser,Circus
6:54am,Maisy,Eggs
7:00am,Fuzzpaws,Rules Rule!
7:25am,Lisa,Scared of Loli
7:30am,Pumper Pups,Sand / Muscles / Tall
7:57am,My Special Book,Princess & The Pea
8:00am,The Flintstones,The Hatrocks and the Gruesomes
8:30am,Country Mouse & The City Mouse Adventures,Ghost of Castle Mackenzie
8:55am,Wildlife,Running Clouds / Shadow
9:00am,Bananas in Pyjamas,The Robot
9:23am,Jellabies,High
9:30am,Big Comfy Couch,Wobbly
9:55am,My Special Book,The Mouse & The Lion
10:00am,Kitty Cats,"Heart of Gold / Rosie, Help!"
10:25am,Nanalan',Birthday
10:30am,Groundling Marsh,The Imaginary Friend
10:54am,The Adventures of Spot,Spot Goes to a Party
11:00am,Fuzzpaws,Rules Rule!
11:24am,Animal Stories,Clara the Cow
11:30am,Rupert,Rupert & The Song Snatcher
11:54am,Jellabies,Pepper's Den
12:00pm,Batman,Time Out of Joint
12:25pm,Freaky Stories,Alligator in the Sewer
12:30pm,Pinky and the Brain,Ambulatory Abe / Mouse of LaMancha
12:54pm,My Special Book,Three Little Pigs
12:58pm,Bedtime Stories,Get into Bed
1:05pm,Enchanted Lands,Wishing Chair
1:15pm,Happy Birthday,Episode 5
1:24pm,Toothbrush Family,Bubble Trouble
1:30pm,Country Mouse & The City Mouse Adventures,Ghost of Castle Mackenzie
1:55pm,Fuzzpaws,Frog Prince
2:00pm,Maisy,Stick
2:05pm,Wildlife,Running Clouds / Shadow
2:11pm,Mopatop's Shop,Episode 109
2:20pm,Jellabies,Drumsticks
2:25pm,Nanalan',New Friend
2:30pm,Brambly Hedge,Spring Story
2:55pm,Judy & David's Boom Box,Jumpin Up & Down
3:00pm,Magic School Bus,Taking Flight
3:30pm,Uh Oh!,Episode 94
4:00pm,Monster Rancher,The Moochi Cannon
4:30pm,Digimon,Gateway to Home
5:00pm,Pokemon,Holiday Hi Jynx
5:30pm,Dragon Ball Z,Gohan Makes a Friend
6:00pm,The New Addams Family,Grandpapa Addams
6:30pm,I was a Sixth Grade Alien,My Bodyguard is a Rat
7:00pm,Mona the Vampire,Night of the Living Scarecrow / The Robot Babysitter
7:30pm,Worst Witch,Double Double
8:00pm,Big Wolf on Campus,Game Over
8:30pm,Boy Meets World,Shallow Boy
9:00pm,Student Bodies,The Triangle
9:30pm,Back to Sherwood,The Rebellion
10:00pm,The Adventures of Shirley Holmes,Galloping Ghost
10:30pm,Big Wolf on Campus,Game Over
11:00pm,The New Addams Family,"Cleopatra, Green of the Nile"
11:30pm,Beasties,"Maximal, No More"
