Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,The Clock,
12:32am,Keeping Up Appearances,The Three-Piece Suite,
1:08am,"Yes, Prime Minister",Man Overboard,
1:35am,Gamespot Int'l,Episode 2,
2:05am,Internet Tonight,Episode 23,
2:35am,The Anti-Gravity Room,Fashion,
3:05am,Rocky and Bullwinkle,Episode 88,
3:34am,Paid Programming: Vibes Body,,
4:02am,Peter Pan & The Pirates,Nibs and the Mermaids,
4:30am,Digimon,The Birth of Greymon,
4:57am,Dragon Ball Z,The Legend of the Saiyans,
5:26am,Pokémon,The Mandarin Island Miss Match,
6:00am,Kitty Cats,Willie Makes Bubbles / Slither Snake Jake,
6:25am,Plonsters,Episode 4,
6:30am,Once Upon A Hamster,Bells,
6:54am,Maisy,Treasure,
7:00am,Kleo the Misfit Unicorn,Someday I'll Fly,
7:23am,The Adventures of Spot,Spot Makes A Cake,
7:30am,Dumb Bunnies,One Small Step,
7:56am,Nanalan',Ouch,
8:00am,The Flintstones,Divided We Sail,
8:30am,The Country Mouse and the City Mouse Adventures,The Mouse-tache Marauder,
8:54am,Wildlife,Episode 25,
9:00am,Bananas in Pyjamas,Episode 27,
9:21am,Jellabies,Hide & Seek,
9:30am,The Big Comfy Couch,Time For Molly,
9:55am,My Special Book,The Bird With Wines,
9:57am,Kitty Cats,A Different Tango / Willie's Guitar,
10:22am,My Special Book,The Bird With Wines,
10:26am,Nanalan',Puppet,
10:30am,Anthony Ant,Magic Marble / A Knight to Remember,
11:00am,Kleo the Misfit Unicorn,Someday I'll Fly,
11:23am,The Adventures of Spot,Spot Goes To The Park,
11:30am,Rupert,Rupert and the Great Mephisto,
11:54pm,Jellabies,Burst Balloon,
12:00pm,Batman: The Animated Series,"Feat Of Clay, Part 1",
12:31pm,Pinky and the Brain,The Pink Candidate,
12:56pm,My Special Book,Counting Rhymes,
1:00pm,Spider,Monkey Business,
1:05pm,Kipper,The Surprise Party,
1:14pm,The Crayon Box,Tall Stories,
1:32pm,The Country Mouse and the City Mouse Adventures,The Mouse-tache Marauder,
2:01pm,Maisy,Harvest,
2:06pm,Wildlife,Episode 25,
2:12pm,Mopatop's Shop,The Brave Canary,
2:21pm,Jellabies,Hide & Seek,
2:26am,Nanalan',Puppet,
2:30pm,Kipper,Surprise Party / The Ball / Pirates,
2:54pm,Animal Stories,Frog,
3:00pm,The Magic School Bus,Plays Ball,
3:30pm,Uh Oh!,Episode 112,
4:00pm,Monster Rancher,Guardian of the Disks,
4:30pm,Digimon,Garurumon,
5:00pm,Pokémon,"Wherefore Art Thou, Pokémon?",
5:30pm,Dragon Ball Z,A Black Day for Planet Earth,
6:00pm,The New Addams Family,"Gomez, the Cat Burglar",
6:30pm,Weird-Oh's,Street Sense / Not Without My Gator,
7:00pm,Beast Machines,Fallout,
7:30pm,Shadow Raiders,Wolf In The Fold,
8:00pm,Farscape,The Hidden Memory,
8:30pm,,,
9:00pm,gAmerZ,Episode 4,
9:30pm,Boy Meets World,Class Pre-Union,
10:00pm,Student Bodies,Goodbye Grace,
10:30pm,Beast Machines,Fall Out,
11:00pm,The New Addams Family,Keeping Up With The Joneses,
11:30pm,Beasties,"Nemesis, Part 2",
