Time,Show,Episode
12:00am,Are You Being Served?,Hoorah for the Holidays
12:32am,Keeping Up Appearances,Iron Age Remains
1:08am,"Yes, Prime Minister",Power to the People
1:36am,"Wolves, Witches and Giants","Big Tales of Wolves, Witches and Giants"
2:08am,Ocean Girl,The Arrival
2:38am,Paid Programming: Vibes Body,
3:04am,Rocky & Bullwinkle,Episode 92
3:36am,Woody Woodpecker and Friends,Episode 35
4:04am,Peter Pan & The Pirates,The Croc and the Clock
4:30am,Hurricanes,One Million Years F.C.
5:00am,Dragon Ball Z,The Nameks Versus Frieza
5:28am,Pokémon,Round One: Begin!
6:00am,Dog City,The Big Squeak
6:25am,Wildlife,Episode 29
6:31am,Pippi Longstocking,Pippi Enters the Big Race
6:56am,Maisy,Birthday
7:01am,Anthony Ant,Anything You Can Do / Rustlemania
7:24am,Animal Stories,Aardvark
7:30am,Fuzzpaws,Communication Commotion
8:00am,Tiny Toons Adventures,The Acme Acres Zone
8:30am,Charlie Brown,"Be My Valentine, Charlie Brown"
9:00am,The Flintstones,Surfin' Fred
9:30am,The Jetsons,Father/Daughter Dance
10:00am,Rocky and Bullwinkle,Episode 81
10:30am,Hey Arnold!,Arnold's Valentine
11:00am,Garfield and Friends,Skyway Robbery / The Bunny Rabbits is Coming!
11:30am,The New Woody Woodpecker Show,Father's Day / Camp Buzzard / He Wouldn't Woody
12:00pm,Pippi Longstocking,Pippi Enters the Big Race
12:30pm,CatDog,Smarter than the Average Dog / CatDog Doesn't Live Here Anymore
1:00pm,Rocko's Modern Life,With Friends Like These / Sailing the Seven Zzz's
1:30pm,Aaahh!!! Real Monsters,Eye Full of Wander / Lifestyles of the Rich and Scary
2:00pm,Stickin' Around,Photo Oops / Casa Blank Stare
2:30pm,Batman Beyond,Rebirth Part 2
3:00pm,Reboot,Game Over
3:30pm,Weird-Oh's,Street Sense / Not Without My Gator
4:00pm,Sailor Moon,A Moon Star is Born
4:30pm,The Powerpuff Girls,Slave the Day/Los Dos Mojos
5:00pm,Monster by Mistake,Monster Mayhem
5:30pm,Watership Down,Prisoner of Efrafa
6:00pm,My Diary,Journey to the New World
6:30pm,Boy Meets World,Pilot
7:00pm,The Adventures of Shirley Holmes,The Case of the Calculated Crime
7:30pm,Incredible Story Studio,He Came With Couch
8:00pm,Lassie,Dad's Watch
8:30pm,Flipper,The Outsiders
9:00pm,,
9:30pm,My Hometown,Brother's Keeper
10:00pm,The Anti-Gravity Room,The Fringe III
10:30pm,Alpha 2 Omega,Go!
11:00pm,System Crash,Love & Romance
11:30pm,Radio Active,Dr. Tanya
