Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,Closed Circuit,pv3OuodVsEo
12:30am,Keeping Up Appearances,Richard's New Hobby,N2t3X-nTSkk
1:00am,"Yes, Prime Minister",The Patron of the Arts,EmogkKyHVtA
1:30am,Fresh Gear,,p1HFnb5242Q
2:00am,Internet Tonight,,B4v5MKCpqDE
2:30am,Anti-Gravity Room,,4NdGayuC3Ak
3:00am,Rocky & Bullwinkle,,LYNVCm48w6g
3:30am,Woody Woodpecker,,z55S0s5_8rk
4:00am,Peter Pan,,-ev4Nqk8-4Q
4:30am,Hey Arnold!,,
5:00am,Dragon Ball Z,Vegeta Revived,IjwvmTSfXY8
5:30am,Monster Rancher,,sUYmA_SVKHw
6:00am,Kitty Cats,,XF8t3z6Mc94
6:30am,Once Upon a Hamster,,N2tFKWIDhdQ
7:00am,Fuzzpaws,,mK88LDviMLU
7:30am,Batman,,KFdc0dEK_q8
8:00am,The Flintstones,,Rz69PcczSAY
8:30am,Rupert,,3oLG5r1f4kU
9:00am,Bananas in Pyjamas,,eUSP5Owz_tQ
9:30am,The Big Comfy Couch,,NhaNvguYE6I
10:00am,Kitty Cats,,XF8t3z6Mc94
10:30am,Anatole,,VTZWuAhUp4g
11:00am,Fuzzpaws,,mK88LDviMLU
11:30am,The Magic School Bus,,5bMhBG6U6rs
12:00pm,Animaniacs,,
12:30pm,"Pinky, Elmyra and the Brain",,0WY3TSb0VZ8
1:00pm,Maisy,,nepHKvkf1TQ
1:05pm,Wildlife,,dLhL3IZ-zbQ
1:10pm,Mopatop's Shop,,6aIT0qeuoSo
1:20pm,Jellabies,,gnExlYOpmEA
1:25pm,nanalan',,j0zlLHlSINk
1:30pm,The Country Mouse and the City Mouse Adventures,,QV19t7OPk_4
2:00pm,Spot,,DXjhGrDsAZs
2:05pm,Enchanted Lands,,
2:15pm,Bump,,Sz0du44ym5A
2:20pm,The Toothbrush Family,,Cz0q4B1VKQ4
2:25pm,Pet Squad,,LttKYyB4zJ0
2:30pm,Judy and David's Boom Box,,GphQbeUqRCs
2:35pm,Postman Pat,,KPCBnO9nWCk
2:45pm,"Big Sister, Little Brother",,9zNbHEfskOg
3:00pm,The Magic School Bus,,5bMhBG6U6rs
3:30pm,Uh Oh!,,03NQk1zFoeo
4:00pm,Monster Rancher,,sUYmA_SVKHw
4:30pm,Dragon Ball Z,A Heavy Burden,CRNwv_vi8Qw
5:00pm,Rugrats,Spike's Babies / Chicken Pops,C5JzMyOMfaY
5:30pm,Hey Arnold!,Arnold's Thanksgiving,jziWWARbG30
6:00pm,The New Addams Family,Lurch Learns to Dance,k27e_zZzg_w
6:30pm,Watership Down,,m0yn_68HeME
7:00pm,Boy Meets World,The Uninvited,1OzWFQF4CPU
7:30pm,System Crash,,tabZEDiEDNY
8:00pm,Radio Active,Blackmail,H8lOomp7LUk
8:30pm,Three Friends & Jerry,,_T6Dv6CAlDM
9:00pm,Alpha 2 Omega,,ZVBDgjMabdw
9:30pm,Boy Meets World,Torn Between Two Lovers (Feeling Like a Fool),cug5ER34AXk
10:00pm,Student Bodies,The Trial,_ww8zCsX1jo
10:30pm,Goosebumps,Stay Out of the Basement,HMyA3l3ZBBo
11:00pm,The New Addams Family,Saving Private Addams,JqrgLILTII4
11:30pm,Beasties,Law of the Jungle,SnsVE2AjmHQ
