Time,Show,Episode,Image
12:00am,Pick a Puppy,Just Add Water,""
12:30am,Puppy Puppy Revolution,""
1:00am,Grossology,Squirm,""
1:30am,Mermicorno: Starfall,Song of Sawtooth,""
2:00am,Shrek the Third (2007),""
2:30am
3:00am
3:30am
4:00am,Best & Bester,Cactus Sitting / Disaster of Hole 2,""
4:30am,Hotel Transylvania: The Series,Portrait of Mavis as a Young Vampire / Goo Crush,""
5:00am,Grossology,Flushed Away,""
5:30am,Mermicorno: Starfall,Entrenched,""
6:00am,Ollie's Pack,Unblocking Bernie / Photo Finished,""
6:23am,Hotel Transylvania: The Series,Freakerheads / For Whom the Smell Tolls,""
6:45am,The Emoji Movie (2017),""
7:00am
7:30am
8:00am
8:20am,The SpongeBob Movie: Sponge on the Run (2020),""
8:30am
9:00am
9:30am
10:00am,The SpongeBob Movie: Sponge Out of Water (2015),""
10:30am
11:00am
11:30am
11:45am,The Emoji Movie (2017),""
12:00pm
12:30pm
1:00pm
1:20pm,The SpongeBob Movie: Sponge on the Run (2020),""
1:30pm
2:00pm
2:30pm
3:00pm,The Emoji Movie (2017),""
3:30pm
4:00pm
4:30pm
5:00pm,The SpongeBob Movie: Sponge on the Run (2020),""
5:30pm
6:00pm
6:30pm
7:00pm,The SpongeBob Movie: Sponge Out of Water (2015),""
7:30pm
8:00pm
8:30pm
9:00pm,Mr. D,Lockdown,""
9:30pm,Gerry's Kid,""
10:00pm,Food Drive,""
10:30pm,Gerry Gets Gym,""
11:00pm,Teacher Conference,""
11:30pm,Coaching Prospects,""
