Time,Show,Episode
12:00am,"Be Cool, Scooby-Doo!",Area 51 Adjacent
12:30am,"Where There's a Will, There's a Wraith",
1:00am,Looney Tunes Cartoons,Oregon Fail / Duck Hunting Gag: Duck Call / Life's a Beach
1:15am,Pearl of My Dreams / Bugs Hole Gags 2: Down the Drain / Mech-A-Mess,
1:30am,Jellystone,Gotta Kiss Them All / Jelly Wrestle Rumble!
2:00am,Paddington (2014),
2:30am,,
3:00am,,
3:30am,,
4:00am,Teen Titans Go!,Waffles
4:15am,Opposites,
4:30am,Birds,
4:45am,Turn Up the Volume,Headphones
5:23am,Be Still My Noisy Mind,
6:00am,Ollie's Pack,Major Snooch / We're With the Band
6:23am,Hotel Transylvania: The Series,Breakfast at Lydia's / The Trouble with Wendies
6:45am,Best & Bester,Rock-A-Bye Besty / Shake or Break
7:07am,The Amazing World of Gumball,The Saint
7:18am,The Society,
7:30am,The Spoiler,
7:42am,The Countdown,
7:55am,Teen Titans Go!,Brain Food
8:07am,In and Out,
8:20am,Little Buddies,
8:32am,Missing,
8:45am,Ollie's Pack,Major Snooch / We're With the Band
9:10am,Best & Bester,Rock-A-Bye Besty / Shake or Break
9:35am,Zokie of Planet Ruby,The Great Tangle
10:00am,Mermicorno: Starfall,Total Eclipse of My Heart
10:25am,Aftershocks,
10:50am,Ollie's Pack,Major Snooch / We're With the Band
11:15am,Hotel Transylvania: The Series,Breakfast at Lydia's / The Trouble with Wendies
11:40am,Best & Bester,Rock-A-Bye Besty / Shake or Break
12:05pm,Zokie of Planet Ruby,The Great Tangle
12:30pm,Mermicorno: Starfall,Total Eclipse of My Heart
12:55pm,Aftershocks,
1:20pm,Best & Bester,Tenta-Flakes / Boss Level
1:45pm,Hotel Transylvania: The Series,Breakfast at Lydia's / The Trouble with Wendies
2:10pm,Mermicorno: Starfall,Total Eclipse of My Heart
2:35pm,Aftershocks,
3:00pm,Scooby-Doo and Guess Who?,The 7th Inning Scare!
3:30pm,The Dreaded Remake of Jekyll & Hyde,
4:00pm,"Be Cool, Scooby-Doo!",Saga of the Swamp Beast
4:30pm,Some Fred Time,
5:00pm,The Amazing World of Gumball,The Saint
5:15pm,The Society,
5:30pm,Scooby-Doo and Guess Who?,The 7th Inning Scare!
6:00pm,Regular Show: The Lost Tapes,Blade Games
6:15pm,Teen Titans Go!,Brain Food
6:30pm,Scooby-Doo and Guess Who?,The Dreaded Remake of Jekyll & Hyde
7:00pm,"Be Cool, Scooby-Doo!",Saga of the Swamp Beast
7:30pm,Some Fred Time,
8:00pm,Looney Tunes Cartoons,Boarding Games / Put the Cat Out: Paintings / Winter Hungerland
8:15pm,Tweet Suite / Daffy Magician: Cut in Half / Desert Menu,
8:30pm,Funny Book Bunny / Balloon Salesman: All the Balloons / Kitty Krashers,
8:45pm,Birthday Grifts / Daffy Magician: Vintage Porkys / Tub-o-War,
9:00pm,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse (2022),
9:30pm,,
10:00pm,,
10:30pm,,
10:45pm,Best & Bester,Best Buddies
11:00pm,Scooby-Doo and Guess Who?,The 7th Inning Scare!
11:30pm,The Dreaded Remake of Jekyll & Hyde,
