Time,Show,Episode
12:00am,Scooby-Doo and Guess Who?,The Wedding Witch of Wainsly Hall!
12:30am,A Run Cycle Through Time!,
1:00am,"Be Cool, Scooby-Doo!",There Wolf
1:30am,Renn Scare,
2:00am,Ozzy (2016),
2:30am,,
3:00am,,
3:30am,,
4:00am,Cloudy with a Chance of Meatballs: The Series,The Talented Mr. Buttons / The Girl Who Cried Meteor
4:30am,Best & Bester,Rocky The Vote / One Star Hotel
5:00am,Ollie's Pack,Release the Hound / Cube is the Loneliest Number
5:30am,Scaredy Squirrel,Perfect Pickle / Goat Police
6:00am,Ollie's Pack,Major Snooch / We're With the Band
6:23am,Scaredy Squirrel,Children of the Acorn / Awaken the Stacker Within
6:45am,Best & Bester,Get the Hump / Sing for Your Supper
7:07am,The Amazing World of Gumball,The Third
7:18am,The Debt,
7:30am,The Pressure,
7:42am,The Painting,
7:55am,Teen Titans Go!,Hey Pizza!
8:07am,Legendary Sandwich,
8:20am,Laundry Day,
8:32am,La Larva de Amor,
8:45am,Ollie's Pack,Major Snooch / We're With the Band
9:10am,Best & Bester,Get the Hump / Sing for Your Supper
9:35am,Zokie of Planet Ruby,The Beginning Times
10:00am,Mermicorno: Starfall,Mission Mermicorno
10:25am,Cloudy with a Chance of Meatballs: The Series,And the Winner Is...
10:50am,Ollie's Pack,Major Snooch / We're With the Band
11:15am,Scaredy Squirrel,Children of the Acorn / Awaken the Stacker Within
11:40am,Best & Bester,Get the Hump / Sing for Your Supper
12:05pm,Zokie of Planet Ruby,The Beginning Times
12:30pm,Mermicorno: Starfall,Mission Mermicorno
12:55pm,Cloudy with a Chance of Meatballs: The Series,And the Winner Is...
1:20pm,Scaredy Squirrel,Children of the Acorn / Awaken the Stacker Within
1:45pm,Hotel Transylvania: The Series,Enter the Nose Picker / Hide & Shriek
2:10pm,Mermicorno: Starfall,Mission Mermicorno
2:35pm,Cloudy with a Chance of Meatballs: The Series,And the Winner Is...
3:00pm,Scooby-Doo and Guess Who?,Revenge of the Swamp Monster!
3:30pm,A Mystery Solving Gang Divided!,
4:00pm,"Be Cool, Scooby-Doo!",Eating Crow
4:30pm,I Scooby Dooby Do,
5:00pm,The Amazing World of Gumball,The Pressure
5:15pm,The Painting,
5:30pm,Teen Titans Go!,Laundry Day
5:45pm,La Larva de Amor,
6:00pm,Scooby-Doo and Guess Who?,Revenge of the Swamp Monster!
6:30pm,A Mystery Solving Gang Divided!,
7:00pm,"Be Cool, Scooby-Doo!",Eating Crow
7:30pm,I Scooby Dooby Do,
8:00pm,Looney Tunes Cartoons,Duck Chocolate / Daffy Traffic Cop Stop: Lead Foot / Bunny and the Beast
8:15pm,Skyscraper Scrap / Balloon Salesman: Feeling Down / The Devil and the Deep Blue Sea,
8:30pm,Jellystone!,Boo-Boo and Benny: Little Buddy Trouble / The Box Thief
9:00pm,Clifford the Big Red Dog (2021),
9:30pm,,
10:00pm,,
10:30pm,,
11:00pm,Scooby-Doo and Guess Who?,Revenge of the Swamp Monster!
11:30pm,A Mystery Solving Gang Divided!,
