Time,Show,Episode
12:00am,David Copperfield (1935),
12:30am,,
1:00am,,
1:30am,,
2:00am,,
2:30am,Stingray,
3:00am,,
3:30am,,
4:00am,,
4:30am,,
5:00am,,
5:30am,,
6:00am,The Waterville Gang,
6:30am,Ballooner Landing,
7:00am,Hello Kitty,
7:30am,Groundling Marsh,
8:00am,Xuxa,
8:30am,Dino Babies,
9:00am,Once Upon A Hamster,
9:30am,Garfield and Friends,
10:00am,Rugrats,
10:30am,Pink Panther,
11:00am,Woody Woodpecker,
11:30am,Casper,
12:00pm,ReBoot,
12:30pm,YTV News,
1:00pm,Grand Hotel (1932),
1:30pm,,
2:00pm,,
2:30pm,,
3:00pm,,
3:30pm,Snowy River: The McGregor Saga,The Choice
4:00pm,,
4:30pm,Wild Kingdom,"(Marlin Perkins' observations of a family of Bengal tigers, including two kittens, in northern India)"
5:00pm,The Chronicles of Narnia,The Voyage of the Dawn Treader - Part 1 of 4
5:30pm,Fudge,The Flying Train Committee
6:00pm,Rupert,Rupert and Uncle Grizzly
6:30pm,Destructoe Brothers on the Run,
7:00pm,Are You Afraid of the Dark?,The Tale of the Dream Girl
7:30pm,Sweet Valley High,
8:00pm,Weird Science,"Party High, U.S.A."
8:30pm,YTV News,
9:00pm,The Hit List,
9:30pm,,
10:00pm,Rough Guide,"(Washington, D.C.; Boston)"
10:30pm,,
11:00pm,Missing Treasures,"(a mother searches for the daughter she believes was coerced into prostitution, a professional hockey player vanishes)"
11:30pm,Max Glick,Cousin Sophie
