Time,Show,Episode,Image
12:00am,Are You Being Served?,Camping In,""
12:30am,Keeping Up Appearances,How to Go on Holiday Without Really Trying,""
1:00am,Breaker High,Squall's Well That Ends Well,""
1:30am,Dr. Xargle,Gadgets,""
2:00am,Walter Melon,"",""
2:30am,The Wacky World of Tex Avery,"",""
3:00am,The Adventures of Rocky & Bullwinkle and Friends,"",""
3:30am,The Woody Woodpecker Show,"",""
4:00am,The Charlie Brown and Snoopy Show,"",""
4:30am,Extreme Ghostbusters,"",""
5:00am,Dennis the Menace,"",""
5:30am,Dragon Ball Z,"",""
6:00am,Dog City,"",""
6:30am,King Arthur & the Knights of Justice,"",""
7:00am,Pocket Dragon Adventures,"",""
7:30am,Anthony Ant,The Great Race / The Rescue Party,""
8:00am,Fuzzpaws,"One Potato, Two Potato",""
8:30am,Pokémon,"",""
9:00am,The Flintstones,Kleptomaniac Pebbles,""
9:30am,The Jetsons,TV or Not TV,""
10:00am,Tiny Toon Adventures,"",""
10:30am,Oggy and the Cockroaches,"",""
11:00am,Dexter's Laboratory,"",""
11:30am,Anatole,"",""
12:00pm,Dumb Bunnies,"",""
12:30pm,Jep!,"",""
1:00pm,Wheel of Fortune 2000,"",""
1:30pm,Boy Meets World,The Play's the Thing,""
2:00pm,Wishbone,Rushin' to the Bone,""
2:30pm,Soccer Shortz,"",""
3:00pm,ReBoot,In the Belly of the Beast,""
3:30pm,Stickin' Around,"",""
4:00pm,Animaniacs,"",""
4:30pm,Oggy and the Cockroaches,"",""
5:00pm,Smart Guy,It Takes Two,""
5:30pm,The Enchanted World of Brambly Hedge,Summer Story: An Enchanted Riverside Wedding,""
6:00pm,The Charlie Brown and Snoopy Show,Snoopy's Cat Fight,""
6:30pm,Lassie,The Boy Who Cried Wolf,""
7:00pm,My Hometown,The Party's Over,""
7:30pm,The Adventures of Shirley Holmes,The Case of the Mysterious Message,""
8:00pm,Alpha 2 Omega,"",""
8:30pm,System Crash,Sports,""
9:00pm,Flipper: The New Adventures,Swimming with the Sharks,""
9:30pm
10:00pm,Jake and the Kid,Grand Plans,""
10:30pm
11:00pm,Warp,"",""
11:30pm,Deepwater Black,Fugue,""
