Time,Show,Episode
12:00am,Are You Being Served?,The Night Club
12:30am,Keeping Up Appearances,A Barbecue at Violet's
1:00am,"Yes, Minister",Jobs for the Boys
1:30am,Student Bodies,The Teacher
2:00am,Ocean Girl,
2:30am,The Anti-Gravity Room,
3:00am,The Adventures of Rocky & Bullwinkle and Friends,
3:30am,The Woody Woodpecker Show,
4:00am,Peter Pan & the Pirates,
4:30am,Hey Arnold!,
5:00am,Dragon Ball Z,
5:30am,Pokémon,
6:00am,Kitty Cats,
6:30am,Once Upon a Hamster,
7:00am,Panda Bear Daycare,
7:15am,Ruffus the Dog,
7:30am,Batman: The Animated Series,
8:00am,Histeria!,
8:30am,Rupert,
9:00am,Bananas in Pyjamas,
9:30am,The Big Comfy Couch,
10:00am,Kitty Cats,
10:30am,Groundling Marsh,
11:00am,Panda Bear Daycare,
11:15am,Ruffus the Dog,
11:30am,The Magic School Bus,
12:00pm,Animaniacs,
12:30pm,Pinky and the Brain,
1:10pm,Mopatop's Shop,
1:30pm,The Country Mouse and the City Mouse Adventures,
2:00pm,The World of Peter Rabbit and Friends,
2:15pm,,
2:30pm,Kipper,
2:40pm,Nanalan'; The Adventures of Spot; Judy and David's Boom Box; Spider,
3:00pm,The Magic School Bus,
3:30pm,Uh Oh!,
4:00pm,Pokémon,It's Mr. Mime Time
4:30pm,Dragon Ball Z,
5:00pm,Doug,Doug's Halloween Adventure
5:30pm,Pinky and the Brain,A Pinky and the Brain Halloween
6:00pm,Animorphs,My Name is Erek
6:30pm,Student Bodies,All Hallow's Eve
7:00pm,The New Addams Family,Close Encounters of the Addams Kind
7:30pm,Goosebumps,Night of the Living Dummy III
8:00pm,,
8:30pm,YTV's Hit List,"Season 9, Episode 7"
9:00pm,,
9:30pm,gAmerZ,
10:00pm,System Crash,Supernatural
10:30pm,Student Bodies,All Hallow's Eve
11:00pm,Brats of the Lost Nebula,
11:30pm,Beasties,
