Time,Show,Episode
12:00am,The Man From U.N.C.L.E.,The Her Master's Voice Affair
12:30am,,
1:00am,The Young Ones,
1:30am,Bottom,Hole
2:00am,X-Men,
2:30am,Samurai Pizza Cats,
3:00am,,
3:30am,,
4:00am,,
4:30am,,
5:00am,Kitty Cats,(Willie gets locked out; Ricky cannot find Willie.)
5:30am,Hallo Spencer,(Elmer mistreats a stranger.)
6:00am,Ballooner Landing,(Arnie the lifeguard; beach safety.)
6:30am,Poetree and Friends,(Dan finds a treasure chest while jogging.)
7:00am,Happy Ness: The Secret of the Loch,
7:30am,Alvin and the Chipmunks,
8:00am,Once Upon a Hamster,Garage Sale
8:30am,Eek! The Cat,
9:00am,What-A-Mess,
9:30am,Charlie Brown and Snoopy,Snoopy's Robot
10:00am,Garfield and Friends,
10:30am,The Wizard of Oz,The Rescue of the Emerald City: Part 1
11:00am,Insektors,
11:30am,Spider-Man,
12:00pm,The Pink Panther,
12:30pm,YTV News,
1:00pm,Flipper,Wedding Bell Blues
1:30pm,,
2:00pm,Seems Like Old Times (1980),
2:30pm,,
3:00pm,,
3:30pm,,
4:00pm,My Hometown,Brother's Keeper
4:30pm,Mr. Magoo,
5:00pm,Yogi Bear,
5:30pm,"What a Nightmare, Charlie Brown! (1978)",
6:00pm,The World of Peter Rabbit and Friends,The Tale of Pigling Bland
6:30pm,My Hometown,
7:00pm,Flipper,The White Dolphin
7:30pm,,
8:00pm,Rough Guide,Hong Kong / Taiwan
8:30pm,,
9:00pm,Neon Rider,Saint Vincent
9:30pm,,
10:00pm,Hit List,
10:30pm,,
11:00pm,NBA Dunk Street,
11:30pm,Super Dave Osborne,"Happy Birthday, Super Dave"
