Time,Show,Episode,Youtube Video ID
12:00am,The Man From U.N.C.L.E.,The Thor Affair,
12:30am,,,
1:00am,The Young Ones,,
1:30am,Bottom,'s Up,
2:00am,X-Men,,
2:30am,Samurai Pizza Cats,,
3:00am,,,
3:30am,,,
4:00am,,,
4:30am,,,
5:00am,Kitty Cats,(Flap sends his friends toys; a joke backfires),
5:30am,Hallo Spencer,(Elmer feels friendless on Friendship Day),
6:00am,Ballooner Landing,(a travel agent visits),
6:30am,Poetree and Friends,,
7:00am,Happy Ness: The Secret of the Loch,,
7:30am,Alvin and The Chipmunks,,
8:00am,Once Upon a Hamster,(the animals are bewildered when an object lands on the riverbank),
8:30am,Eek! The Cat,,
9:00am,What-A-Mess,,
9:30am,"It's a Mystery, Charlie Brown (1974)",,
10:00am,Dragon Flyz,,
10:30am,The Wizard of Oz,We're Not in Kansas Anymore,
11:00am,Insektors,,
11:30am,Spider-Man,,
12:00pm,The Pink Panther,,
12:30pm,YTV News,,
1:00pm,Flipper,Retribution Beach,
1:30pm,,,
2:00pm,"Ele, My Friend (1992)",,
2:30pm,,,
3:00pm,,,
3:30pm,,,
4:00pm,My Hometown,Simon's Lottery,
4:30pm,Mr. Magoo,,
5:00pm,Yogi Bear,,
5:30pm,"Be My Valentine, Charlie Brown (1975)",,
6:00pm,The World of Peter Rabbit and Friends,The Tale of Samuel Whiskers or The Roly-Poly Pudding,
6:30pm,My Hometown,Life's Lessons,
7:00pm,Flipper,Long Weekend,
7:30pm,,,
8:00pm,Rough Guide,Greece,
8:30pm,,,
9:00pm,Neon Rider,"The Good, the Bad, and Eleanor",
9:30pm,,,
10:00pm,The Hit List,,
10:30pm,,,
11:00pm,Captain Power and the Soldiers of the Future,,
11:30pm,Super Dave Osborne,Girls' Softball Team,
