Time,Show,Episode,Image
12:00am,All That,1132,""
12:30am,Tyler Perry's Young Dylan,Street Smart,""
1:00am,Danger Force,Chapa's Crush,""
1:30am,SpongeBob SquarePants,Feral Friends / Don't Wake Patrick,""
2:00am,Avatar: The Last Airbender,The Blue Spirit,""
2:30am,The Fortune Teller,""
3:00am,All That,1132,""
3:30am,Tyler Perry's Young Dylan,Street Smart,""
4:00am,Danger Force,Chapa's Crush,""
4:30am,SpongeBob SquarePants,Feral Friends / Don't Wake Patrick,""
5:00am,Avatar: The Last Airbender,The Blue Spirit,""
5:30am,The Fortune Teller,""
6:00am,Wayside,"Oh, Brother / Snow Day",""
6:30am,"Go Away, Unicorn!","Ready or Bot, Unicorn! / Pig Out, Unicorn!",""
7:00am,Cloudy with a Chance of Meatballs,"That's Sal, Folks! / Cloudy with a Chance of Clouds",""
7:30am,SpongeBob SquarePants,Krusty Dogs / The Wreck of the Mauna Loa,""
8:00am,Ollie's Pack,Lord of the Caf / Doom for Rent,""
8:30am,SpongeBob SquarePants,Sanitation Insanity / Bunny Hunt,""
9:00am,Squid Noir / Scavenger Pants,""
9:30am,Cuddle E. Hugs / Pat the Horse,""
10:00am,Boss for a Day / The Goofy Newbie,""
10:30am,The Loud House,Schooled!,""
11:00am
11:30am,Lego City Adventures,The Quacken,""
11:45am,Cubs & Robbers,""
12:00pm,The Nut Job (2014),""
12:30pm
1:00pm
1:30pm
2:00pm,Power Players,Spies Like Us,""
2:15pm,Stuck on You,""
2:30pm,Ollie's Pack,Lord of the Caf / Doom for Rent,""
3:00pm,SpongeBob SquarePants,SpongeBob's Last Stand,""
3:30pm,Spot Returns / The Check-Up,""
4:00pm,Back to the Past / The Bad Guy Club for Villains,""
4:30pm,Spin the Bottle / There's a Sponge in My Soup,""
5:00pm,Tyler Perry's Young Dylan,Street Smart,""
5:30pm,All That,1132,""
6:00pm,The Nut Job 2: Nutty by Nature (2017),""
6:30pm
7:00pm
7:30pm
8:00pm,The Nut Job 2: Nutty by Nature (2017),""
8:30pm
9:00pm
9:30pm
10:00pm,Henry Danger,Indestructible Henry: Part 1,""
10:30pm,Indestructible Henry: Part 2,""
11:00pm,Degrassi: The Next Generation,"Father Figure, Part 2",""
11:30pm,U Got the Look,""
