Time,Show,Episode,Image
12:00am,SpongeBob SquarePants,Handemonium / Breakin',""
12:30am,Boss for a Day / The Goofy Newbie,""
1:00am,The Ghost of Plankton / My Two Krabses,""
1:30am,The Loud House,Child's Play / Force of Habits,""
2:00am,The LEGO NINJAGO Movie (2017),""
2:30am
3:00am
3:30am
4:00am
4:15am,Best & Bester,Bucket Pants,""
4:30am,SpongeBob SquarePants,The Krusty Slammer / Pineapple RV,""
5:00am,The Loud House,Candy Crushed / Master of Delusion,""
5:30am,SpongeBob SquarePants,SpongeBob in RandomLand / SpongeBob's Bad Habit,""
6:00am,Best & Bester,Mugshot; Taken to the Cleaners,""
6:28am,Piñata Smashlings (shorts),Pi - Musical Short,""
6:30am,Cloudy with a Chance of Meatballs: The Series,Sardinee Babies / Party Tron,""
7:00am,SpongeBob SquarePants,"Big Top Flop / Sandy, Help Us!",""
7:28am,Piñata Smashlings (shorts),Samurai Jet,""
7:30am,SpongeBob SquarePants,FarmerBob / Gary & Spot,""
8:00am,The Nitwitting / The Ballad of Filthy Muck,""
8:30am,The Krusty Slammer / Pineapple RV,""
9:00am,Kamp Koral: SpongeBob's Under Years,Pat's a Li'l Sinker / Camp SpongeBob,""
9:30am,The Patrick Star Show,Backpay Payback / House Hunting,""
10:00am,Blue's Big City Adventure (2022),""
10:30am
11:00am
11:30am,Kamp Koral: SpongeBob's Under Years,Pat's a Li'l Sinker / Camp SpongeBob,""
12:00pm,Paddington (2014),""
12:30pm
1:00pm
1:30pm
2:00pm,SpongeBob SquarePants,"Big Top Flop / Sandy, Help Us!",""
2:30pm,FarmerBob / Gary & Spot,""
3:00pm,Pokémon Horizons: The Series,Let Your Soul Resonate! A Challenge to Ryme!,""
3:30pm,Piñata Smashlings,Danger Looms!,""
3:45pm,Don't Be Gruel,""
4:00pm,Blue's Big City Adventure (2022),""
4:30pm
5:00pm
5:30pm,The Patrick Star Show,Backpay Payback / House Hunting,""
6:00pm,Paddington (2014),""
6:30pm
7:00pm
7:30pm
8:00pm,Blue's Big City Adventure (2022),""
8:30pm
9:00pm
9:30pm,Kamp Koral: SpongeBob's Under Years,Pat's a Li'l Sinker / Camp SpongeBob,""
10:00pm,Paddington (2014),""
10:30pm
11:00pm
11:30pm
