Time,Show,Episode,Youtube Video ID
12:00am,SpongeBob SquarePants,Dopey Dick / Plankton and the Beanstalk,
12:30am,My Friend Patty / FUN-Believable,,
1:00am,Teen Titans Go!,The Return of Slade / More of the Same,
1:30am,And the Award for Sound Design Goes to Rob / Some of Their Parts,,
2:00am,Pick a Puppy,Sisterly Love,
2:30am,A Loving New Home,,
3:00am,SpongeBob SquarePants,Spatula of the Heavens / Gary's Playhouse,
3:30am,Swimming Fools / The Goobfather,,
4:00am,Teen Titans Go!,The Return of Slade / More of the Same,
4:30am,And the Award for Sound Design Goes to Rob / Some of Their Parts,,
5:00am,Pick a Puppy,Sisterly Love,
5:30am,A Loving New Home,,
6:00am,Best & Bester,Cactus Sitting / Disaster of Hole 2,
6:30am,Cloudy with a Chance of Meatballs: The Series,Einstein's Moustache / Power Struggle,
7:00am,Piñata Smashlings,Jet's B Team,
7:30am,Scaredy Squirrel,Grand Olde Grocery / Grounded Hog,
8:00am,Tales of the Teenage Mutant Ninja Turtles (2024),Donnie Hangs Tough,
8:30am,SpongeBob SquarePants,SquidBird / Allergy Attack,
9:00am,Kamp Koral: SpongeBob's Under Years,What About Meep? / Hard Time Out,
9:30am,The Patrick Star Show,Chum Bucket List / Big Baby Patrick,
10:00am,Teen Titans Go!,Cat's Fancy,
10:15am,Leg Day,,
10:30am,The Dignity of Teeth,,
10:45am,The Croissant,,
11:00am,The Amazing World of Gumball,The Ape / The Poltergeist,
11:30am,The Quest / The Spoon,,
12:00pm,The Ant Bully (2006),,
12:30pm,,,
1:00pm,,,
1:30pm,,,
2:00pm,SpongeBob SquarePants,Krabby Patty Creature Feature / Teacher's Pests,
2:30pm,Scaredy Squirrel,Grand Olde Grocery / Grounded Hog,
3:00pm,Pokémon Horizons: The Search for Laqua,Infiltrating the System! Naranja Academy in Danger!,
3:30pm,Cloudy with a Chance of Meatballs: The Series,Einstein's Moustache / Power Struggle,
4:00pm,The Ant Bully (2006),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,Stuart Little (1999),,
6:30pm,,,
7:00pm,,,
7:30pm,,,
8:00pm,Stuart Little (1999),,
8:30pm,,,
9:00pm,,,
9:30pm,,,
10:00pm,Ozzy (2016),,
10:30pm,,,
11:00pm,,,
11:30pm,,,
