Time,Show,Episode
12:00am,SpongeBob SquarePants,Swamp Mates / One Trick Sponge
12:30am,Bubbletown / Girls' Night Out,
1:00am,Teen Titans Go!,Kyle
1:15am,TV Knight 7,
1:30am,We'll Be Right Back,
1:45am,Natural Gas,
2:00am,The Amazing World of Gumball,The Mirror / The Burden
2:30am,The Bros / The Man,
3:00am,SpongeBob SquarePants,Swamp Mates / One Trick Sponge
3:30am,Bubbletown / Girls' Night Out,
4:00am,Teen Titans Go!,Kyle
4:15am,TV Knight 7,
4:30am,We'll Be Right Back,
4:45am,Natural Gas,
5:00am,The Amazing World of Gumball,The Mirror / The Burden
5:30am,The Bros / The Man,
6:00am,Best & Bester,Robo Stomp / Wood You?
6:30am,Cloudy With a Chance of Meatballs,Poppa Piglet / Mascot Wars
7:00am,Mermicorno: Starfall,Total Eclipse of My Heart
7:30am,Scaredy Squirrel,Double Ooh Oops / Stack to School
8:00am,Transformers: EarthSpark,"Witwicky, Part 2"
8:30am,SpongeBob SquarePants,The Krusty Bucket / Squid's on a Bus
9:00am,Kamp Koral: SpongeBob's Under Years,Hats Off to Space / In a Nut's Shell
9:30am,The Patrick Star Show,Squidina's Holidaze Special
10:00am,Teen Titans Go!,50% Chad
10:15am,The Score,
10:30am,Jump City Rock,
10:45am,365!,
11:00am,The Amazing World of Gumball,The Pizza / The Lie
11:30am,The Oracle / The Safety,
12:00pm,Dora and the Search for Sol Dorado (2025),
12:30pm,,
1:00pm,,
1:30pm,,
2:00pm,SpongeBob SquarePants,Squirrel Jelly / The String
2:30pm,Scaredy Squirrel,Double Ooh Oops / Stack to School
3:00pm,Best & Bester,Robo Stomp / Wood You?
3:30pm,Cloudy With a Chance of Meatballs,Poppa Piglet / Mascot Wars
4:00pm,"Liar, Liar, Vampire (2015)",
4:30pm,,
5:00pm,,
5:30pm,Best & Bester,Bad Eggs / Out of Bounds
6:00pm,Dora and the Search for Sol Dorado (2025),
6:30pm,,
7:00pm,,
7:30pm,,
8:00pm,Dora and the Search for Sol Dorado (2025),
8:30pm,,
9:00pm,,
9:30pm,,
10:00pm,Bruno & Boots: The Wizzle War (2017),
10:30pm,,
11:00pm,,
11:30pm,,
