Time,Show,Episode,Youtube Video ID
12:00am,SpongeBob SquarePants,Life Insurance / Burst Your Bubble,
12:30am,Plankton Retires / Trident Trouble,,
1:00am,Teen Titans Go!,Shrimps and Prime Rib,
1:15am,Halloween vs. Christmas,,
1:30am,Booby Trap House,,
1:45am,Fish Water,,
2:00am,Pick a Puppy,New Beginnings,
2:30am,The One,,
3:00am,SpongeBob SquarePants,The Incredible Shrinking Sponge / Sportz?,
3:30am,The Getaway / Lost and Found,,
4:00am,Teen Titans Go!,Shrimps and Prime Rib,
4:15am,Halloween vs. Christmas,,
4:30am,Booby Trap House,,
4:45am,Fish Water,,
5:00am,Pick a Puppy,New Beginnings,
5:30am,The One,,
6:00am,Best & Bester,Mugshot / Taken to the Cleaners,
6:30am,Cloudy with a Chance of Meatballs: The Series,An Alluring Promise / Brent Bro,
7:00am,Piñata Smashlings,"Super Mega Amazing Smashlings, Hurray!",
7:30am,Scaredy Squirrel,Adventures in Frogsitting / Straighten up and Flu Right,
8:00am,Tales of the Teenage Mutant Ninja Turtles (2024),Leo Nardo Stands Alone!,
8:30am,SpongeBob SquarePants,Patrick's Coupon / Out of the Picture,
9:00am,Kamp Koral: SpongeBob's Under Years,Wise Kraken / Squatch Swap,
9:30am,The Patrick Star Show,Face/Off Model / 5 Star Restaurant,
10:00am,Teen Titans Go!,TV Knight,
10:15am,BBSFBDAY!,,
10:30am,Teen Titans Save Christmas,,
10:45am,The Streak (Part 1),,
11:00am,The Amazing World of Gumball,The Flower / The Banana,
11:30am,The Phone / The Job,,
12:00pm,Annie (2014),,
12:30pm,,,
1:00pm,,,
1:30pm,,,
2:00pm,,,
2:30pm,Scaredy Squirrel,Adventures in Frogsitting / Straighten up and Flu Right,
3:00pm,Pokémon Horizons: The Search for Laqua,Into a New Sky! The Brave Olivine!,
3:30pm,Annie (2014),,
4:00pm,,,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,The Smurfs (2011),,
6:30pm,,,
7:00pm,,,
7:30pm,,,
8:00pm,The Smurfs (2011),,
8:30pm,,,
9:00pm,,,
9:30pm,,,
10:00pm,Vampire Dog (2012),,
10:30pm,,,
11:00pm,,,
11:30pm,,,
