Time,Show,Episode,Youtube Video ID
12:00am,SpongeBob SquarePants,Plankton Paranoia / Library Cards,
12:30am,Call the Cops / Surf N' Turf,,
1:00am,Appointment TV / Karen's Virus,,
1:30am,The Loud House,Day of the Dad / Small Blunder,
2:00am,Annie,,
2:30am,,,
3:00am,,,
3:30am,,,
4:00am,,,
4:30am,The Croods Family Tree,Thunk Tank,
5:00am,The Loud House,Fashion No Show / Doom Service,
5:30am,SpongeBob SquarePants,Patnocchio / ChefBob,
6:00am,Best & Bester,Bucket Pants / A Best Too Far,
6:28am,Piñata Smashlings,Musical Short - Christmas,
6:30am,Cloudy With a Chance of Meatballs,Earl or Pearl? / Total Samesies,
7:00am,Scaredy Squirrel,Day of the Strackal / The Dave n Dave,
7:28am,Piñata Smashlings,Baking with Berry Boo,
7:30am,SpongeBob SquarePants,The Grill Is Gone / The Night Patty,
8:00am,Bubbletown / Girls' Night Out,,
8:25am,The Loud House,The Hurt Lockers / Love Stinks,
8:50am,Kamp Koral: SpongeBob's Under Years,The Yard Sale,
9:15am,The Three Amigonauts,Das Toot / You Can Talk the Talk but Can You Talk to Rocks,
9:40am,Ollie's Pack,Chancy Rancy / The Monsters vs. Ollie Allen,
10:05am,Best & Bester,Bucket Pants / A Best Too Far,
10:30am,Cloudy With a Chance of Meatballs,Earl or Pearl? / Total Samesies,
10:55am,Scaredy Squirrel,Day of the Strackal / The Dave n Dave,
11:20am,The Three Amigonauts,Das Toot / You Can Talk the Talk but Can You Talk to Rocks,
11:45am,Best & Bester,Employee of the Month,
12:00pm,Bucket Pants / A Best Too Far,,
12:25pm,Cloudy With a Chance of Meatballs,Earl or Pearl? / Total Samesies,
12:50pm,Scaredy Squirrel,Day of the Strackal / The Dave n Dave,
1:15pm,The Three Amigonauts,Das Toot / You Can Talk the Talk but Can You Talk to Rocks,
1:40pm,Ollie's Pack,Chancy Rancy / The Monsters vs. Ollie Allen,
2:05pm,Best & Bester,Bucket Pants / A Best Too Far,
2:30pm,Cloudy With a Chance of Meatballs,Earl or Pearl? / Total Samesies,
3:00pm,SpongeBob SquarePants,Squirrel Jelly / The String,
3:30pm,FarmerBob / Gary & Spot,,
4:00pm,The Loud House,The Hurt Lockers / Love Stinks,
4:30pm,Waking History / Pranks Fore Nothing,,
5:00pm,Tales of the Teenage Mutant Ninja Turtles,Donnie Hangs Tough,
5:30pm,The Patrick Star Show,The Yard Sale,
6:00pm,SpongeBob SquarePants,Squirrel Jelly / The String,
6:30pm,FarmerBob / Gary & Spot,,
7:00pm,Mission Yeti (2017),,
7:30pm,,,
8:00pm,,,
8:30pm,,,
9:00pm,Mission Yeti (2017),,
9:30pm,,,
10:00pm,,,
10:30pm,,,
11:00pm,The Next Step,How'd it Turnout?,
11:30pm,Waltz Back In,,
