Time,Show,Episode
12:00am,SpongeBob SquarePants,Swamp Mates / One Trick Sponge
12:30am,Spin the Bottle / There's a Sponge in My Soup,
1:00am,Teen Titans Go!,Dreams / Grandma Voice
1:30am,"Real Magic / Puppets, Whaaaaat?",
2:00am,The Amazing World of Gumball,The Mystery / The Prank
2:30am,The GI / The Kiss,
3:00am,SpongeBob SquarePants,Swamp Mates / One Trick Sponge
3:30am,Spin the Bottle / There's a Sponge in My Soup,
4:00am,Teen Titans Go!,Dreams / Grandma Voice
4:30am,"Real Magic / Puppets, Whaaaaat?",
5:00am,The Amazing World of Gumball,The Mystery / The Prank
5:30am,The GI / The Kiss,
6:00am,Best & Bester,Chess-a-pult / Smart & Smarter
6:30am,Cloudy with a Chance of Meatballs: The Series,Happy Clappy Monkey / Robot Rumble
7:00am,Mermicorno: Starfall,Entrenched
7:30am,Scaredy Squirrel,Paddle Dogs / Looking for Richard
8:00am,Transformers: EarthSpark,The Last Hope (Part 1)
8:30am,SpongeBob SquarePants,The Krusty Bucket / Squid's on a Bus
9:00am,Kamp Koral: SpongeBob's Under Years,In Search of Camp Noodist / Kitchen Sponge
9:30am,The Patrick Star Show,The Wrath of Shmandor / There Goes the Neighborhood
10:00am,Teen Titans Go!,Man Person
10:15am,Brian,
10:30am,Mr. Butt,
10:45am,Salty Codgers,
11:00am,The Amazing World of Gumball,The Party / The Refund
11:30am,The Robot / The Picnic,
12:00pm,Home (2015),
12:30pm,,
1:00pm,,
1:30pm,,
2:00pm,SpongeBob SquarePants,Man Ray Returns / Larry the Floor Manager
2:30pm,Scaredy Squirrel,Paddle Dogs / Looking for Richard
3:00pm,Best & Bester,Chess-a-pult / Smart & Smarter
3:30pm,Cloudy with a Chance of Meatballs: The Series,Happy Clappy Monkey / Robot Rumble
4:00pm,Monsters vs. Aliens (2009),
4:30pm,,
5:00pm,,
5:30pm,,
6:00pm,Home (2015),
6:30pm,,
7:00pm,,
7:30pm,,
8:00pm,Home (2015),
8:30pm,,
9:00pm,,
9:30pm,,
10:00pm,The Legend of Sarila (2013),
10:30pm,,
11:00pm,,
11:30pm,,
11:45pm,Best & Bester,Ball Count
