Time,Show,Episode,Image
12:00am,SpongeBob SquarePants,SpongeBob's Big Birthday Blowout,""
12:30am
1:00am,Teen Titans Go!,Tower Renovation,""
1:15am,Quantum Fun,""
1:30am,The Fight,""
1:45am,Genie President,""
2:00am,Pick a Puppy,Puppy Party,""
2:30am,All in the Family,""
3:00am,SpongeBob SquarePants,SpongeBob in RandomLand / SpongeBob's Bad Habit,""
3:30am,Handemonium / Breakin',""
4:00am,Teen Titans Go!,Tower Renovation,""
4:15am,Quantum Fun,""
4:30am,The Fight,""
4:45am,Genie President,""
5:00am,Pick a Puppy,Puppy Party,""
5:30am,All in the Family,""
6:00am,Best & Bester,The Big Game / Get Your Skate On,""
6:30am,Cloudy with a Chance of Meatballs: The Series,Invent This! / Princess Kittymittens,""
7:00am,Piñata Smashlings,Danger Looms! / Don't Be Gruel,""
7:30am,Scaredy Squirrel,Way of the Fishlips / Golden Paddle,""
8:00am,Tales of the Teenage Mutant Ninja Turtles,Raph Thinks It Through,""
8:30am,SpongeBob SquarePants,Boss for a Day / The Goofy Newbie,""
9:00am,Kamp Koral: SpongeBob's Under Years,"Hill Fu / Sun's Out, Fun's Out",""
9:30am,The Patrick Star Show,Chopping Spree / All Bot Myself,""
10:00am,Teen Titans Go!,Little Elvis,""
10:15am,The Groover,""
10:30am,The Power of Shrimps,""
10:45am,My Name is Jose,""
11:00am,The Amazing World of Gumball,The Pony,""
11:15am,The Hero,""
11:30am,The Dream,""
11:45am,The Sidekick,""
12:00pm,Mary and the Witch's Flower (2017),""
12:30pm
1:00pm
1:30pm
2:00pm,SpongeBob SquarePants,High Sea Diving / Bottle Burglars,""
2:30pm,Scaredy Squirrel,Way of the Fishlips / Golden Paddle,""
3:00pm,Pokémon Horizons: The Search for Laqua,Tintatink's Hammer Wasn't Made in a Day,""
3:30pm,Cloudy with a Chance of Meatballs: The Series,Invent This! / Princess Kittymittens,""
4:00pm,Mary and the Witch's Flower (2017),""
4:30pm
5:00pm
5:30pm
6:00pm,The Emoji Movie (2017,""
6:30pm
7:00pm
7:30pm
8:00pm,The Emoji Movie (2017),""
8:30pm
9:00pm
9:30pm
10:00pm,The Legend of Sarila (2013),""
10:30pm
11:00pm
11:30pm
11:45pm,Best & Bester,Get the Hump,""
