Time,Show,Episode,Youtube Video ID
12:00am,Teen Titans Go!,Hafo Safo,
12:15am,Zimdings,,
12:30am,Don't Press Play,,
12:45am,Huggbees,,
1:00am,The Amazing World of Gumball,The Coach,
1:15am,The Joy,,
1:30am,The Recipe,,
1:45am,The Puppy,,
2:00am,The SpongeBob Movie: Sponge on the Run (2020),,
2:30am,,,
3:00am,,,
3:30am,,,
4:00am,Cloudy with a Chance of Meatballs: The Series,"The Kid's Got Moxy / The New, New Girl",
4:30am,Best & Bester,Spoiler Alert / Something Fishy,
5:00am,Ollie's Pack,Sorry to Father You / Race to Sploosh Mountain,
5:30am,Scaredy Squirrel,Stash N' Hoarder / Ice Ice Scaredy,
6:00am,Ollie's Pack,Cool Hand Wowski / Big Bern,
6:30am,Scaredy Squirrel,The Paddy Party Problem / Hamsitcom,
7:00am,The Amazing World of Gumball,The Name,
7:15am,The Extras,,
7:30am,The Vacation,,
7:45am,The Gripes,,
8:00am,Teen Titans Go!,TV Knight 8,
8:15am,A Stickier Situation,,
8:30am,Teen Titans Action Part 1,,
8:45am,Teen Titans Action Part 2,,
9:00am,Beyblade X,The Final Battle,
9:30am,Best & Bester,Bad Eggs / Out of Bounds,
10:00am,Ollie's Pack,Cool Hand Wowski / Big Bern,
10:30am,Scaredy Squirrel,The Paddy Party Problem / Hamsitcom,
11:00am,Cloudy with a Chance of Meatballs: The Series,So I Married a Watermelon / The Shelbourne Identity,
11:30am,Best & Bester,Bad Eggs / Out of Bounds,
12:00pm,Mermicorno: Starfall,Song of Sawtooth,
12:30pm,Gillty as Charged,,
1:00pm,Ollie's Pack,Cool Hand Wowski / Big Bern,
1:30pm,Cloudy with a Chance of Meatballs: The Series,So I Married a Watermelon / The Shelbourne Identity,
2:00pm,Appreciate This! / She's a Shoe-In,,
2:30pm,Best & Bester,Bad Eggs / Out of Bounds,
3:00pm,Scooby-Doo and Guess Who?,One Minute Mysteries!,
3:30pm,Hollywood Knights!,,
4:00pm,The Amazing World of Gumball,The Name,
4:15pm,The Extras,,
4:30pm,The Vacation,,
4:45pm,The Gripes,,
5:00pm,Teen Titans Go!,TV Knight 8,
5:15pm,A Stickier Situation,,
5:30pm,Teen Titans Action Part 1,,
5:45pm,Teen Titans Action Part 2,,
6:00pm,Scooby-Doo and Guess Who?,One Minute Mysteries!,
6:30pm,Hollywood Knights!,,
7:00pm,Scooby-Doo: Return to Zombie Island (2019),,
7:30pm,,,
8:00pm,,,
8:30pm,,,
8:45pm,Best & Bester,Rocky the Vote,
9:00pm,Scooby-Doo: Return to Zombie Island (2019),,
9:30pm,,,
10:00pm,,,
10:30pm,,,
10:45pm,Best & Bester,Rocky the Vote,
11:00pm,Scooby-Doo and Guess Who?,One Minute Mysteries!,
11:30pm,Hollywood Knights!,,
