Time,Show,Episode,Youtube Video ID
12:00am,SpongeBob SquarePants,Missing Identity / Plankton's Army,
12:30am,The Sponge Who Could Fly,,
1:00am,Teen Titans Go!,Riding the Dragon,
1:15am,Coconut Cream Pie,,
1:30am,Pure Protein,,
1:45am,Open Door Policy,,
2:00am,Pick a Puppy,Puppy Love,
2:30am,Forever Home,,
3:00am,SpongeBob SquarePants,SpongeBob Meets the Strangler / Pranks A Lot,
3:30am,Whirlybrains / MermaidPants,,
4:00am,Teen Titans Go!,Riding the Dragon,
4:15am,Coconut Cream Pie,,
4:30am,Pure Protein,,
4:45am,Open Door Policy,,
5:00am,Pick a Puppy,Puppy Love,
5:30am,Forever Home,,
6:00am,Best & Bester,Robo Stomp / Wood You?,
6:30am,Cloudy with a Chance of Meatballs: The Series,Poppa Piglet / Mascot Wars,
7:00am,Scaredy Squirrel,Double Ooh Oops / Stack To School,
7:30am,SpongeBob SquarePants,Unreal Estate / Code Yellow,
8:00am,Mimic Madness / House Worming,,
8:25am,Snooze You Lose / Krusty Katering,,
8:50am,SpongeBob's Place / Plankton Gets the Boot,,
9:15am,Scooby-Doo! The Sword and the Scoob (2021),,
9:30am,,,
10:00am,,,
10:30am,,,
10:40am,Best & Bester,Stuck Inside,
10:55am,The 3 Amigonauts,Sack Attack / Say Achoo,
11:20am,Ollie's Pack,The Chosen One... Stinks / Not Another Superhero Movie,
11:45am,Best & Bester,Stuck Inside,
12:00pm,SpongeBob SquarePants,SquidBird / Allergy Attack,
12:25pm,The Loud House,A Dark and Story Night / Sand Hassles,
12:50pm,Cloudy with a Chance of Meatballs: The Series,Poppa Piglet / Mascot Wars,
1:15pm,Scaredy Squirrel,Double Ooh Oops / Stack To School,
1:40pm,The 3 Amigonauts,Sack Attack / Say Achoo,
2:05pm,Ollie's Pack,The Chosen One... Stinks / Not Another Superhero Movie,
2:30pm,Best & Bester,Robo Stomp / Wood You?,
3:00pm,SpongeBob SquarePants,Unreal Estate / Code Yellow,
3:30pm,Mimic Madness / House Worming,,
4:00pm,Teen Titans Go!,Crazy Desire Island,
4:15pm,The Titans Show,,
4:30pm,The Overbite,,
4:45pm,The Cape,,
5:00pm,The Loud House,The Orchid Grief / Forks and Knives Out,
5:30pm,The Loud Cloud / You Auto Know Better,,
6:00pm,SpongeBob SquarePants,Snooze You Lose / Krusty Katering,
6:30pm,SpongeBob's Place / Plankton Gets the Boot,,
7:00pm,Scooby-Doo! The Sword and the Scoob (2021),,
7:30pm,,,
8:00pm,,,
8:30pm,,,
8:45pm,Best & Bester,Stuck Inside,
9:00pm,Scooby-Doo! The Sword and the Scoob (2021),,
9:30pm,,,
10:00pm,,,
10:30pm,,,
10:45pm,Best & Bester,Stuck Inside,
11:00pm,Driving Me Crazy,Snap Decisions & Near Collisions,
11:30pm,"Reverse Is Your Friend, Bruh!",,
