Time,Show,Episode,Youtube Video ID
12:00am,Teen Titans Go!,Dude Relax!,
12:15am,Pie Bros,,
12:30am,The Date,,
12:45am,Gorilla,,
1:00am,The Amazing World of Gumball,The Mystery,
1:15am,The Prank,,
1:30am,The GI,,
1:45am,The Kiss,,
2:00am,Flushed Away (2006),,
2:30am,,,
3:00am,,,
3:30am,,,
3:45am,Best & Bester,Disaster of Hole 2,
4:00am,Cloudy with a Chance of Meatballs: The Series,Invent This! / Princess Kittymittens,
4:30am,Best & Bester,The Big Game / Get Your Skate On,
5:00am,Ollie's Pack,The Chosen One... Stinks / Not Another Superhero Movie,
5:30am,Scaredy Squirrel,Way of the Fishlips / Golden Paddle,
6:00am,Ollie's Pack,Cleo for President / The Janitor,
6:30am,Scaredy Squirrel,Luck Be a Penny / How to Succeed in Groceries,
7:00am,The Amazing World of Gumball,The Party,
7:15am,The Refund,,
7:30am,The Robot,,
7:45am,The Picnic,,
8:00am,Teen Titans Go!,Girls' Night Out,
8:15am,You're Fired,,
8:30am,Super Robin,,
8:45am,Tower Power,,
9:00am,Beyblade X,Bey Sponsor,
9:30am,Best & Bester,Get Shirty / This Solves Nothing,
10:00am,Ollie's Pack,Cleo for President / The Janitor,
10:30am,Scaredy Squirrel,Luck Be a Penny / How to Succeed in Groceries,
11:00am,Cloudy With a Chance of Meatballs,The Sardemon / Sardine Fest,
11:30am,Best & Bester,Get Shirty / This Solves Nothing,
12:00pm,Mermicorno: Starfall,Ocean's Five,
12:30pm,Epic Fall,,
1:00pm,Ollie's Pack,Cleo for President / The Janitor,
1:30pm,Cloudy With a Chance of Meatballs,The Sardemon / Sardine Fest,
2:00pm,Earl or Pearl? / Total Samesies,,
2:30pm,Best & Bester,Get Shirty / This Solves Nothing,
3:00pm,Mermicorno: Starfall,Ocean's Five,
3:30pm,Epic Fall,,
4:00pm,The Amazing World of Gumball,The Party,
4:15pm,The Refund,,
4:30pm,The Robot,,
4:45pm,The Picnic,,
5:00pm,Teen Titans Go!,Girls' Night Out,
5:15pm,You're Fired,,
5:30pm,Super Robin,,
5:45pm,Tower Power,,
6:00pm,Popularity Papers,My Art Will Go On,
6:30pm,Mr. D,Bully Awareness Week,
7:00pm,Lego Scooby-Doo! Haunted Hollywood (2016),,
7:30pm,,,
8:00pm,,,
8:30pm,,,
8:45pm,Best & Bester,Get the Hump,
9:00pm,Lego Scooby-Doo! Haunted Hollywood (2016),,
9:30pm,,,
10:00pm,,,
10:30pm,,,
10:45pm,Best & Bester,Get the Hump,
11:00pm,Mr. D,Bully Awareness Week,
11:30pm,Pick a Puppy,Surprise,
