Time,Show,Episode
12:00am,Futurama,A Head in the Polls
12:30am,Invader ZIM,"Invasion of the Idiot Dog Brain / Bad, Bad Rubber Piggy"
1:00am,Fullmetal Alchemist,Night of the Chimera's Cry
1:30am,Death Note,Renewal
2:00am,Bleach,Fight to the Death! Ichigo vs. Ichigo
2:30am,Eureka Seven,Differentia
3:00am,Paid Programming,
3:30am,,
4:00am,YTV Shorts,Child of Danger / Funpak - The Ninth Life of Sherman Phelps #3 / The Amazing Adrenalini Brothers Shorts
4:30am,Team Galaxy,Adventures in Alien Sitting
5:00am,Being Ian,Hockey Night in Burnaby
5:30am,Captain Flamingo,Everybody Was Tofu Fighting / Journey to the Centre of the TV
6:00am,"Missed Manners / Domo Ari Otto, Mr. Robotto",
6:30am,Viva Pinata,The Great Gob Rush / Hero
7:00am,Pokémon: Diamond and Pearl,When Pokémon Worlds Collide!
7:30am,Urban Vermin,Dream Weasel
8:00am,SpongeBob SquarePants,Naughty Nautical Neighbors / Boating School
8:30am,The Fairly OddParents,Blondas Have More Fun / Five Days of FLARG
9:00am,Back at the Barnyard,Saving Mrs. Beady / The Farmer Takes a Woman
9:30am,Danny Phantom,King Tuck
10:00am,Tak and the Power of Juju,Beast / To Zaria with Love
10:30am,Storm Hawks,Gale Force Winds
11:00am,Transformers Animated,Mission Accomplished
11:30am,Legion of Super Heroes,Chained Lightning
12:00pm,Pokémon Diamond and Pearl,Some Enchanted Sweetening!
12:30pm,Yu-Gi-Oh! GX,Return of the Sacred Beasts
1:00pm,Fantastic Four: World's Greatest Heroes,
1:30pm,Shuriken School,Funny Chick
2:00pm,Urban Vermin,An Acorn Too Far
2:30pm,Dream Weasel,
3:00pm,Storm Hawks,Gale Force Winds
3:30pm,Fire and Ice,
4:00pm,Pokémon 4Ever (2002),
4:30pm,,
5:00pm,,
5:30pm,,
6:00pm,Prank Patrol,Secret Admirer
6:30pm,Computer Mayhem,
7:00pm,Ghost Trackers,The Ghost of Whitby Courthouse
7:30pm,Guelph Jail,
8:00pm,Mystery Hunters,Alamo & Hampton Court
8:30pm,Amazons / Thunderbird,
9:00pm,The Adrenaline Project,Cliff Hanger
9:30pm,Under Pressure,
10:00pm,Mystery Hunters,Ghost Planes / Cursed Ship
10:30pm,Dinos - Imotep,
11:00pm,Ghost Trackers,Guleph Jail
11:30pm,The Ghost of Whitby Courthouse,
