Time,Show,Episode,Youtube Video ID
12:00am,A Child Called Jesus (1988) - Part 2 of 2,,
12:30am,,,
1:00am,,,
1:30am,,,
2:00am,Home and Away,,
2:30am,Dr. Who,,
3:00am,,,
3:30am,,,
4:00am,,,
4:30am,,,
5:00am,,,
5:30am,,,
6:00am,The Waterville Gang,,
6:30am,OWL/TV,,
7:00am,Mr. Wizard's World,,
7:30am,My Little Pony Tales,,
8:00am,Muppet Babies,,
8:30am,The New Archies,,
9:00am,Swords of Freedom (1992),,
9:30am,,,
10:00am,,,
10:30am,Biker Mice From Mars,,
11:00am,The Pink Panther,,
11:30am,Rupert,,
12:00pm,Casper,,
12:30pm,YTV News,,
1:00pm,Little House Years (1979),,
1:30pm,,,
2:00pm,,,
2:30pm,,,
3:00pm,,,
3:30pm,,,
4:00pm,Trainer,Season 2 Episode 3,
4:30pm,,,
5:00pm,Tarzan,Tarzan's Christmas,
5:30pm,Wild Kingdom,Mound of the Mongoose,
6:00pm,Thunderbirds,Give or Take a Million,
6:30pm,,,
7:00pm,Catwalk,Downtown,
7:30pm,,,
8:00pm,YTV News,,
8:30pm,Rough Guide,Sicily,
9:00pm,,,
9:30pm,Maniac Mansion,Down and Out in Cedar Springs,
10:00pm,The Adventures of the Black Stallion,Riding the Volcano,
10:30pm,Postitive Parenting,(how to raise an independent child through each stage of life),
11:00pm,,,
11:30pm,Profiles of Nature,Solitudes,
